title,company,location,type,skills_required,salary_min,salary_max,category
Staff Technical Program Manager,Northgate Operations Inc,"Berlin, Germany",Full-time,"Trello, Sprint Planning, Portfolio Management, Negotiation",139185,157774,Project & Program Management
Director Strategy & Operations Manager,Stonewick Supply Chain Co,"San Francisco, CA",Full-time,"Problem Solving, QuickBooks, KPI Development, Cost-Benefit Analysis, Process Improvement, SAP",147873,164260,Business Operations
Intern Supply Chain Coordinator,Millbrook Distribution Group,"Vancouver, BC",Internship,"Communication, Contract Negotiation, Vendor Management, Risk Management, NetSuite, KPI Development, Excel",26436,41836,Supply Chain
Operations Manager,Thornfield Industries,"Berlin, Germany",Full-time,"Excel, Excel Financial Modeling, Business Analysis, P&L Management",81383,90416,Business Operations
Manager Procurement Specialist,Foxglove Operations,Remote,Full-time,"NetSuite, Cost-Benefit Analysis, Time Management, Risk Management, Procurement, Contract Negotiation",120569,148732,Supply Chain
Vendor Manager,Pinegrove Freight Co,"San Francisco, CA",Full-time,"KPI Development, Procurement, Contract Negotiation, NetSuite",80672,86228,Supply Chain
Principal Operations Analyst,Kingsford Supply Group,"Boston, MA",Full-time,"QuickBooks, Cost-Benefit Analysis, Excel Financial Modeling, SAP, Vendor Management, Business Analysis, Stakeholder Management",140658,168527,Business Operations
Inventory Analyst,Justwell Sourcing Co,"Los Angeles, CA",Full-time,"Budgeting & Forecasting, Vendor Management, Risk Management, Contract Negotiation, Problem Solving, KPI Development, Cost-Benefit Analysis",76149,95862,Supply Chain
Senior Procurement Manager,Valemont Distribution,"Seattle, WA",Internship,"Data Analysis, Cross-functional Collaboration, Budgeting & Forecasting, Vendor Management, Excel, KPI Development, NetSuite, SAP",102636,118788,Supply Chain
Director Fulfillment Operations Manager,Farrowdale Operations Group,Remote,Full-time,"Budgeting & Forecasting, Data Analysis, Cost-Benefit Analysis",162833,187180,Supply Chain
Junior Demand Planner,Cobalt Harbor Group,"Austin, TX",Part-time,"Excel, Cross-functional Collaboration, Procurement, Data Analysis, Vendor Management",62689,74941,Supply Chain
Logistics Manager,Overlook Sourcing Co,"Austin, TX",Full-time,"Cost-Benefit Analysis, Excel Financial Modeling, Supply Chain Analysis, Procurement, Excel",128351,164378,Supply Chain
Junior Procurement Manager,Juniper Ridge Partners,Remote,Contract,"  KPI Development , SAP, Excel, Risk Management, NetSuite",59315,71207,Supply Chain
Project Manager,Wellspring Procurement Partners,"Berlin, Germany",Full-time,"Cross-team Coordination, Program Management, Jira, Monday.com, Communication, Gantt Chart Planning",113128,137968,Project & Program Management
Business Operations Manager,Yardley Logistics Co,"New York, NY",Full-time,"Excel Financial Modeling, Data-Driven Decision Making, KPI Development, Cost-Benefit Analysis, NetSuite",78683,92453,Business Operations
Manager PMO Lead,Ironhollow Freight Co,Remote,Full-time,"Confluence, Risk Assessment (Projects), PMP Certification, Resource Allocation, Decision Making, Cross-team Coordination, Program Management",131699,148122,Project & Program Management
Staff PMO Lead,Greystone Freight Solutions,"Austin, TX",Contract,"PRINCE2, Negotiation, Vendor Coordination, Cross-team Coordination, Monday.com, Sprint Planning, Stakeholder Management, Budget Management (Projects)",131748,147013,Project & Program Management
Junior Logistics Coordinator,Meridian Apps,"New York, NY",Full-time,"Vendor Management, Risk Management, KPI Development, Contract Negotiation, Procurement",57129,71346,Supply Chain
Category Manager,Pemberton Logistics Group,Remote,Full-time,"NetSuite, Procurement, SAP, Risk Management, Cross-functional Collaboration, Data Analysis, Excel",113520,136160,Supply Chain
Logistics Manager,Juniper Ridge Partners,Remote,Contract,"Contract Negotiation, Procurement, Data Analysis, KPI Development, Cost-Benefit Analysis, Excel",114611,142588,Supply Chain
Senior Vendor Manager,Wrenfield Sourcing Partners,"Los Angeles, CA",Full-time,"NetSuite, Excel, Cost-Benefit Analysis, SAP, Presentation Skills",103956,130929,Supply Chain
Director Revenue Operations Analyst,Oldbridge Supply Solutions,"Chicago, IL",Full-time,"Process Improvement, P&L Management, Cross-team Coordination, Stakeholder Management, Cost-Benefit Analysis",146784,169054,Business Operations
Senior Logistics Manager,Foxglove Operations,"Boston, MA",Full-time,"Contract Negotiation, Data Analysis, Budgeting & Forecasting, Risk Management, Excel",102784,121863,Supply Chain
Junior Logistics Coordinator,Skyline Ventures IT,Remote,Full-time,"KPI Development, Supply Chain Analysis, Contract Negotiation, Procurement, Excel Financial Modeling, Risk Management, Time Management, BUDGETING & FORECASTING",61019,65259,Supply Chain
Lead Inventory Analyst,Windmere Consulting Group,"San Francisco, CA",Full-time,"Budgeting & Forecasting, KPI Development, Excel Financial Modeling, Excel, Risk Management",124695,137405,Supply Chain
Lead Scrum Master,Havencrest Partners,"New York, NY",Full-time,"Microsoft Project, Kanban, Sprint Planning",123196,135808,Project & Program Management
Senior Operations Associate,Rosewood Freight Partners,"Los Angeles, CA",Internship,"P&L Management, Excel, Business Analysis, Cross-team Coordination, Budgeting & Forecasting, Process Improvement, Vendor Management",103345,114922,Business Operations
Purchasing Coordinator,Rosewood Freight Partners,"San Francisco, CA",Full-time,"KPI Development, Data Analysis, Excel, Budgeting & Forecasting, Contract Negotiation, Procurement, Time Management, NetSuite",81195,92757,Supply Chain
Senior Procurement Specialist,Harborline Technologies,Remote,Full-time,"Team Leadership, Vendor Management, Risk Management, KPI Development, Cost-Benefit Analysis",95616,116069,Supply Chain
Intern Supply Chain Analyst,Hartsfield Supply Chain Partners,"Los Angeles, CA",Internship,"Negotiation, KPI Development, Data Analysis, Procurement, NetSuite, Budgeting & Forecasting, Excel Financial Modeling",21169,36323,Supply Chain
Lead Operations Analyst,Cobalt Harbor Group,"Los Angeles, CA",Full-time,"QuickBooks, KPI Development, Vendor Management, Business Analysis, Facilitation, Excel",129416,140150,Business Operations
Purchasing Coordinator,Redwood Data Systems,"Los Angeles, CA",Full-time,"NetSuite, Presentation Skills, Procurement, Budgeting & Forecasting, KPI Development",84608,97303,Supply Chain
Technical Program Manager,Nova Field Labs,Remote,Contract,"Asana, Jira, Sprint Planning, Vendor Coordination, Cross-team Coordination, Microsoft Project",123343,157650,Project & Program Management
Technical Program Manager,Zephyrhold Enterprises,Remote,Full-time,"Jira, Risk Assessment (Projects), Cross-team Coordination, Milestone Tracking",119926,151179,Project & Program Management
Staff PMO Lead,Briarcliff Supply Group,"San Francisco, CA",Contract,"Monday.com, Portfolio Management, Change Management, Roadmap Planning, Agile Methodology",131244,157017,Project & Program Management
Manager Revenue Operations Analyst,Ashwater Consulting,"Bangalore, India",Full-time,"KPI Development, Stakeholder Management,   Presentation Skills , Business Analysis",131509,168176,Business Operations
Intern Strategy & Operations Manager,Thornfield Industries,Remote,Part-time,"Cross-team Coordination, Stakeholder Management, Business Analysis, Excel Financial Modeling, NetSuite, Decision Making, P&L Management, KPI Development",21677,28834,Business Operations
Vendor Manager,Ashgrove Consulting,"New York, NY",Internship,"Vendor Management, Cost-Benefit Analysis, NetSuite, SAP, Risk Management, Negociation, Data Analysis, Procurement",78330,92496,Supply Chain
Principal Project Manager,Cascade Freight Systems,Remote,Full-time,"Change Management, Program Management, Retrospective Facilitation, Budget Management (Projects), Gantt Chart Planning, PRINCE2",150872,176796,Project & Program Management
Junior Logistics Coordinator,Farrowdale Operations Group,"Seattle, WA",Full-time,"Contract Negotiation, Supply Chain Analysis, Procurement, Excel, Budgeting & Forecasting",62376,66733,Supply Chain
Lead Vendor Manager,Harborline Technologies,"San Francisco, CA",Full-time,"Procurement, Excel, NetSuite, Vendor Management, SAP",125011,138680,Supply Chain
Senior Procurement Manager,Underhill Ventures Group,Remote,Internship,"Cost-Benefit Analysis, SAP, Data Analysis, Vendor Management, NetSuite, Negotiation, Risk Management, Contract Negotiation",107490,130099,Supply Chain
Lead Agile Coach,Justwell Sourcing Co,"Berlin, Germany",Part-time,"Roadmap Planning, Gantt Chart Planning, Resource Allocation, Change Management, Git, Risk Assessment (Projects)",127077,146053,Project & Program Management
Intern Procurement Manager,Nettlefield Ventures,"Denver, CO",Internship,"Vendor Management, Procurement, KPI Development",23831,40065,Supply Chain
Sourcing Analyst,Elmswood Trading Co,Remote,Contract,"Vendor Management, Data Analysis, Contract Negotiation, Risk Management, KPI Development, Cost-Benefit Analysis, Budgeting & Forecasting",81517,91763,Supply Chain
Inventory Analyst,Ridgemont Sourcing Solutions,"San Francisco, CA",Full-time,"Excel, Vendor Management, Excel Financial Modeling, Supply Chain Analysis",82986,99065,Supply Chain
Junior Business Operations Manager,Oakhaven Supply Solutions,Remote,Full-time,"Agile Methodology, Cost-Benefit Analysis, Budgeting & Forecasting, Data-Driven Decision Making",57740,70810,Business Operations
Lead Logistics Coordinator,Amberfield Logistics,"Denver, CO",Full-time,"Excel, SAP, KPI Development, Critical Thinking, Supply Chain Analysis, Contract Negotiation",117450,139563,Supply Chain
Lead Project Manager,Meridian Apps,"Boston, MA",Full-time,"Scrum, Risk Assessment (Projects), Cross-team Coordination",128188,138670,Project & Program Management
Manager Agile Coach,Farrowdale Operations Group,"Seattle, WA",Full-time,"  Milestone Tracking , Resource Allocation, Time Management, Change Management, Roadmap Planning",119717,152609,Project & Program Management
Principal Operations Manager,Palisade Operations Group,Remote,Full-time,"Vendor Management, QuickBooks, Data-Driven Decision Making, Negotiation, Excel, Cross-team Coordination, Business Analysis",145406,167629,Business Operations
Supply Chain Manager,Pinegrove Freight Co,"Atlanta, GA",Full-time,"Procurement, Risk Management, Facilitation, NetSuite, Data Analysis",114094,142609,Supply Chain
Junior Technical Program Manager,Lockwood Trading Partners,"Chicago, IL",Full-time,"Portfolio Management, PRINCE2, Program Management, Agile Methodology, Risk Assessment (Projects), Requirements Gathering",59474,74554,Project & Program Management
Director Demand Planner,Valemont Distribution,"Austin, TX",Full-time,"Risk Management, KPI Development, Excel, Contract Negotiation, Vendor Management",163100,179868,Supply Chain
Operations Manager,Juniper Ridge Partners,"Atlanta, GA",Internship,"Cost-Benefit Analysis, Cross-team Coordination, QuickBooks, SAP, NetSuite, Vendor Management",83547,100923,Business Operations
Junior Business Operations Manager,Crestline Digital,Remote,Full-time,"Stakeholder Management, KPI Development, Cross-team Coordination, Business Analysis, Process Improvement, NetSuite",55814,71950,Business Operations
Senior Director of Operations,Summit Ledger Partners,"Denver, CO",Full-time,"Negotiation, Cost-Benefit Analysis, QuickBooks, KPI Development, SAP",97154,121270,Business Operations
Lead Project Coordinator,Thornfield Industries,"Seattle, WA",Contract,"Microsoft Project, Cross-team Coordination, SAFe (Scaled Agile Framework)",118698,132334,Project & Program Management
Intern Supply Chain Manager,Overlook Sourcing Co,"Berlin, Germany",Internship,"Procurement, Contract Negotiation, Git, Budgeting & Forecasting, SAP, Supply Chain Analysis",24079,28138,Supply Chain
Senior Demand Planner,Kestrel Point Enterprises,Remote,Part-time,"Procurement, Cost-Benefit Analysis, NetSuite, Supply Chain Analysis",100513,113876,Supply Chain
Sourcing Analyst,Ironhollow Freight Co,"London, UK",Internship,"Budgeting & Forecasting, SAP, Risk Management, Contract Negotiation, NetSuite",82067,90410,Supply Chain
Category Manager,Redwood Data Systems,Remote,Full-time,"Risk Management, Excel, Data Analysis",77326,96576,Supply Chain
Senior Fulfillment Operations Manager,Overlook Sourcing Co,Remote,Full-time,"NetSuite, Data Analysis, Excel",103993,119476,Supply Chain
Lead Agile Coach,Bluepeak Software,"Seattle, WA",Contract,"Roadmap Planning, PRINCE2, Presentation Skills, Jira, Cross-team Coordination, Sprint Planning, PMP Certification, Stakeholder Management",122866,150529,Project & Program Management
Program Manager,Fernbridge Holdings,"London, UK",Full-time,"Portfolio Management, Cross-functional Collaboration, Kanban, Risk Assessment (Projects), Budget Management (Projects), Vendor Coordination, Change Management",77873,84574,Project & Program Management
Intern Sourcing Analyst,Havencrest Partners,"Seattle, WA",Internship,"SAP, Cost-Benefit Analysis, NetSuite, Contract Negotiation, Vendor Management, Excel, Data Analysis",26967,31382,Supply Chain
Principal Program Manager,Longmoor Logistics Group,"Chicago, IL",Internship,"Confluence, Requirements Gathering, Presentation Skills, Trello, PRINCE2, PMP Certification",137840,162526,Project & Program Management
Lead Scrum Master,Valemont Distribution,"Denver, CO",Contract,"PRINCE2, Monday.com, Gantt Chart Planning, Milestone Tracking, Negotiation, Program Management, Confluence, PMP Certification",125522,138068,Project & Program Management
Senior Program Manager,Vertex Cloud Labs,"San Francisco, CA",Full-time,"SAFe (Scaled Agile Framework), Asana, PRINCE2, Budget Management (Projects), Cross-team Coordination, Sprint Planning",109853,118253,Project & Program Management
Lead Purchasing Coordinator,Lockwood Trading Partners,"London, UK",Full-time,"Budgeting & Forecasting, Communication, Contract Negotiation, Cost-Benefit Analysis, Vendor Management",121006,142180,Supply Chain
Manager Procurement Specialist,Kingsford Supply Group,Remote,Contract,"NetSuite, Budgeting & Forecasting, Vendor Management, Excel, Cross-functional Collaboration, Contract Negotiation, Cost-Benefit Analysis",129284,148047,Supply Chain
Lead Operations Analyst,Nova Field Labs,"Austin, TX",Full-time,"Cost-Benefit Analysis, QuickBooks, Stakeholder Management",123186,141430,Business Operations
Agile Coach,Harborline Technologies,"San Francisco, CA",Part-time,"Agile Methodology, Change Management, Cross-team Coordination, Risk Assessment (Projects), Communication, Vendor Coordination, Trello",75532,83755,Project & Program Management
Lead Project Manager,Oakhaven Supply Solutions,"Denver, CO",Full-time,"Asana, Stakeholder Management, Retrospective Facilitation, Gantt Chart Planning, Facilitation, Jira, Microsoft Project",119969,145403,Project & Program Management
Junior Logistics Manager,Palisade Operations Group,"Chicago, IL",Full-time,"Excel Financial Modeling, NetSuite, Critical Thinking, Vendor Management, Data Analysis, Cost-Benefit Analysis",62266,75884,Supply Chain
Intern Procurement Specialist,Summit Ledger Partners,"Chicago, IL",Internship,"Excel, SAP, Vendor Management, Agile Methodology, Cost-Benefit Analysis",20480,25612,Supply Chain
Business Operations Manager,Nettlefield Ventures,Remote,Contract,"Business Analysis, Excel, Vendor Management, SAP, NetSuite, QuickBooks",111538,129102,Business Operations
Scrum Master,Yardley Logistics Co,"Dublin, Ireland",Full-time,"Facilitation, Agile Methodology, Gantt Chart Planning, Monday.com, Budget Management (Projects), Kanban, Jira, Change Management",77538,89124,Project & Program Management
Principal Business Operations Manager,Ashgrove Consulting,"Denver, CO",Full-time,"KPI Development, Excel, Stakeholder Management, Excel Financial Modeling, Cost-Benefit Analysis, Budgeting & Forecasting, Git",148713,172509,Business Operations
Senior Supply Chain Analyst,Greystone Freight Solutions,Remote,Full-time,"Cost-Benefit Analysis, Excel Financial Modeling, Budgeting & Forecasting, Risk Management, Vendor Management, KPI Development, Procurement",106414,125077,Supply Chain
Lead Operations Analyst,Lockwood Trading Partners,"Austin, TX",Contract,"Communication, P&L Management, Budgeting & Forecasting, Process Improvement, Excel, SAP",120604,147692,Business Operations
Lead Vendor Manager,Crestline Digital,"Denver, CO",Full-time,"SAP, Cost-Benefit Analysis, Vendor Management, NetSuite, Contract Negotiation, Budgeting & Forecasting, Excel",124660,152346,Supply Chain
Project Manager,Lockwood Trading Partners,Remote,Part-time,"Budget Management (Projects), Program Management, Confluence, Cross-functional Collaboration",128060,144134,Project & Program Management
Intern Procurement Specialist,Duskwood Logistics Partners,"New York, NY",Internship,"Risk Management, Presentation Skills, Excel, KPI Development, Data Analysis, Cost-Benefit Analysis, Budgeting & Forecasting, NetSuite",23802,34296,Supply Chain
Intern Demand Planner,Redwood Data Systems,Remote,Full-time,"KPI Development, Problem Solving, NetSuite, Cost-Benefit Analysis, Procurement",21392,28469,Supply Chain
Intern Operations Manager,Larkspur Freight Partners,"Atlanta, GA",Internship,"SAP, Cost-Benefit Analysis, Process Improvement, NetSuite",21340,29749,Business Operations
Junior Scrum Master,Overlook Sourcing Co,"Seattle, WA",Contract,"GANTT CHART PLANNING, Trello, Jira, Milestone Tracking",59111,68930,Project & Program Management
Intern Procurement Manager,Oakhaven Supply Solutions,"Berlin, Germany",Full-time,"Excel, Budgeting & Forecasting, Cost-Benefit Analysis, KPI Development, Risk Management, SAP",27066,31093,Supply Chain
Senior Operations Coordinator,Summit Ledger Partners,"Austin, TX",Full-time,"Vendor Management, SAP, Process Improvement, Business Analysis",108154,133748,Business Operations
Director Supply Chain Manager,Palisade Operations Group,Remote,Full-time,"Contract Negotiation, Vendor Management, Procurement, Excel, Agile Methodology",155653,172543,Supply Chain
Senior PMO Analyst,Moorland Distribution,"San Francisco, CA",Full-time,"Trello, Confluence, Scrum, Problem Solving, Jira, Milestone Tracking, Risk Assessment (Projects)",104460,132952,Project & Program Management
Principal PMO Lead,Nova Field Labs,"Seattle, WA",Internship,"Retrospective Facilitation, Agile Methodology, Time Management, Kanban, Portfolio Management",150976,178715,Project & Program Management
Senior Sourcing Analyst,Ivyholt Consulting Group,"Los Angeles, CA",Full-time,"Contract Negotiation, Cost-Benefit Analysis, Vendor Management, SAP",96219,115663,Supply Chain
Junior Supply Chain Analyst,Stonewick Supply Chain Co,Remote,Full-time,"Team Leadership, Vendor Management, SAP, Budgeting & Forecasting",58038,65086,Supply Chain
Senior PMO Analyst,Quarrystone Enterprises,"Seattle, WA",Full-time,"Kanban, Asana, Jira, Scrum, Budget Management (Projects), Sprint Planning, Cross-team Coordination",104761,120263,Project & Program Management
Senior Business Operations Manager,Northgate Operations Inc,"Atlanta, GA",Contract,"Excel, Cost-Benefit Analysis, KPI Development, Stakeholder Management",96226,120786,Business Operations
Senior Purchasing Coordinator,Ashwater Consulting,Remote,Full-time,"SAP, Excel, Vendor Management, Budgeting & Forecasting, KPI Development, Contract Negotiation",106945,125279,Supply Chain
Staff Project Manager,Larkspur Freight Partners,Remote,Internship,"Budget Management (Projects), Gantt Chart Planning, SAFe (Scaled Agile Framework), Stakeholder Management, Monday.com, Vendor Coordination",130272,141030,Project & Program Management
Junior Procurement Manager,Ashgrove Consulting,"San Francisco, CA",Full-time,"Cost-Benefit Analysis, Vendor Management, Excel, Cross-functional Collaboration, Procurement, Budgeting & Forecasting",57746,67540,Supply Chain
Manager Demand Planner,Elmswood Trading Co,"New York, NY",Full-time,"Cost-Benefit Analysis, Budgeting & Forecasting, Data Analysis, Negotiation, Excel Financial Modeling",111349,123332,Supply Chain
Senior Program Manager,Onyx Bridge Tech,"Austin, TX",Internship,"Team Leadership, SAFe (Scaled Agile Framework), Cross-team Coordination, Change Management",100986,127855,Project & Program Management
Lead Category Manager,Farrowdale Operations Group,"Atlanta, GA",Full-time,"Vendor Management, Cost-Benefit Analysis, Risk Management, SAP",128911,150524,Supply Chain
Procurement Specialist,Millbrook Distribution Group,"Seattle, WA",Internship,"Git, Risk Management, NetSuite, KPI Development, Data Analysis",77027,91603,Supply Chain
Junior Operations Analyst,Northgate Operations Inc,"Vancouver, BC",Full-time,"P&L Management, Stakeholder Management, Excel, Budgeting & Forecasting, Data-Driven Decision Making, Cross-team Coordination",61270,69373,Business Operations
Supply Chain Coordinator,Kettlebrook Enterprises,"London, UK",Full-time,"Supply Chain Analysis, Excel Financial Modeling, Contract Negotiation, Cost-Benefit Analysis, NetSuite, Excel, Data Analysis",84173,91718,Supply Chain
Lead Sourcing Analyst,Onyx Bridge Tech,Remote,Part-time,"Vendor Management, Risk Management, Data Analysis, Contract Negotiation, KPI Development, NetSuite, Excel",124102,143532,Supply Chain
Intern Procurement Manager,Bluepeak Software,"Seattle, WA",Full-time,"Excel, Budgeting & Forecasting, Procurement, Critical Thinking",20514,33301,Supply Chain
Technical Program Manager,Justwell Sourcing Co,"Austin, TX",Full-time,"Agile Methodology, PRINCE2, Asana",79726,89218,Project & Program Management
Junior Operations Associate,Timberline Sourcing Group,"Atlanta, GA",Part-time,"Data-Driven Decision Making, NetSuite, Cost-Benefit Analysis, Problem Solving",62405,67417,Business Operations
Director Logistics Manager,Larkspur Freight Partners,Remote,Full-time,"Excel Financial Modeling, Data Analysis, Procurement, Supply Chain Analysis, Risk Management, Cost-Benefit Analysis, Contract Negotiation, Presentation Skills",155117,178174,Supply Chain
Intern Supply Chain Analyst,Oldbridge Supply Solutions,Remote,Contract,"Data Analysis, Contract Negotiation, NetSuite, Risk Management, SAP, KPI Development",23968,30863,Supply Chain
Supply Chain Manager,Oldbridge Supply Solutions,"San Francisco, CA",Full-time,"SAP,   Data Analysis , Contract Negotiation, KPI Development, NetSuite",111028,148696,Supply Chain
Junior Operations Coordinator,Mistwood Distribution Partners,"Bangalore, India",Internship,"QuickBooks, Cost-Benefit Analysis, Negotiation, Excel, Cross-team Coordination, KPI Development, P&L Management",55749,67788,Business Operations
Manager Purchasing Coordinator,Thornfield Industries,"Seattle, WA",Internship,"Cost-Benefit Analysis, Contract Negotiation, Data Analysis, SAP, Procurement",129674,163534,Supply Chain
Intern Procurement Specialist,Millbrook Distribution Group,"Seattle, WA",Internship,"Data Analysis, Cost-Benefit Analysis, Excel, Risk Management, SAP",20106,36168,Supply Chain
Intern Supply Chain Manager,Ravensmoor Operations,"Austin, TX",Internship,"NetSuite, KPI Development, Risk Management",27915,38082,Supply Chain
Manager Revenue Operations Analyst,Brightwave Supply Co,Remote,Full-time,"Vendor Management, Stakeholder Management, Excel Financial Modeling, Agile Methodology, Cross-team Coordination, Excel, Process Improvement",129778,164168,Business Operations
Principal Revenue Operations Analyst,Ivyholt Consulting Group,Remote,Part-time,"QuickBooks, Budgeting & Forecasting, Process Improvement, Stakeholder Management",146040,169480,Business Operations
Lead Inventory Analyst,Quarrystone Enterprises,"Chicago, IL",Full-time,"Contract Negotiation, NetSuite, Team Leadership, Risk Management, Excel, Data Analysis",119364,145552,Supply Chain
Operations Manager,Ironwood Systems,"New York, NY",Part-time,"Cost-Benefit Analysis, Presentation Skills, NetSuite, QuickBooks, Data-Driven Decision Making, Stakeholder Management",78263,98179,Business Operations
Intern Agile Coach,Mistwood Distribution Partners,Remote,Internship,"Asana, Trello, Git, Agile Methodology, PMP Certification, Vendor Coordination",23449,39590,Project & Program Management
Intern Operations Analyst,Emberline Trading Co,Remote,Full-time,"NetSuite, Process Improvement, Budgeting & Forecasting, Cross-team Coordination, Excel Financial Modeling, Excel, Stakeholder Management",24713,29894,Business Operations
Senior Logistics Coordinator,Ivyholt Consulting Group,"Seattle, WA",Full-time,"Contract Negotiation, Budgeting & Forecasting, NetSuite, RISK MANAGEMENT, Procurement, Git, Supply Chain Analysis, RISK MANAGEMENT",104414,124895,Supply Chain
Senior PMO Analyst,Yardley Logistics Co,"Austin, TX",Full-time,"Jira, PRINCE2, Kanban, Presentation Skills",102067,130683,Project & Program Management
Intern Procurement Manager,Cobalt Harbor Group,"Chicago, IL",Internship,"Data Analysis, NetSuite, KPI Development, Risk Management, Procurement, Budgeting & Forecasting, Cost-Benefit Analysis",27910,43927,Supply Chain
Staff PMO Analyst,Silverton Logistics,Singapore,Full-time,"Kanban, Portfolio Management, PRINCE2, Budget Management (Projects), Trello, Cross-team Coordination",125299,137880,Project & Program Management
Principal Scrum Master,Ironhollow Freight Co,"London, UK",Part-time,"Asana, Trello, Roadmap Planning, Requirements Gathering, PRINCE2",144916,167478,Project & Program Management
Manager Project Coordinator,Wellspring Procurement Partners,Remote,Full-time,"Milestone Tracking, Cross-functional Collaboration, PMP Certification, SAFe (Scaled Agile Framework), Roadmap Planning",123358,138340,Project & Program Management
Manager Operations Coordinator,Skyline Ventures IT,Remote,Full-time,"Team Leadership, Cost-Benefit Analysis, Data-Driven Decision Making, P&L Management, Process Improvement, KPI Development",127091,160646,Business Operations
Junior Business Operations Manager,Quarrystone Enterprises,Remote,Internship,"Process Improvement, SAP, NetSuite, P&L Management, Cost-Benefit Analysis, Team Leadership",60161,65302,Business Operations
Logistics Manager,Juniper Ridge Partners,Remote,Full-time,"Risk Management, Excel, Data Analysis, Supply Chain Analysis, Procurement, SAP, KPI Development",114592,142938,Supply Chain
Principal PMO Analyst,Emberline Trading Co,Remote,Part-time,"Facilitation, PRINCE2, Milestone Tracking, Cross-team Coordination, SAFe (Scaled Agile Framework)",148034,168880,Project & Program Management
Intern Purchasing Coordinator,Harborline Technologies,Remote,Part-time,"SAP, Risk Management, Vendor Management, Budgeting & Forecasting",27494,33691,Supply Chain
Sourcing Analyst,Cedarpine Logistics,Remote,Full-time,"NetSuite, Excel, Vendor Management, KPI Development, Risk Management, Cost-Benefit Analysis",84663,89723,Supply Chain
Senior PMO Lead,Auburn Peak Logistics,Remote,Contract,"Milestone Tracking, Decision Making, Confluence, Vendor Coordination, SAFe (Scaled Agile Framework), Microsoft Project, Program Management",99325,117668,Project & Program Management
Senior Category Manager,Saltmarsh Supply Co,Remote,Full-time,"Excel, Vendor Management, Time Management, Budgeting & Forecasting, Procurement, KPI Development, Risk Management",107296,129485,Supply Chain
Junior Category Manager,Kettlebrook Enterprises,Remote,Full-time,"SAP,   Contract Negotiation , NetSuite, Excel",55430,60646,Supply Chain
Lead Scrum Master,Hartsfield Supply Chain Partners,"San Francisco, CA",Part-time,"Asana, Portfolio Management, milestone tracking, Kanban",119932,130405,Project & Program Management
Principal Operations Manager,Glenridge Procurement Group,"London, UK",Full-time,"Vendor Management, QuickBooks, P&L Management, NetSuite, Excel Financial Modeling, Stakeholder Management",147552,170852,Business Operations
Senior Project Manager,Coldharbor Ventures,Remote,Full-time,"Roadmap Planning, Agile Methodology, Portfolio Management, Scrum, Team Leadership, Risk Assessment (Projects), Milestone Tracking",95342,113800,Project & Program Management
Purchasing Coordinator,Duskwood Logistics Partners,Remote,Full-time,"Negotiation, Data Analysis, SAP, Excel",76666,93684,Supply Chain
Principal PMO Lead,Glenridge Procurement Group,"Seattle, WA",Full-time,"SCRUM, Vendor Coordination, Budget Management (Projects), Sprint Planning, Confluence, Stakeholder Management, Portfolio Management, Cross-functional Collaboration",150775,160585,Project & Program Management
Senior Sourcing Analyst,Brightfield Sourcing,"Toronto, ON",Full-time,"Budgeting & Forecasting, Risk Management, Agile Methodology, Data Analysis, NetSuite, SAP, Excel, Contract Negotiation",102601,128218,Supply Chain
Junior Director of Operations,Redwood Data Systems,"Berlin, Germany",Full-time,"Vendor Management, Excel, SAP, Cost-Benefit Analysis, Data-Driven Decision Making, KPI Development, Cross-functional Collaboration, QuickBooks",60497,75505,Business Operations
Director Demand Planner,Farrowdale Operations Group,Remote,Full-time,"Excel, Risk Management, Cross-functional Collaboration, Budgeting & Forecasting, Procurement",150210,162017,Supply Chain
Agile Coach,Valemont Distribution,"Austin, TX",Full-time,"Confluence, Gantt Chart Planning, Kanban, PMP Certification, Stakeholder Management",79606,99134,Project & Program Management
Manager Scrum Master,Cobalt Harbor Group,Remote,Contract,"Budget Management (Projects), Jira, Confluence",126317,160572,Project & Program Management
Lead Logistics Coordinator,Thornfield Industries,"London, UK",Full-time,"Supply Chain Analysis, Data Analysis, Critical Thinking, Risk Management, Excel, SAP",123841,148171,Supply Chain
Senior Strategy & Operations Manager,Harborline Technologies,"San Francisco, CA",Full-time,"Business Analysis, KPI Development, Vendor Management, Stakeholder Management, Data-Driven Decision Making, Budgeting & Forecasting, Agile Methodology, Cost-Benefit Analysis",96362,106429,Business Operations
Staff Agile Coach,Silverton Logistics,Remote,Full-time,"Change Management, Kanban, Confluence, Program Management, Budget Management (Projects), Cross-functional Collaboration, Resource Allocation",140401,149654,Project & Program Management
Intern Operations Analyst,Larkspur Freight Partners,"Chicago, IL",Internship,"Process Improvement, Data-Driven Decision Making, Excel Financial Modeling, Facilitation, QuickBooks",23346,33148,Business Operations
Senior Fulfillment Operations Manager,Thornfield Industries,"Berlin, Germany",Part-time,"Vendor Management, Excel Financial Modeling, KPI Development, Cross-functional Collaboration, SAP, NetSuite, Procurement",96155,116908,Supply Chain
Director Fulfillment Operations Manager,Silverton Logistics,Remote,Part-time,"Contract Negotiation, Data Analysis, KPI Development, Time Management, SAP, Excel Financial Modeling, Cost-Benefit Analysis",145716,162345,Supply Chain
