title,company,location,type,skills_required,salary_min,salary_max,category
IT Infrastructure Engineer Intern,Cobalt Ventures Tech,"Raleigh, NC",Internship,"Jenkins, Terraform, Time Management, SD-WAN, Bash",27910,40999,DevOps & Infrastructure
Mid-level Cloud Architect,Ridgeback Relay IT,Singapore,Full-time,"CloudFormation, Datadog, Incident Response, Amazon Web Services",80564,106833,DevOps & Infrastructure
Principal Network Administrator,Brightwell Network Software,Remote,Internship,"Time Management, DNS Administration, Active Directory, VoIP Systems, Load Balancers (F5), Windows Server Administration, SD-WAN",151826,186229,DevOps & Infrastructure
Senior Observability Engineer,Basalt Relay Solutions,"Raleigh, NC",Part-time,"Bash, Storage Area Networks, Chef, Docker Compose, Ruby, Time Management, Python",120291,137288,DevOps & Infrastructure
Mid-level DevOps Architect,Granite Fleet Digital,"Toronto, ON",Part-time,"Google Kubernetes Engine, Bitbucket, Documentation Best Practices, Mentoring, Google Cloud Platform, SD-WAN, Container Orchestration",92235,111992,DevOps & Infrastructure
Senior Infrastructure Engineer,Copperline Anchor Platforms,"Dublin, Ireland",Internship,"Windows Server Administration, Docker Compose, SD-WAN, Cross-functional Collaboration, VoIP Systems",121584,144439,DevOps & Infrastructure
Senior Cloud Architect,Northgate Systems Solutions,"Toronto, ON",Full-time,"Bash, Kubernetes, Blue-Green Deployment, Multi-cloud Strategy, Docker",114675,151114,DevOps & Infrastructure
Mid-level Observability Engineer,Cobalt Data Software,"Raleigh, NC",Internship,"Mentoring, Azure Functions, Shell Scripting, Bash",89823,107034,DevOps & Infrastructure
Staff Cloud Architect,Copperline Anchor Platforms,"Berlin, Germany",Full-time,"Load Balancers (F5), Nginx, Pulumi, Cross-functional Collaboration, Datadog, Cloud Architecture",145770,175576,DevOps & Infrastructure
Principal Cloud Security Engineer,Northgate Node Technologies,Remote,Full-time,"Microsoft Azure, Zero Trust Architecture, Cross-functional Collaboration, Grafana, Python",150620,191442,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Northgate Systems Solutions,Remote,Full-time,"New Relic, Vagrant, Virtualization (VMware), Chef",84057,109294,DevOps & Infrastructure
Senior Systems Administrator,Frostpeak Stack Works,"Raleigh, NC",Full-time,"Google Kubernetes Engine, Active Directory, Cloud Architecture, Ansible, Problem Solving, Windows Server Administration",125290,138092,DevOps & Infrastructure
Lead Network Administrator,Palisade Orbit Systems Group,Remote,Full-time,"Time Management, Storage Area Networks, Windows Server Administration, VoIP Systems, Load Balancers (F5)",135488,168182,DevOps & Infrastructure
Staff Site Reliability Engineer,Cobalt Signal Works,"Berlin, Germany",Internship,"Communication, Terraform, Docker, PowerShell",156659,167043,DevOps & Infrastructure
Mid-level Release Engineer,Redwood Orbit Software,"Seattle, WA",Full-time,"GitHub, Trunk-Based Development, GitLab, DevSecOps",87475,114222,DevOps & Infrastructure
Senior Cloud Security Engineer,Silverline Grid IT,"Reston, VA",Full-time,"Firewall Configuration, DevSecOps, AWS RDS, GitLab CI, DNS Administration, VPN Configuration",111150,143527,DevOps & Infrastructure
Senior Network Administrator,Fernwood Fleet Networks,"Chicago, IL",Internship,"Active Directory, SD-WAN, Storage Area Networks, Critical Thinking",109716,141476,DevOps & Infrastructure
Principal Cloud Architect,Onyx Cloud IT,"Atlanta, GA",Internship,"Observability, Helm, Puppet",163216,185944,DevOps & Infrastructure
Junior Cloud Security Engineer,Fernwood Fleet Networks,"London, UK",Full-time,"VPN Configuration, Terraform, Load Balancers (F5), DevSecOps, Zero Trust Architecture, Team Leadership",64759,73323,DevOps & Infrastructure
Infrastructure Engineer Intern,Frostpeak Mesh Systems Group,"Austin, TX",Internship,"AWS EC2, Datadog, Team Leadership, IPv6, Active Directory, Load Balancers (F5)",28529,40213,DevOps & Infrastructure
Senior Infrastructure Engineer,Pinecrest Pulse Software,Remote,Internship,"VoIP Systems, Amazon Web Services, Active Directory, Network Monitoring, Feature Flags, Helm, Canary Deployment",116548,145737,DevOps & Infrastructure
Senior Infrastructure Engineer,Ashgrove Systems Labs,Remote,Contract,"Ansible, Terraform, Datadog, Cross-functional Collaboration, CI/CD Pipelines, Splunk, Storage Area Networks, Documentation Best Practices",115336,139229,DevOps & Infrastructure
Lead Cloud Architect,Zephyr Stack Platforms,"Boston, MA",Full-time,"Splunk, Kubernetes, Ansible, Cost Optimization (FinOps), Storage Area Networks, Container Orchestration, Infrastructure as Code",144093,165541,DevOps & Infrastructure
Senior Network Administrator,Windmere Ventures Works,"Berlin, Germany",Full-time,"IPv6, Storage Area Networks, Network Automation, Active Directory, Virtualization (VMware)",126541,145395,DevOps & Infrastructure
Senior Cloud Operations Engineer,Solstice Node Tech,"Toronto, ON",Full-time,"TCP/IP, GitHub Actions, CI/CD Pipelines, AWS S3, Cross-functional Collaboration, IPv6",114067,151913,DevOps & Infrastructure
Senior Observability Engineer,Frostpeak Stack Works,Remote,Full-time,"Go, Ruby, Chef, Storage Area Networks, AWS Lambda",124425,149435,DevOps & Infrastructure
Junior Systems Administrator,Brightwell Network Software,"Seattle, WA",Part-time,"CI/CD Pipelines, Git, Problem Solving, Nginx, VoIP Systems",58660,75031,DevOps & Infrastructure
Infrastructure Manager,Bluepeak Network Tech,Singapore,Internship,"GitHub, PagerDuty, AWS RDS, Feature Flags, Container Orchestration, Monorepo Management",128647,159299,DevOps & Infrastructure
Lead Site Reliability Engineer,Cobalt Data Software,Remote,Full-time,"Python, PowerShell, GitLab CI, Ansible, Network Automation, Observability",147408,173079,DevOps & Infrastructure
Principal DevOps Engineer,Frostpeak Mesh Systems Group,"Chicago, IL",Full-time,"AWS S3, Microsoft Azure, Cross-functional Collaboration, GitLab CI, Chef, GitHub, Infrastructure as Code",162071,183736,DevOps & Infrastructure
Junior Platform Engineer,Slateford Beacon Technologies,"Salt Lake City, UT",Full-time,"Ansible, Continuous Integration, Continuous Deployment, Version Control, Azure DevOps, Critical Thinking",65617,74064,DevOps & Infrastructure
Junior Cloud Security Engineer,Bluepeak Network Tech,Remote,Full-time,"Continuous Integration, Ansible, Firewall Configuration, Agile Methodology, Splunk",60876,73971,DevOps & Infrastructure
Systems Administrator Intern,Vertex Anchor Technologies,Remote,Internship,"Microsoft Azure, Critical Thinking, Load Balancers (F5), Linux Administration, Firewall Configuration, Virtualization (VMware), Windows Server Administration",24988,37381,DevOps & Infrastructure
Lead Cloud Operations Engineer,Quartzline Pulse Solutions,"Denver, CO",Full-time,"Site Reliability Engineering, Time Management, Virtualization (VMware), Network Automation, Docker, Load Balancers (F5), VoIP Systems",149993,165184,DevOps & Infrastructure
Lead Infrastructure Engineer,Nova Systems Tech,"Dallas, TX",Full-time,"Prometheus, Google Kubernetes Engine, AWS RDS, Linux Administration, Splunk",137367,165400,DevOps & Infrastructure
Senior DevOps Architect,Brightwell Cloud Labs,"San Jose, CA",Full-time,"Helm, Documentation Best Practices, Cost Optimization (FinOps), Monorepo Management",122967,151964,DevOps & Infrastructure
Network Engineer Intern,Cascade Beacon Digital,"London, UK",Part-time,"Network Monitoring, Storage Area Networks, Load Balancers (F5)",24152,39630,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Zephyr Stack Platforms,"Atlanta, GA",Full-time,"PagerDuty, Mentoring, Go, Docker Compose, AWS S3, DevSecOps, Shell Scripting",84396,110049,DevOps & Infrastructure
Site Reliability Manager,Vertex Anchor Technologies,Singapore,Full-time,"Trunk-Based Development, Observability, Documentation Best Practices",120018,152566,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Quartzline Signal Software,"Portland, OR",Full-time,"Canary Deployment, Network Monitoring, New Relic, IPv6, Blue-Green Deployment, VoIP Systems",91633,111540,DevOps & Infrastructure
Lead Cloud Architect,Quartzline Signal Software,Remote,Full-time,"Ansible, Microsoft Azure, VPN Configuration, Docker Compose, Cost Optimization (FinOps), Vagrant",146037,165767,DevOps & Infrastructure
Senior Cloud Infrastructure Engineer,Deepwater Node Networks,"Bengaluru, India",Full-time,"Network Automation, GitLab, SD-WAN, IPv6, Load Balancers (F5), Docker Compose, PagerDuty",123304,152160,DevOps & Infrastructure
Mid-level Observability Engineer,Brightwell Cloud Labs,"Austin, TX",Full-time,"Agile Methodology, Python, Go, PowerShell, Infrastructure as Code",80919,107567,DevOps & Infrastructure
Mid-level Cloud Architect,Deepwater Grid Systems Group,"Chicago, IL",Full-time,"PagerDuty, Datadog, Linux Administration, Google Kubernetes Engine, Azure Functions, Jenkins",84515,112812,DevOps & Infrastructure
Cloud Engineer Intern,Northgate Systems Solutions,"Sydney, Australia",Full-time,"PagerDuty, Prometheus, Pulumi, Zero Trust Architecture, Cloud Architecture, Critical Thinking",28546,41763,DevOps & Infrastructure
Mid-level Infrastructure Engineer,Vertex Anchor IT,Remote,Full-time,"Google Kubernetes Engine, DNS Administration, Agile Methodology, Python, Load Balancers (F5)",80663,102713,DevOps & Infrastructure
DevOps Manager,Nova Systems Tech,"New York, NY",Part-time,"Trunk-Based Development, Prometheus, Git, Continuous Integration, Cross-functional Collaboration, Feature Flags",120137,161355,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Solstice Node Tech,Remote,Contract,"Bash, Helm, Terraform, Google Cloud Platform, PowerShell",82266,112946,DevOps & Infrastructure
Mid-level Network Administrator,Zephyr Grid Infrastructure,"Amsterdam, Netherlands",Full-time,"Active Directory, IPv6, Network Automation, Time Management, Virtualization (VMware), DevSecOps",87391,111209,DevOps & Infrastructure
Staff Cloud Operations Engineer,Havencrest Systems Technologies,"Reston, VA",Full-time,"DNS Administration, Time Management, VoIP Systems, GitHub Actions, Windows Server Administration",148129,181253,DevOps & Infrastructure
Principal Network Engineer,Granite Fleet Digital,"Dallas, TX",Internship,"IPv6, Windows Server Administration, Network Automation, Network Monitoring, Cross-functional Collaboration, TCP/IP",165338,192268,DevOps & Infrastructure
Lead Systems Engineer,Cobalt Data Software,"London, UK",Full-time,"Load Balancers (F5), AWS RDS, Network Automation, CI/CD Pipelines, Cross-functional Collaboration, GitHub Actions",136224,161701,DevOps & Infrastructure
Mid-level Cloud Engineer,Deepwater Node Networks,Remote,Full-time,"Amazon Web Services, Azure Functions, Cost Optimization (FinOps)",81211,105287,DevOps & Infrastructure
Staff Systems Administrator,Silverline Grid Works,"Reston, VA",Full-time,"Cloud Architecture, Bash, Load Balancers (F5), Storage Area Networks, Time Management, Amazon Web Services, Chef, VoIP Systems",143234,182788,DevOps & Infrastructure
Mid-level Systems Administrator,Deepwater Grid Systems Group,"Amsterdam, Netherlands",Full-time,"DNS Administration, Splunk, Puppet, Google Cloud Platform, AWS EC2, Docker",88632,101404,DevOps & Infrastructure
Junior Cloud Infrastructure Engineer,Slateford Data Digital,"Seattle, WA",Full-time,"Active Directory, Blue-Green Deployment, Network Automation, Cross-functional Collaboration, Nginx, AWS S3, Windows Server Administration",59953,78967,DevOps & Infrastructure
Mid-level Release Engineer,Brightwell Bridge Technologies,"Boston, MA",Contract,"AWS RDS, Site Reliability Engineering, Pulumi",89023,108108,DevOps & Infrastructure
Cloud Security Engineer Intern,Havencrest Systems Technologies,Remote,Internship,"DevSecOps, Canary Deployment, Zero Trust Architecture, Problem Solving, GitLab CI, Shell Scripting",24992,36344,DevOps & Infrastructure
Platform Engineer Intern,Harborline Cloud Labs,Remote,Internship,"Helm, CircleCI, AWS EC2, Google Cloud Platform, AWS Lambda, Microsoft Azure",26220,34824,DevOps & Infrastructure
Staff Cloud Architect,Basalt Relay Solutions,"Toronto, ON",Contract,"Service Mesh (Istio), CircleCI, Problem Solving, Observability, Terraform, Azure Functions",156241,169455,DevOps & Infrastructure
Staff Build & Release Engineer,Silverline Grid IT,Remote,Full-time,"Container Orchestration, Version Control, GitLab CI, PowerShell, Site Reliability Engineering, Monorepo Management, Continuous Deployment",148312,175095,DevOps & Infrastructure
Lead Cloud Infrastructure Engineer,Brightwell Circuit Works,Remote,Full-time,"Network Automation, Active Directory, SD-WAN, Splunk",135013,160129,DevOps & Infrastructure
Mid-level Cloud Architect,Harborline Node Software,"Seattle, WA",Internship,"CloudFormation, Docker Compose, AWS RDS, Cost Optimization (FinOps)",91688,104579,DevOps & Infrastructure
Junior Kubernetes Administrator,Zephyr Data Digital,"Sydney, Australia",Full-time,"Pulumi, Infrastructure as Code, Splunk, DevSecOps, Canary Deployment, CI/CD Pipelines",67205,75496,DevOps & Infrastructure
Principal IT Infrastructure Engineer,Harborline Cloud Labs,"Reston, VA",Full-time,"Mentoring, Docker, Storage Area Networks, Azure DevOps, CircleCI",167379,192294,DevOps & Infrastructure
Junior Cloud Security Engineer,Emberfall Signal Labs,"Sydney, Australia",Internship,"VPN Configuration, Firewall Configuration, SIEM Tools, Critical Thinking, Zero Trust Architecture",65838,80939,DevOps & Infrastructure
Junior Cloud Infrastructure Engineer,Palisade Orbit Systems Group,"Sydney, Australia",Full-time,"TCP/IP, Vagrant, Grafana",67123,78956,DevOps & Infrastructure
Junior DevOps Architect,Havencrest Network Infrastructure,Remote,Internship,"Git, Grafana, Canary Deployment, Trunk-Based Development",59125,80252,DevOps & Infrastructure
Senior DevOps Engineer,Frostpeak Stack Works,"Raleigh, NC",Internship,"Puppet, CircleCI, Nginx, GitHub, Grafana, Mentoring",122852,136494,DevOps & Infrastructure
Junior DevOps Engineer,Onyx Cloud IT,"Chicago, IL",Full-time,"Go, Documentation Best Practices, GitHub, Continuous Integration, Infrastructure as Code, Splunk",58152,73937,DevOps & Infrastructure
Junior Platform Engineer,Ironwood Field Infrastructure,Remote,Full-time,"Kubernetes,  Feature Flags , Prometheus, Terraform, GitLab, Version Control, Datadog, version control",58321,77557,DevOps & Infrastructure
Junior DevOps Architect,Northgate Systems Tech,Remote,Internship,"Bitbucket, Git, Continuous Integration, Continuous Deployment, GitLab",67022,81964,DevOps & Infrastructure
Network Operations Manager,Brightwell Bridge Technologies,"Bengaluru, India",Full-time,"Monorepo Management, GitLab, Documentation Best Practices, Continuous Integration, Trunk-Based Development, Virtualization (VMware)",132540,166021,DevOps & Infrastructure
Senior Site Reliability Engineer,Havencrest Relay Solutions,"Raleigh, NC",Full-time,"Cost Optimization (FinOps), Chef, Shell Scripting, Python, Ruby, Google Cloud Platform, Communication",112941,147563,DevOps & Infrastructure
Junior Cloud Operations Engineer,Vertex Fleet Platforms,"Salt Lake City, UT",Part-time,"Load Balancers (F5), AWS RDS, Ansible, Multi-cloud Strategy, Terraform",64593,72803,DevOps & Infrastructure
Kubernetes Administrator Intern,Cobalt Ventures Tech,Remote,Internship,"AWS EC2, Google Kubernetes Engine, Cost Optimization (FinOps), Time Management, Splunk, Bash, Service Mesh (Istio), Puppet",27544,41951,DevOps & Infrastructure
Senior IT Infrastructure Engineer,Havencrest Network Infrastructure,"Sydney, Australia",Internship,"Network Automation, Cost Optimization (FinOps), Virtualization (VMware), Terraform, Storage Area Networks",125286,138688,DevOps & Infrastructure
IT Infrastructure Manager,Brightwell Bridge Technologies,Remote,Full-time,"Problem Solving, Trunk-Based Development, Continuous Deployment, Jenkins, GitLab",135774,169792,DevOps & Infrastructure
Mid-level Network Engineer,Brightwell Network Software,Remote,Full-time,"Active Directory, TCP/IP, Network Monitoring, DNS",90853,105442,DevOps & Infrastructure
Senior DevOps Architect,Harborline Cloud Labs,"Atlanta, GA",Full-time,"Service Mesh (Istio), Continuous Deployment, TCP/IP, Mentoring, GitLab, Splunk, Docker Compose",120115,143045,DevOps & Infrastructure
Mid-level IT Infrastructure Engineer,Wraith Grid Software,"Boston, MA",Full-time,"Windows Server Administration, Vagrant, Azure Functions, Mentoring, AWS Lambda",81773,102969,DevOps & Infrastructure
Junior Platform Engineer,Windmere Pulse Tech,"Austin, TX",Full-time,"Azure Functions, GitLab, Mentoring, Monorepo Management, GitHub, Continuous Deployment, Trunk-Based Development",59035,81349,DevOps & Infrastructure
Junior Network Engineer,Lumina Signal Systems Group,"Chicago, IL",Full-time,"Load Balancers (F5), Virtualization (VMware), Network Routing & Switching, PowerShell, Active Directory, Network Monitoring",61703,72802,DevOps & Infrastructure
Cloud Infrastructure Engineer Intern,Steelwater Anchor Networks,"Salt Lake City, UT",Internship,"Network Automation, PagerDuty, Cloud Architecture",27688,41382,DevOps & Infrastructure
Lead IT Infrastructure Engineer,Cascade Field Systems Group,"San Francisco, CA",Full-time,"Datadog, Azure Functions, Mentoring, Canary Deployment",149866,160355,DevOps & Infrastructure
Junior Cloud Operations Engineer,Basalt Field Solutions,"Austin, TX",Internship,"Storage Area Networks, Pulumi, Jenkins, Python, Windows Server Administration, IPv6, TCP/IP",63287,74792,DevOps & Infrastructure
Mid-level Cloud Architect,Cobalt Signal Works,"Toronto, ON",Internship,"AWS EC2, Linux Administration, Grafana",81467,111076,DevOps & Infrastructure
Senior Cloud Engineer,Harborline Ventures Systems Group,Remote,Contract,"Microsoft Azure, New Relic, Azure DevOps, Kubernetes, SD-WAN, Site Reliability Engineering",114681,151255,DevOps & Infrastructure
Principal Cloud Security Engineer,Steelwater Anchor Networks,"Seattle, WA",Full-time,"Linux Administration, VPN Configuration, SIEM Tools, Zero Trust Architecture",159855,179272,DevOps & Infrastructure
Lead DevOps Architect,Havencrest Stack Works,"Berlin, Germany",Full-time,"Feature Flags, Azure DevOps, Mentoring, Monorepo Management",144799,174428,DevOps & Infrastructure
DevOps Manager,Havencrest Relay Solutions,"Berlin, Germany",Internship,"Version Control, Continuous Integration, Cross-functional Collaboration, Prometheus",129554,151258,DevOps & Infrastructure
Junior Cloud Architect,Zephyr Data Digital,Remote,Internship,"Container Orchestration, AWS RDS, Blue-Green Deployment, Jenkins, GitLab CI, Microsoft Azure, Bash",60368,73644,DevOps & Infrastructure
Lead Platform Engineer,Silverline Grid Works,"Reston, VA",Full-time,"Continuous Integration, IPv6, Trunk-Based Development, Version Control",142178,173245,DevOps & Infrastructure
Principal DevOps Architect,Onyx Cloud IT,"Portland, OR",Full-time,"Service Mesh (Istio), Bitbucket, Problem Solving, Docker, Nginx",162228,188990,DevOps & Infrastructure
Junior Site Reliability Engineer,Lumina Relay Digital,"Chicago, IL",Full-time,"Load Balancers (F5), GitLab CI, AWS S3, Python, Ruby, Ansible",63536,74120,DevOps & Infrastructure
DevOps Manager,Slateford Node Technologies,"Reston, VA",Full-time,"Monorepo Management, Team Leadership, Continuous Integration, GitLab, Version Control, GitHub",124570,166882,DevOps & Infrastructure
Junior Platform Engineer,Silverline Pulse Labs,Remote,Full-time,"AWS EC2, CI/CD Pipelines, Continuous Integration, Version Control",58367,74511,DevOps & Infrastructure
Senior Infrastructure Engineer,Thornbury Systems Networks,"Sydney, Australia",Internship,"Problem Solving, Active Directory, Terraform, DNS Administration, Load Balancers (F5)",115932,145751,DevOps & Infrastructure
Senior Systems Administrator,Brightwell Network Software,Singapore,Internship,"DNS Administration, AWS Lambda, IPv6, Active Directory, Canary Deployment, Grafana, SIEM Tools",116389,141993,DevOps & Infrastructure
Senior DevOps Engineer,Frostpeak Systems Networks,"Salt Lake City, UT",Full-time,"Git, Continuous Deployment, GitLab, GitHub",124636,138495,DevOps & Infrastructure
Cloud Operations Manager,Windmere Pulse Tech,"San Jose, CA",Full-time,"Agile Methodology, Git, Feature Flags, Monorepo Management",137870,166555,DevOps & Infrastructure
Senior Cloud Operations Engineer,Slateford Node Technologies,"San Jose, CA",Full-time,"Documentation Best Practices, AWS RDS, Amazon Web Services, Active Directory, Datadog",113282,136889,DevOps & Infrastructure
Junior Cloud Security Engineer,Vertex Stack IT,"Boston, MA",Internship,"Firewall Configuration, Mentoring, Google Cloud Platform, GitLab CI, SIEM Tools",67369,77501,DevOps & Infrastructure
Mid-level Cloud Architect,Solstice Node Tech,"Amsterdam, Netherlands",Full-time,"VoIP Systems, Pulumi, Google Cloud Platform, Prometheus, Docker, CircleCI",86413,111761,DevOps & Infrastructure
Junior Kubernetes Administrator,Fernwood Fleet Networks,"Dublin, Ireland",Internship,"Zero Trust Architecture, PagerDuty, CloudFormation, AWS S3",65340,79274,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Nova Systems Tech,Remote,Internship,"Go, Grafana, Time Management, Splunk, Cost Optimization (FinOps), Ruby",81985,108017,DevOps & Infrastructure
Mid-level Cloud Infrastructure Engineer,Steelwater Anchor Networks,Remote,Contract,"Argo CD, Google Kubernetes Engine, Service Mesh (Istio), Helm, IPv6, Time Management",85393,110399,DevOps & Infrastructure
Mid-level Cloud Architect,Redwood Fleet Systems Group,Singapore,Full-time,"CircleCI, Grafana, AWS S3, Canary Deployment, Docker",80707,111998,DevOps & Infrastructure
Mid-level Cloud Security Engineer,Brightwell Circuit Works,Remote,Full-time,"Amazon Web Services, Firewall Configuration, Jenkins, Active Directory, PagerDuty, Canary Deployment, Zero Trust Architecture",87509,107694,DevOps & Infrastructure
Mid-level Network Administrator,Brightwell Cloud Labs,Remote,Internship,"Virtualization (VMware), Active Directory, Network Routing & Switching, TCP/IP, Network Monitoring, VoIP Systems",90442,102128,DevOps & Infrastructure
Senior DevOps Architect,Cobalt Ventures Tech,"Dallas, TX",Full-time,"documentation best practices, Feature Flags, Blue-Green Deployment, Amazon Web Services, Argo CD, Multi-cloud Strategy",122827,146655,DevOps & Infrastructure
Junior Network Administrator,Frostpeak Mesh Systems Group,Singapore,Full-time,"Active Directory, SD-WAN, TCP/IP",65220,79323,DevOps & Infrastructure
Senior Cloud Security Engineer,Palisade Vector IT,Remote,Full-time,"Kubernetes, Prometheus, Observability, Docker Compose",108758,146013,DevOps & Infrastructure
Infrastructure Engineer Intern,Palisade Orbit Systems Group,"Dublin, Ireland",Internship,"Splunk, Python, PagerDuty, PUPPET, SPLUNK",28483,38754,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Quartzline Pulse Solutions,"Seattle, WA",Contract,"Network Monitoring, DNS Administration, Windows Server Administration, Cloud Architecture, Python, Azure DevOps",82241,108541,DevOps & Infrastructure
Junior Build & Release Engineer,Northgate Systems Tech,"Sydney, Australia",Full-time,"Continuous Integration, Canary Deployment, GitLab CI, Version Control",66027,78322,DevOps & Infrastructure
Senior Network Administrator,Wraith Grid Networks,"Atlanta, GA",Contract,"DNS Administration, Load Balancers (F5), TCP/IP, Storage Area Networks, PowerShell, VoIP Systems, Network Monitoring",117025,151690,DevOps & Infrastructure
Lead Cloud Engineer,Palisade Orbit Systems Group,"Berlin, Germany",Internship,"Blue-Green Deployment, Prometheus, Site Reliability Engineering, Communication, GitLab CI",140727,168805,DevOps & Infrastructure
Junior Infrastructure Engineer,Brightwell Circuit Works,"Sydney, Australia",Part-time,"Load Balancers (F5), Network Routing & Switching, Canary Deployment, Critical Thinking",66757,77438,DevOps & Infrastructure
Senior Observability Engineer,Duskmere Cloud Platforms,"Sydney, Australia",Contract,"GitHub Actions, Multi-cloud Strategy,  Bash , Ruby",115467,141228,DevOps & Infrastructure
Lead Site Reliability Engineer,Cobalt Ventures Tech,"Sydney, Australia",Full-time,"Infrastructure as Code, Problem Solving, Bash, Python, Shell Scripting, Incident Response",143634,167952,DevOps & Infrastructure
Principal Cloud Architect,Brightwell Pulse Works,Remote,Full-time,"Observability, Blue-Green Deployment, Nginx, Helm",161055,187398,DevOps & Infrastructure
Mid-level Platform Engineer,Windmere Data Solutions,Remote,Part-time,"Bash, Monorepo Management, GitHub, AWS RDS",80673,108478,DevOps & Infrastructure
Mid-level Kubernetes Administrator,Harborline Node Software,Remote,Contract,"Amazon Web Services, Infrastructure as Code, IPv6, AWS EC2,  Google Kubernetes Engine ",92780,112089,DevOps & Infrastructure
IT Infrastructure Manager,Nova Systems Tech,"Portland, OR",Full-time,"Azure DevOps, Site Reliability Engineering, CloudFormation, Service Mesh (Istio), AWS S3, GitLab, Communication",132849,168089,DevOps & Infrastructure
Lead Network Administrator,Brightwell Network Software,"Boston, MA",Full-time,"DNS Administration, Incident Response, Communication, Active Directory, Windows Server Administration",146431,169641,DevOps & Infrastructure
Senior Site Reliability Engineer,Copperline Beacon Tech,"Raleigh, NC",Full-time,"Cloud Architecture, Bash, Python, CircleCI, Blue-Green Deployment, Kubernetes",121521,147975,DevOps & Infrastructure
Senior Infrastructure Engineer,Vertex Anchor Technologies,"Berlin, Germany",Full-time,"Network Routing & Switching, SD-WAN, DNS Administration, Active Directory",120605,146278,DevOps & Infrastructure
Mid-level Cloud Engineer,Cobalt Relay Platforms,Remote,Full-time,"VPN Configuration, Cloud Architecture, Docker Compose, AWS Lambda, Pulumi",91112,113354,DevOps & Infrastructure
Mid-level Platform Engineer,Duskmere Cloud Platforms,Singapore,Full-time,"Network Automation, Canary Deployment, Continuous Integration, Git",92285,110730,DevOps & Infrastructure
Mid-level Kubernetes Administrator,Silverline Pulse Labs,"Amsterdam, Netherlands",Internship,"AWS EC2, Puppet, New Relic, Infrastructure as Code",91793,102590,DevOps & Infrastructure
Network Engineer Intern,Basalt Field Solutions,"Reston, VA",Internship,"Active Directory, Network Routing & Switching, Windows Server Administration, Load Balancers (F5), SD-WAN, TCP/IP",24892,35846,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Solstice Node Tech,"Raleigh, NC",Full-time,"Ruby, Shell Scripting, CI/CD Pipelines, Site Reliability Engineering, AWS EC2, Bash, SIEM Tools",81547,105852,DevOps & Infrastructure
Senior Infrastructure Engineer,Deepwater Grid Systems Group,"Chicago, IL",Internship,"Firewall Configuration, AWS RDS, Windows Server Administration, AWS EC2, Mentoring, Canary Deployment",123122,148850,DevOps & Infrastructure
Mid-level Systems Administrator,Northgate Node Technologies,Remote,Full-time,"IPv6, Storage Area Networks, Prometheus, Active Directory, Virtualization (VMware), Amazon Web Services",80116,101352,DevOps & Infrastructure
Senior Network Engineer,Slateford Beacon Technologies,"San Jose, CA",Full-time,"Network Automation, VoIP Systems, GitHub,  IPv6 , network automation",120157,148475,DevOps & Infrastructure
Senior Network Administrator,Vertex Anchor IT,"Bengaluru, India",Internship,"Active Directory, Network Monitoring, Virtualization (VMware),  Load Balancers (F5) , SD-WAN, IPv6",120211,145566,DevOps & Infrastructure
Lead Observability Engineer,Bluepeak Network Tech,"Raleigh, NC",Full-time,"Go, Problem Solving, Container Orchestration, PowerShell, TCP/IP",142112,170568,DevOps & Infrastructure
Mid-level Observability Engineer,Vertex Stack IT,Remote,Contract,"Argo CD, Azure Functions, Grafana, AWS RDS, Go",88321,105292,DevOps & Infrastructure
Senior Cloud Security Engineer,Northgate Node Technologies,"Portland, OR",Full-time,"Pulumi, Splunk, TCP/IP, Azure Functions",110099,141050,DevOps & Infrastructure
Senior Platform Engineer,Cobalt Relay Platforms,"Portland, OR",Full-time,"Grafana, Trunk-Based Development, Monorepo Management, Cloud Architecture, Continuous Integration, Git, Datadog",123156,149291,DevOps & Infrastructure
Principal Build & Release Engineer,Brightwell Network Software,"Dublin, Ireland",Full-time,"Agile Methodology, Incident Response, Grafana, CloudFormation, Chef",164109,192501,DevOps & Infrastructure
Network Engineer Intern,Brightwell Pulse Works,Remote,Internship,"Virtualization (VMware), VoIP Systems, SD-WAN, Agile Methodology, Windows Server Administration, Active Directory, Network Routing & Switching",28046,41582,DevOps & Infrastructure
Senior Cloud Engineer,Vertex Anchor IT,"Berlin, Germany",Full-time,"PagerDuty, GitHub Actions,  Puppet , Docker Compose, Observability, AWS S3",108586,150902,DevOps & Infrastructure
Principal Platform Engineer,Ridgeback Relay IT,"Dallas, TX",Full-time,"Critical Thinking, Helm, Linux Administration, Ansible, Bitbucket, Monorepo Management, Multi-cloud Strategy",161100,183048,DevOps & Infrastructure
Lead DevOps Architect,Emberfall Signal Labs,"New York, NY",Full-time,"Terraform, Version Control, Linux Administration, Git, Kubernetes, Communication",148320,167132,DevOps & Infrastructure
Senior Network Engineer,Vertex Anchor IT,Remote,Full-time,"Network Monitoring, Network Automation, ipv6, Load Balancers (F5), DNS Administration, Active Directory, ACTIVE DIRECTORY",123279,151481,DevOps & Infrastructure
