title,company,location,type,skills_required,salary_min,salary_max,category
Staff HIPAA Compliance Engineer,Medix Health Networks,Singapore,Full-time,"Cerner, Clinical Data Management, Health Informatics, POPULATION HEALTH ANALYTICS, MongoDB, HEALTH INFORMATICS",169782,173665,Health Data & Bioinformatics
Lead Bioinformatics Engineer,Pinecrest Bridge Tech,Remote,Contract,"Data Warehousing, Scikitlearn, SQL, R, Tableau, Java, PostgreSQL, MongoDB",160323,167622,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Larkspur Informatics,"Philadelphia, PA",Internship,"FHIR Standards, Healthcare Interoperability, PostgreSQL, MongoDB",74268,79650,Health Data & Bioinformatics
Staff Healthcare Software Engineer,Meridian Health Networks,Singapore,Contract,"PostgreSQL, MySQL, System Design, Docker, Medical Coding (ICD-10), Communication",136172,148688,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Juno Genomics,"Berlin, Germany",Internship,"Epic Systems, Telehealth Systems, Medical Coding (ICD-10), Clinical Data Management, Tableau, Power BI, Confluence",140224,145986,Health Data & Bioinformatics
Lead Health Analytics Manager,Basecamp Genomics,"Toronto, Canada",Full-time,"ETL Pipelines, Data Warehousing, Natural Language Processing, Apache Spark, R, Cerner, Healthcare Interoperability, Project Management",151847,177517,Health Data & Bioinformatics
Principal Director of Health Informatics,Sable Life Sciences,Remote,Contract,"Clinical Data Management, HIPAA Security Rule, Data Warehousing, Natural Language Processing, Machine Learning, Jira",174015,188226,Health Data & Bioinformatics
Mid-level Genomics Data Analyst,Onyx Diagnostics,"Washington, DC",Full-time,"NumPy, Data Analysis, Cerner, Medical Coding (ICD-10),  Confluence ",104324,107808,Health Data & Bioinformatics
Senior Population Health Analyst,Northgate Wellness Systems,"Atlanta, GA",Part-time,"Epic Systems, FHIR Standards, Cerner, HIPAA Security Rule, Data Warehousing",110854,121552,Health Data & Bioinformatics
Mid-level EHR Integration Engineer,Juno Genomics,"Boston, MA",Full-time,"Telehealth Systems, Medical Coding (ICD-10), Healthcare Interoperability, Health Informatics, MySQL, Confluence",91391,99380,Health Data & Bioinformatics
Junior Healthcare Software Engineer,Northgate Wellness Systems,"Toronto, Canada",Contract,"Java, REST API Design, Kubernetes, MySQL, C#, HL7, Healthcare Interoperability, Health Informatics",64957,75005,Health Data & Bioinformatics
Senior Genomics Data Analyst,Palisade Health Solutions,Remote,Part-time,"Data Warehousing, Data Visualization, Apache Spark, Cerner, Medical Coding (ICD-10), Jira",135741,149301,Health Data & Bioinformatics
Mid-level Clinical Systems Engineer,Vertex Systems,"Berlin, Germany",Internship,"Cerner, Telehealth Systems, Health Informatics, PostgreSQL, Agile Methodology",83118,99587,Health Data & Bioinformatics
Senior Bioinformatics Scientist,Basecamp Clinical Data,Remote,Internship,"ETL Pipelines, PyTorch, Telehealth Systems, Project Management",108336,120359,Health Data & Bioinformatics
Mid-level Population Health Analyst,Windmere Cloud Labs,Remote,Internship,"HIPAA Compliance, HL7, FHIR Standards, Clinical Data Management, Power BI, R, Tableau, Communication",105280,110852,Health Data & Bioinformatics
Senior Genomics Data Analyst,Pinecrest Bridge Tech,Remote,Full-time,"Python, Machine Learning, Tableau, HL7, Health Informatics",139939,145497,Health Data & Bioinformatics
Junior Genomics Data Analyst,Vertex Systems,"Berlin, Germany",Full-time,"Deep Learning, SQL, Pandas, Tableau, R, Electronic Health Records (EHR)",59546,68571,Health Data & Bioinformatics
Staff EHR Integration Engineer,Bluepeak HealthTech,"Nashville, TN",Full-time,"Population Health Analytics, Clinical Data Management, HL7, HEALTHCARE INTEROPERABILITY, Cerner, Microservices Architecture, Docker, PostgreSQL",161703,176875,Health Data & Bioinformatics
Lead Health Data Engineer,Onyx Diagnostics,Remote,Contract,"R, Data Visualization, PyTorch, Pandas, A/B Testing, PostgreSQL, Jira",165538,176318,Health Data & Bioinformatics
Staff Health Data Engineer,Halcyon Data Health,Remote,Full-time,"PyTorch, Statistics, System Design, Kubernetes, Agile Methodology",136751,167522,Health Data & Bioinformatics
Junior Bioinformatics Scientist,Granite Precision Health,"San Diego, CA",Full-time,"R, A/B Testing, Pandas, Population Health Analytics, Electronic Health Records (EHR), Telehealth Systems",60654,77594,Health Data & Bioinformatics
Principal Director of Health Informatics,Onyx Diagnostics,"London, UK",Full-time,"Population Health Analytics, HIPAA Security Rule, Health Informatics, Machine Learning, Project Management",156548,167462,Health Data & Bioinformatics
Senior Healthcare Interoperability Engineer,Foxglove Medical Systems,Remote,Full-time,"HL7, Electronic Health Records (EHR), Health Informatics, Medical Coding (ICD-10), Population Health Analytics, Kubernetes, System Design, REST API Design",114129,138328,Health Data & Bioinformatics
Director of Health Informatics,Solace Health Solutions,"New York, NY",Full-time,"HIPAA Compliance, Epic Systems, Medical Coding (ICD-10), Pandas",129015,168769,Health Data & Bioinformatics
Director of Health Informatics,Redwood Bio Systems,"Bengaluru, India",Full-time,"Clinical Data Management, Population Health Analytics, Medical Coding (ICD-10), HIPAA Compliance, Data Visualization",145925,162053,Health Data & Bioinformatics
Lead HIPAA Compliance Engineer,Ashgrove Diagnostics,"Denver, CO",Full-time,"HIPAA Compliance, HL7, Health Informatics, Healthcare Interoperability, Electronic Health Records (EHR), Amazon Web Services, REST API Design",151977,156473,Health Data & Bioinformatics
Junior EHR Systems Analyst,Northgate Care Technologies,"Berlin, Germany",Part-time,"Medical Coding (ICD-10), Population Health Analytics, HL7, MySQL, Kubernetes",73800,79287,Health Data & Bioinformatics
Mid-level Telehealth Platform Engineer,Everstone Wellness Systems,"Chicago, IL",Full-time,"FHIR Standards, HIPAA Security Rule, Clinical Data Management, Epic Systems, Health Informatics, MySQL, Kubernetes",88777,100824,Health Data & Bioinformatics
Senior EHR Systems Analyst,Pulseline Genomics,Remote,Contract,"HL7, HIPAA Security Rule, HIPAA Compliance, Electronic Health Records (EHR), Epic Systems, System Design, Microservices Architecture, Amazon Web Services",141653,148881,Health Data & Bioinformatics
Intern Health Informatics Analyst,Larkspur Health Networks,"Washington, DC",Full-time,"Epic Systems, Telehealth Systems, Power BI, Statistics, ETL Pipelines",27409,39593,Health Data & Bioinformatics
Lead Bioinformatics Engineer,Cobalt Cloud Labs,"Toronto, Canada",Full-time,"Pandas, PyTorch, Tableau, Data Visualization, Statistics, Microservices Architecture, System Design",150854,177337,Health Data & Bioinformatics
Principal Director of Health Informatics,Lumen Medical Systems,"Sydney, Australia",Contract,"FHIR Standards, Epic Systems, Population Health Analytics, Data Warehousing, Confluence",157428,181703,Health Data & Bioinformatics
Staff Bioinformatics Scientist,Ironwood Wellness Systems,"Seattle, WA",Full-time,"Machine Learning, TensorFlow, Cerner, Confluence",172020,181755,Health Data & Bioinformatics
Senior EHR Integration Engineer,Granite Care Technologies,"Dublin, Ireland",Full-time,"Epic Systems, HL7, Telehealth Systems, HIPAA Compliance, Population Health Analytics, Amazon Web Services, System Design, Docker",142339,148905,Health Data & Bioinformatics
Health Analytics Manager,Amberfield Digital,"San Diego, CA",Full-time,"TensorFlow, R, Data Analysis, Health Informatics, HL7, Git",127136,162222,Health Data & Bioinformatics
Mid-level HIPAA Compliance Engineer,Onyx Diagnostics,"Berlin, Germany",Full-time,"Healthcare Interoperability, Telehealth Systems, HIPAA Compliance, Population Health Analytics, HIPAA Security Rule, PostgreSQL, MongoDB, Amazon Web Services",84357,96159,Health Data & Bioinformatics
Principal Healthcare Interoperability Engineer,Lucid Clinical Data,"Raleigh, NC",Full-time,"Cerner, Electronic Health Records (EHR), Healthcare Interoperability, Medical Coding (ICD-10), System Design",184447,188330,Health Data & Bioinformatics
Junior Genomics Data Analyst,Aequus Health Solutions,"London, UK",Internship,"Machine Learning, Natural Language Processing, Statistics, Scikit-learn, HIPAA Compliance",64371,75425,Health Data & Bioinformatics
Intern Population Health Analyst,Ridgeline Bridge Tech,"San Francisco, CA",Full-time,"Electronic Health Records (EHR), Population Health Analytics, Epic Systems, HL7, Data Warehousing, Scikit-learn, TensorFlow, Git",30789,37874,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Quill Data Health,"Raleigh, NC",Full-time,"Health Informatics, Clinical Data Management, Power BI",136275,143974,Health Data & Bioinformatics
Staff Clinical Systems Engineer,Redwood Bio Systems,"Bengaluru, India",Internship,"HIPAA Security Rule, Telehealth Systems, Health Informatics, FHIR Standards, C#, Jira",143920,164784,Health Data & Bioinformatics
Principal Bioinformatics Scientist,Sable Life Sciences,"Toronto, Canada",Full-time,"Natural Language Processing, R, Health Informatics, HIPAA Compliance, Population Health Analytics",170913,189074,Health Data & Bioinformatics
Lead Telehealth Platform Engineer,Lumen Medical Systems,"Sydney, Australia",Contract,"Health Informatics, HIPAA Compliance, MySQL, Docker, Confluence",143551,171409,Health Data & Bioinformatics
Senior Bioinformatics Scientist,Pinecrest Data Health,Remote,Full-time,"Data Visualization, TensorFlow, HIPAA Compliance, Telehealth Systems",139763,147562,Health Data & Bioinformatics
Lead Healthcare Interoperability Engineer,Palisade Health Solutions,Remote,Full-time,"Clinical Data Management, FHIR Standards, Medical Coding (ICD-10), Telehealth Systems, System Design, Kubernetes, Docker",157632,161363,Health Data & Bioinformatics
Clinical Data Management Lead Manager,Palisade Precision Health,Remote,Full-time,"Health Informatics, Clinical Data Management, Pandas",135303,167256,Health Data & Bioinformatics
Staff EHR Integration Engineer,Lumen Medical Systems,"Philadelphia, PA",Full-time,"HIPAA Compliance, FHIR Standards, Epic Systems, Clinical Data Management, Population Health Analytics, Microservices Architecture, System Design, Amazon Web Services",152033,161742,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Pinecrest Data Health,"Boston, MA",Full-time,"Medical Coding (ICD-10), HL7, Electronic Health Records (EHR), Tableau, Scikit-learn, A/B Testing, Git",142222,148868,Health Data & Bioinformatics
Director of Health Informatics,Cortex Clinical Data,"Dublin, Ireland",Internship,"Healthcare Interoperability, Epic Systems, FHIR Standards, Medical Coding (ICD-10), R, TensorFlow, Agile Methodology",138174,155231,Health Data & Bioinformatics
Lead Clinical Data Analyst,Lucid Clinical Data,"Boston, MA",Part-time,"Telehealth Systems, Epic Systems, Pandas, R, Git",145166,157306,Health Data & Bioinformatics
Senior Health Data Scientist,Basecamp Clinical Data,"Pittsburgh, PA",Full-time,"Data Warehousing, Power BI, Cerner, Telehealth Systems",126610,132182,Health Data & Bioinformatics
Principal Bioinformatics Scientist,Meridian Informatics,"Atlanta, GA",Full-time,"Power BI, Scikit-learn, Tableau, R, Pandas, Healthcare Interoperability, HIPAA Security Rule, HIPAA Compliance",186626,191201,Health Data & Bioinformatics
Senior EHR Integration Engineer,Iris Informatics,"Denver, CO",Contract,"FHIR Standards, Epic Systems, MySQL, REST API Design, Agile Methodology",131020,139281,Health Data & Bioinformatics
Mid-level Bioinformatics Engineer,Crestline HealthTech,"Dublin, Ireland",Full-time,"Data Warehousing, ETL Pipelines, Data Analysis, Microservices Architecture, Agile Methodology",105516,111429,Health Data & Bioinformatics
Mid-level EHR Systems Analyst,Meridian Informatics,Remote,Full-time,"Healthcare Interoperability, HL7, HIPAA Security Rule, Telehealth Systems, Clinical Data Management, PostgreSQL, Docker",80631,86038,Health Data & Bioinformatics
Mid-level EHR Systems Analyst,Genoma Health Solutions,"Toronto, Canada",Contract,"Telehealth Systems, HIPAA Compliance, Electronic Health Records (EHR), Epic Systems, Health Informatics, Microservices Architecture, C#, REST API Design",102366,107643,Health Data & Bioinformatics
Lead EHR Integration Engineer,Palisade Precision Health,Remote,Full-time,"FHIR Standards, Telehealth Systems, HL7, Microservices Architecture, C#, MongoDB, Git",160910,167345,Health Data & Bioinformatics
Senior EHR Integration Engineer,Quill Life Sciences,"Raleigh, NC",Contract,"HL7, HIPAA Security Rule, Healthcare Interoperability, HIPAA Compliance, REST API Design, C#, Confluence",132365,149715,Health Data & Bioinformatics
Junior Health Data Scientist,Basecamp Clinical Data,Remote,Full-time,"TensorFlow, Pandas, PyTorch, Power BI, Healthcare Interoperability, HIPAA Compliance, Telehealth Systems, Confluence",58174,68545,Health Data & Bioinformatics
Mid-level EHR Integration Engineer,Ridgeline Bridge Tech,"Denver, CO",Full-time,"HIPAA Compliance, Electronic Health Records (EHR), HIPAA Security Rule, Cerner, Docker",87682,110101,Health Data & Bioinformatics
Lead Telehealth Platform Engineer,Basecamp Clinical Data,"San Diego, CA",Full-time,"Electronic Health Records (EHR), HIPAA Compliance, FHIR Standards, Amazon Web Services, MongoDB, Kubernetes, Project Management",134963,139892,Health Data & Bioinformatics
Senior Health Analytics Manager,Larkspur Health Networks,"Boston, MA",Full-time,"Machine Learning, A/B Testing, Data Visualization, Scikit-learn, TensorFlow, Telehealth Systems, Agile Methodology",130203,139437,Health Data & Bioinformatics
Mid-level Healthcare Interoperability Engineer,Nightingale Systems,"Chicago, IL",Full-time,"HL7, Healthcare Interoperability, HIPAA Compliance, REST API Design",104805,111792,Health Data & Bioinformatics
Mid-level Health Informatics Analyst,Bluepeak Diagnostics,"Berlin, Germany",Full-time,"Clinical Data Management, HIPAA Compliance, Data Warehousing, Project Management",98569,107816,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Cortex Diagnostics,"Washington, DC",Internship,"HIPAA Compliance, HL7, Health Informatics, PostgreSQL, Java",64127,72291,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Onyx Diagnostics,"Atlanta, GA",Full-time,"HIPAA Security Rule, Epic Systems, Pandas",154890,158885,Health Data & Bioinformatics
Junior Clinical Data Analyst,Solace Precision Health,"Boston, MA",Full-time,"HIPAA Security Rule, HL7, Electronic Health Records (EHR), Statistics, Data Warehousing, Communication",61453,66455,Health Data & Bioinformatics
Mid-level Health IT Project Manager,Ironwood Wellness Systems,"Washington, DC",Internship,"Electronic Health Records (EHR), Medical Coding (ICD-10), Healthcare Interoperability, Communication, Confluence",78431,90002,Health Data & Bioinformatics
Intern Population Health Analyst,Optum Bio Systems,"London, UK",Contract,"Telehealth Systems, Healthcare Interoperability, Clinical Data Management, Population Health Analytics, SQL, Jira",30228,37031,Health Data & Bioinformatics
Lead Health Analytics Manager,Medix Health Networks,"Pittsburgh, PA",Full-time,"PyTorch, A/B Testing, Python, Deep Learning, Population Health Analytics, Cerner, Team Leadership",161817,167117,Health Data & Bioinformatics
Staff Health Data Scientist,Solace Health Solutions,"Toronto, Canada",Full-time,"A/B Testing, R, Python, Scikit-learn, Cerner, Healthcare Interoperability",165840,175730,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Cobalt Cloud Labs,"San Diego, CA",Full-time,"Cerner, HIPAA Security Rule, Health Informatics, Deep Learning, Data Warehousing, Communication",89001,104987,Health Data & Bioinformatics
Senior HIPAA Compliance Engineer,Quill Life Sciences,"Bengaluru, India",Internship,"HIPAA Security Rule, HIPAA Compliance, HL7, Clinical Data Management, Medical Coding (ICD-10), Java, Communication",139278,146569,Health Data & Bioinformatics
Staff Clinical Systems Engineer,Lumen Medical Systems,"Bengaluru, India",Full-time,"Health Informatics, Clinical Data Management, Telehealth Systems, Microservices Architecture, Agile Methodology",164540,180795,Health Data & Bioinformatics
Mid-level Bioinformatics Scientist,Vitalis Care Analytics,"Minneapolis, MN",Full-time,"R, Data Analysis, Health Informatics, Population Health Analytics, Jira",87998,105784,Health Data & Bioinformatics
Staff Healthcare Software Engineer,Everstone Wellness Systems,"San Diego, CA",Full-time,"Docker, Java, Clinical Data Management, HIPAA Compliance, Telehealth Systems",136356,171404,Health Data & Bioinformatics
Lead Health Data Scientist,Quill Data Health,"Atlanta, GA",Full-time,"Python, Scikit-learn, SQL, ETL Pipelines, Apache Spark, HL7",152029,176996,Health Data & Bioinformatics
Principal Healthcare Software Engineer,Larkspur Health Networks,"Sydney, Australia",Full-time,"Microservices Architecture, PostgreSQL, Java, REST API Design, Electronic Health Records (EHR), HIPAA Security Rule, Agile Methodology",177611,183920,Health Data & Bioinformatics
Mid-level Health IT Project Manager,Cascadia Health Networks,"Nashville, TN",Internship,"Electronic Health Records (EHR), Epic Systems, Confluence, Communication, Team Leadership, Git",86470,103779,Health Data & Bioinformatics
Staff Bioinformatics Engineer,Beacon Life Sciences,"Berlin, Germany",Full-time,"Pandas, Scikit-learn, Java, Project Management",162604,168655,Health Data & Bioinformatics
Principal Healthcare Interoperability Engineer,Brightwell Health Analytics,"Sydney, Australia",Contract,"Epic Systems, FHIR Standards, Electronic Health Records (EHR), Population Health Analytics, Clinical Data Management, C#, Java",184656,189080,Health Data & Bioinformatics
Senior Population Health Analyst,Brightwell Health Analytics,"Berlin, Germany",Full-time,"Health Informatics, Epic Systems, Healthcare Interoperability, FHIR Standards, Telehealth Systems, Data Analysis",112345,134334,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Bluepeak Diagnostics,Singapore,Full-time,"Telehealth Systems, Electronic Health Records (EHR), PyTorch",107520,121741,Health Data & Bioinformatics
Staff Health Data Scientist,Quill Data Health,Remote,Full-time,"ETL Pipelines, Machine Learning, FHIR Standards",147399,178004,Health Data & Bioinformatics
Junior Bioinformatics Scientist,Solace Health Solutions,"Austin, TX",Full-time,"Tableau, Scikit-learn, TensorFlow, R, Telehealth Systems, Project Management",59073,70498,Health Data & Bioinformatics
Mid-level Health Informatics Analyst,Cobalt Cloud Labs,"Boston, MA",Part-time,"Healthcare Interoperability, HIPAA Compliance, Health Informatics, Statistics, A/B Testing, Team Leadership",84889,107997,Health Data & Bioinformatics
Mid-level Health Data Engineer,Redwood Health Analytics,Remote,Full-time,"TensorFlow, Machine Learning, Data Warehousing, Power BI, Microservices Architecture, Java, MySQL",93747,101707,Health Data & Bioinformatics
Health Analytics Manager,Foxglove Medical Systems,"Chicago, IL",Internship,"Statistics, Deep Learning, Data Visualization, Population Health Analytics, Electronic Health Records (EHR), FHIR Standards",121706,157844,Health Data & Bioinformatics
Mid-level Healthcare Software Engineer,Windmere Bridge Tech,"Atlanta, GA",Full-time,"System Design, Amazon Web Services, Cerner, Communication",99837,110009,Health Data & Bioinformatics
Senior Health Data Scientist,Granite Precision Health,Remote,Full-time,"A/B Testing, Power BI, ETL Pipelines, PyTorch, Healthcare Interoperability, Telehealth Systems, Epic Systems, Project Management",136773,144542,Health Data & Bioinformatics
Mid-level Clinical Data Analyst,Halcyon Data Health,Singapore,Full-time,"Epic Systems, Electronic Health Records (EHR), HIPAA Compliance, Clinical Data Management, HL7, Data Visualization, Git",94507,103583,Health Data & Bioinformatics
Staff EHR Integration Engineer,Redwood Health Analytics,"Chicago, IL",Internship,"Medical Coding (ICD-10), Healthcare Interoperability, Epic Systems, Electronic Health Records (EHR), Amazon Web Services, Communication",176083,179364,Health Data & Bioinformatics
Senior HIPAA Compliance Engineer,Redwood Health Analytics,"Nashville, TN",Full-time,"Health Informatics, HIPAA Compliance, HL7, Epic Systems, Kubernetes, Java, REST API Design, Confluence",146335,151541,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Nightingale Informatics,"Bengaluru, India",Internship,"FHIR Standards, Epic Systems, Healthcare Interoperability, Python, Statistics, NumPy, Confluence",97611,105650,Health Data & Bioinformatics
Senior Clinical Systems Engineer,Lucid Clinical Data,Remote,Contract,"Electronic Health Records (EHR), HIPAA Security Rule, Telehealth Systems, Healthcare Interoperability, Cerner, Microservices Architecture",124648,140414,Health Data & Bioinformatics
Staff EHR Integration Engineer,Crestline Bio Systems,Singapore,Full-time,"Cerner, Healthcare Interoperability, HIPAA Security Rule, FHIR Standards, MongoDB, MySQL, System Design, Agile Methodology",153373,175322,Health Data & Bioinformatics
Intern Health Informatics Analyst,Ironwood Wellness Systems,"Nashville, TN",Full-time,"Clinical Data Management, Health Informatics, Data Analysis, ETL Pipelines, Confluence",30176,37230,Health Data & Bioinformatics
Senior Health Data Engineer,Meridian Informatics,"Philadelphia, PA",Full-time,"Statistics, TensorFlow, NumPy, Microservices Architecture, MongoDB, Jira",107406,127873,Health Data & Bioinformatics
Staff Health Data Scientist,Pinecrest Bridge Tech,"Sydney, Australia",Full-time,"Pandas, TensorFlow, Deep Learning, A/B Testing, ETL Pipelines, telehealth systems, Agile Methodology",145372,160885,Health Data & Bioinformatics
Mid-level Health IT Project Manager,Ashgrove Clinical Data,"Pittsburgh, PA",Full-time,"Health Informatics, HL7, Medical Coding (ICD-10), Telehealth Systems, FHIR Standards, Team Leadership, Communication, Jira",104267,108229,Health Data & Bioinformatics
Junior EHR Systems Analyst,Silversage Life Sciences,Remote,Internship,"HL7, Clinical Data Management, Healthcare Interoperability, HIPAA Compliance, PostgreSQL, System Design",73272,78989,Health Data & Bioinformatics
Lead EHR Integration Engineer,Marrow Bridge Tech,"San Francisco, CA",Part-time,"HIPAA Compliance, Cerner, REST API Design, Java, C#",167666,174252,Health Data & Bioinformatics
Senior Healthcare Interoperability Engineer,Ironwood Wellness Systems,Remote,Full-time,"HL7, FHIR Standards, Clinical Data Management, PostgreSQL, MongoDB, Git",144270,148311,Health Data & Bioinformatics
Mid-level Genomics Data Analyst,Kernel Care Technologies,"San Diego, CA",Full-time,"TensorFlow, Statistics, Natural Language Processing, Python, HIPAA Security Rule, Healthcare Interoperability, Agile Methodology",105939,111126,Health Data & Bioinformatics
Staff HIPAA Compliance Engineer,Iris Informatics,Remote,Full-time,"Medical Coding (ICD-10), Telehealth Systems, Health Informatics, HIPAA Security Rule, MongoDB, Amazon Web Services, Git",170032,177879,Health Data & Bioinformatics
Senior Clinical Data Analyst,Quill Data Health,"San Diego, CA",Internship,"Medical Coding (ICD-10), HIPAA Security Rule, Healthcare Interoperability, HIPAA Compliance, Health Informatics, SQL, Jira",135755,150956,Health Data & Bioinformatics
Staff Bioinformatics Engineer,Pinecrest Data Health,"New York, NY",Full-time,"Python, Power BI, Natural Language Processing, Statistics, Amazon Web Services, REST API Design, MongoDB, Git",153452,176793,Health Data & Bioinformatics
Junior Health Data Scientist,Bluepeak HealthTech,"Atlanta, GA",Internship,"Tableau, Data Visualization, Data Warehousing, Electronic Health Records (EHR), Medical Coding (ICD-10), Cerner, Project Management",71215,74647,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Juno Care Analytics,"San Francisco, CA",Full-time,"Clinical Data Management, Medical Coding (ICD-10), Cerner, Population Health Analytics, Epic Systems, System Design, Amazon Web Services, REST API Design",73528,78626,Health Data & Bioinformatics
Mid-level Healthcare Software Engineer,Sable Data Health,Singapore,Internship,"MongoDB, Microservices Architecture, MySQL, PostgreSQL, Telehealth Systems, Clinical Data Management, Population Health Analytics",103160,108338,Health Data & Bioinformatics
Intern Clinical Data Analyst,Juno Genomics,"Minneapolis, MN",Contract,"Epic Systems, HL7, FHIR Standards, Healthcare Interoperability, Python",31723,39503,Health Data & Bioinformatics
Mid-level Healthcare Software Engineer,Beacon Health Analytics,Remote,Full-time,"System Design, Docker, Amazon Web Services, MySQL, C#, Clinical Data Management, Medical Coding (ICD-10), Agile Methodology",98155,111688,Health Data & Bioinformatics
Intern Health Informatics Analyst,Harborlight Wellness Systems,"Minneapolis, MN",Internship,"Population Health Analytics, Clinical Data Management, Health Informatics, Python, Statistics, Agile Methodology",30584,38218,Health Data & Bioinformatics
Principal Health Data Scientist,Beacon Health Analytics,"Dublin, Ireland",Part-time,"Scikit-learn, Statistics, NumPy, Data Visualization, TensorFlow, Medical Coding (ICD-10)",163624,189244,Health Data & Bioinformatics
Lead HIPAA Compliance Engineer,Quill Data Health,"Austin, TX",Internship,"Telehealth Systems, Medical Coding (ICD-10), Health Informatics, HIPAA Compliance, Electronic Health Records (EHR), REST API Design, MySQL",164725,171231,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Brightwell Bio Systems,"San Diego, CA",Contract,"HIPAA Security Rule, Epic Systems, Medical Coding (ICD-10), Population Health Analytics, PyTorch, Scikit-learn, Apache Spark, Team Leadership",147714,169556,Health Data & Bioinformatics
Lead Telehealth Platform Engineer,Brightwell Bio Systems,"Minneapolis, MN",Full-time,"Population Health Analytics, Health Informatics, Clinical Data Management, Medical Coding (ICD-10), Docker, System Design, MongoDB, Communication",153107,165015,Health Data & Bioinformatics
Senior Clinical Systems Engineer,Everstone Wellness Systems,"San Francisco, CA",Full-time,"Medical Coding (ICD-10), Clinical Data Management, Kubernetes, Microservices Architecture",138016,144024,Health Data & Bioinformatics
Principal Bioinformatics Scientist,Iris Informatics,"San Diego, CA",Full-time,"Deep Learning, Python, HL7, Cerner",178028,187104,Health Data & Bioinformatics
Senior Health Informatics Analyst,Ashgrove Diagnostics,"Minneapolis, MN",Full-time,"Electronic Health Records (EHR), Clinical Data Management, Healthcare Interoperability, HIPAA Compliance, Telehealth Systems, Data Visualization, SQL, A/B Testing",129762,144257,Health Data & Bioinformatics
Junior Health Data Scientist,Amberfield Digital,Remote,Full-time,"Machine Learning, Python, Pandas, TensorFlow, Cerner, HL7, HIPAA Security Rule, Git",58986,71621,Health Data & Bioinformatics
Senior Genomics Data Analyst,Juno Care Analytics,"Austin, TX",Full-time,"PyTorch, Tableau, Statistics, Electronic Health Records (EHR), Health Informatics, Git",129806,148461,Health Data & Bioinformatics
Junior Population Health Analyst,Northgate Wellness Systems,"New York, NY",Full-time,"Telehealth Systems, Healthcare Interoperability, HL7, Population Health Analytics, Pandas",59391,74289,Health Data & Bioinformatics
Mid-level Health Data Engineer,Auralis Digital,"Pittsburgh, PA",Full-time,"Deep Learning, Machine Learning, Scikit-learn, Tableau, Amazon Web Services, PostgreSQL, Confluence",88068,98532,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Granite Precision Health,"New York, NY",Full-time,"HIPAA Compliance, Epic Systems, HL7, Statistics, Jira",92656,100349,Health Data & Bioinformatics
Lead EHR Integration Engineer,Quill Data Health,"New York, NY",Full-time,"Electronic Health Records (EHR), Health Informatics, Healthcare Interoperability, HIPAA Compliance, Java",158731,172795,Health Data & Bioinformatics
Staff Bioinformatics Engineer,Copperline Care Analytics,"San Diego, CA",Internship,"Pandas, Statistics, Kubernetes, C#",143794,165648,Health Data & Bioinformatics
Intern Clinical Data Analyst,Ashgrove Diagnostics,"Boston, MA",Full-time,"Population Health Analytics, Clinical Data Management, Python, Pandas, Machine Learning",23123,33168,Health Data & Bioinformatics
Senior Health Data Engineer,Pinecrest Bridge Tech,"Pittsburgh, PA",Full-time,"SQL, Data Visualization, Kubernetes, Microservices Architecture",128703,143267,Health Data & Bioinformatics
Senior Health IT Project Manager,Quill Life Sciences,"Austin, TX",Internship,"Population Health Analytics, Health Informatics, Healthcare Interoperability, Medical Coding (ICD-10), HIPAA Security Rule, Confluence, Communication",132560,142999,Health Data & Bioinformatics
Lead HIPAA Compliance Engineer,Cascadia Health Networks,"London, UK",Full-time,"HL7, Clinical Data Management, HIPAA Compliance, Health Informatics, Amazon Web Services",163692,174155,Health Data & Bioinformatics
Staff Healthcare Software Engineer,Solace Precision Health,"New York, NY",Part-time,"Microservices Architecture, REST API Design, MongoDB, Docker, HIPAA Security Rule",160911,179422,Health Data & Bioinformatics
Junior Health Informatics Analyst,Beacon Health Analytics,"Toronto, Canada",Full-time,"Electronic Health Records (EHR), Telehealth Systems, HL7, SQL, Deep Learning, PyTorch, Jira",73251,79099,Health Data & Bioinformatics
Senior Bioinformatics Engineer,Pulseline Genomics,"San Francisco, CA",Full-time,"TensorFlow, Python, Apache Spark, Statistics, Java",143957,150516,Health Data & Bioinformatics
Mid-level EHR Integration Engineer,Redwood Bio Systems,Remote,Part-time,"Telehealth Systems, HIPAA Security Rule, C#, PostgreSQL, Jira",91359,110480,Health Data & Bioinformatics
Principal Director of Health Informatics,Vitalis Digital,"Minneapolis, MN",Internship,"Population Health Analytics, Healthcare Interoperability, Telehealth Systems, NumPy",157308,185645,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Pinecrest Bridge Tech,"Washington, DC",Full-time,"Epic Systems, Telehealth Systems, Health Informatics, PyTorch",126652,147736,Health Data & Bioinformatics
