title,company,location,type,skills_required,salary_min,salary_max,category
Robotics Software Engineer Intern,Nova Studios,"Chicago, IL",Internship,"Machine Learning, Computer Vision, Microcontroller Programming, Embedded C, MATLAB, Python, Robotics Programming, Reinforcement Learning",29693,38955,Software Engineering
Senior Smart Contract Engineer,Vertex Cloud Labs,"Tel Aviv, Israel",Internship,"NFT Platforms, Solidity, TypeScript, Cryptography, Rust, Node.js",130233,157359,Software Engineering
Robotics Perception Engineer,Copperfield Robotics,"Seattle, WA",Full-time,"Reinforcement Learning, MATLAB, Robotics Programming, C++, Microcontroller Programming, PCB Design",90320,104817,Software Engineering
Senior XR Software Engineer,Ledgerly Works,"Toronto, ON",Full-time,"C#, Machine Learning, C++, Python, 3D Graphics, Data Visualization, Unity, Unreal Engine",126159,150552,Software Engineering
React Native Developer,Copperfield Robotics,"Seattle, WA",Part-time,"Ionic, Xcode, Cordova",90252,100996,Software Engineering
Junior Mobile Software Engineer,Aurora Interactive,"Sydney, Australia",Full-time,"React Native, Kotlin Multiplatform, Jetpack Compose, Objective-C for iOS",70762,82265,Software Engineering
Embedded Systems Engineer,Slate Systems,"Berlin, Germany",Full-time,"RTOS (Real-Time Operating Systems), PCB Design, VHDL, C++, Embedded C",83697,95939,DevOps & Infrastructure
React Native Developer Manager,Slate Digital,"New York, NY",Contract,"SwiftUI, Swift, Jetpack Compose, Dart, App Store Optimization",127926,160140,Software Engineering
Junior Embedded Software Engineer,Fenix Systems,Remote,Full-time,"C++, PCB Design, FPGA Design, Raspberry Pi Development, VHDL, IoT Systems Design, RTOS (Real-Time Operating Systems)",64286,81065,DevOps & Infrastructure
Junior React Native Developer,Brightloop Labs,Remote,Contract,"Cross-platform Development, Push Notifications, Xamarin, In-app Purchases, Mobile Testing,  Ionic , Agile Methodology",69663,79856,Software Engineering
Senior Solidity Developer,Fenix Technologies,Remote,Full-time,"Solidity, Go, Rust, NFT Platforms, Ethereum, Distributed Ledger Technology",115195,135799,Software Engineering
Senior AR/VR Engineer,Solace Digital,"Chicago, IL",Full-time,"Machine Learning, Data Visualization, C#, Sensor Integration, Computer Vision, Python, Unity",121906,137640,Software Engineering
Augmented Reality Developer,Keystone Industries,"Toronto, ON",Full-time,"Machine Learning, Sensor Integration, Augmented Reality Development",96827,108246,Software Engineering
Staff Robotics Controls Engineer,Northgate Ventures,"Atlanta, GA",Full-time,"Machine Learning, RTOS (Real-Time Operating Systems), MATLAB, Reinforcement Learning, Computer Vision, Sensor Integration, Microcontroller Programming, C++",161916,170713,Software Engineering
iOS Developer,Ledgerly Forge,"Austin, TX",Contract,"Android Development, Ionic, In-app Purchases, Xamarin, Mobile Performance Optimization, Kotlin, SwiftUI, Objective-C for iOS",86039,104959,Software Engineering
Junior Blockchain Architect,Crestline Works,"Seattle, WA",Full-time,"Hyperledger Fabric, Solidity, Rust, Cryptocurrency Systems",70572,84406,Software Engineering
Junior Web3 Developer,Nova Labs,"San Francisco, CA",Full-time,"Distributed Ledger Technology, Go, NFT Platforms, Blockchain Development, Solidity, Ethereum, TypeScript, Cryptography",62381,82340,Software Engineering
Lead 3D Graphics Engineer,Zenith Mechatronics,Remote,Full-time,"Unreal Engine, Data Visualization, Unity, C#, Augmented Reality Development",145193,172967,Software Engineering
Principal Augmented Reality Developer,Ridgeback Cloud Labs,Remote,Full-time,"Unreal Engine, Virtual Reality Development, Augmented Reality Development, C#, Unity, C++, Computer Vision, Sensor Integration",156008,187727,Software Engineering
Junior Blockchain Architect,Quantum Mechatronics,Remote,Full-time,"Decentralized Finance (DeFi), Node.js, TypeScript",69987,76729,Software Engineering
Junior Embedded Systems Engineer,Thornfield Bridge Tech,"San Francisco, CA",Internship,"Raspberry Pi Development, Microcontroller Programming, Embedded C",66048,77693,DevOps & Infrastructure
Lead Augmented Reality Developer,Starforge Ventures,Remote,Full-time,"Unity, Sensor Integration, C#",137654,182881,Software Engineering
Staff Flutter Developer,Hollow Foundry,"New York, NY",Full-time,"Cordova, Ionic, Objective-C for iOS, Jetpack Compose, Requirements Gathering",160073,170169,Software Engineering
Senior Robotics Controls Engineer,Crestline Networks,"San Francisco, CA",Full-time,"Embedded C, Reinforcement Learning, RTOS (Real-Time Operating Systems), Git",123412,149592,Software Engineering
Lead DeFi Protocol Engineer,Foxglove Group,"Denver, CO",Full-time,"NFT Platforms, Cryptocurrency Systems, TypeScript, Node.js, Decentralized Finance (DeFi)",158779,165374,Software Engineering
Junior Spatial Computing Engineer,Vertex Ventures,"Chicago, IL",Full-time,"Computer Vision, 3D Graphics, C++, Machine Learning, Python",70982,77557,Software Engineering
Mobile Software Engineer,Brightloop Labs,"New York, NY",Full-time,"Android Development, Mobile Performance Optimization, Mobile App Architecture, Kotlin Multiplatform",96201,105856,Software Engineering
XR Software Engineer,Keystone Industries,Remote,Part-time,"Augmented Reality Development, Unity, C++, Computer Vision, Data Visualization, Python, Virtual Reality Development, Docker",97498,114356,Software Engineering
Cross-platform Mobile Engineer Manager,Brightloop Labs,"Berlin, Germany",Full-time,"Cordova, React Native, Kotlin Multiplatform, Cross-platform Development, Xamarin, Kotlin, Jetpack Compose, In-app Purchases",134897,153558,Software Engineering
Senior 3D Graphics Engineer,Redshift Ventures,"Berlin, Germany",Internship,"C++, Sensor Integration, 3D Graphics, C#, Machine Learning, Computer Vision",130466,156749,Software Engineering
Senior Augmented Reality Developer,Frostbyte Software,Remote,Full-time,"Virtual Reality Development, Sensor Integration, Augmented Reality Development, C#, Machine Learning, Unreal Engine, Unity, 3D Graphics",127157,133673,Software Engineering
Embedded Software Engineer Intern,Vantage Interactive,"San Francisco, CA",Internship,"Microcontroller Programming, Firmware Development, RTOS (Real-Time Operating Systems), Raspberry Pi Development, VHDL, Embedded C, PCB Design",26692,39101,DevOps & Infrastructure
Lead Flutter Developer,Wraith Digital,"Chicago, IL",Full-time,"Push Notifications, Mobile App Architecture, Mobile Performance Optimization, Dart, Xamarin",139015,162899,Software Engineering
Mobile Software Engineer,Crestline Networks,"Bangalore, India",Internship,"Kotlin, Dart, Xamarin, Jetpack Compose, Swift, Ionic, Mobile CI/CD, Stakeholder Management",86628,98512,Software Engineering
Senior iOS Developer,Protoform Solutions,"Toronto, ON",Contract,"Push Notifications, Kotlin Multiplatform, Flutter, System Design",116229,137501,Software Engineering
Senior FPGA Engineer,Silverline Works,"London, UK",Full-time,"Raspberry Pi Development, IoT Systems Design, PCB Design, C++",111402,157057,DevOps & Infrastructure
Senior React Native Developer,Nimbus Interactive,"New York, NY",Full-time,"Mobile Testing, Ionic, Cordova",122266,146436,Software Engineering
Senior Blockchain Developer,Emberline Mechatronics,Remote,Full-time,"Cryptography, Ethereum, Rust, Jira",108817,151208,Software Engineering
Senior Blockchain Architect,Northgate Software,"Denver, CO",Part-time,"Distributed Ledger Technology, Node.js, Hyperledger Fabric, Blockchain Development, Decentralized Finance (DeFi)",122063,149955,Software Engineering
Lead Flutter Developer,Slate Cloud Labs,Singapore,Contract,"Mobile App Architecture, Mobile Performance Optimization, Swift, Dart, Cross-platform Development, In-app Purchases, SwiftUI, Android Studio",148372,181296,Software Engineering
Virtual Reality Developer Manager,Starforge Ventures,"Atlanta, GA",Internship,"Unreal Engine, Python, Machine Learning, Virtual Reality Development, C#, 3D Graphics, Computer Vision",131485,160280,Software Engineering
Principal Crypto Backend Engineer,Aurora Interactive,"Chicago, IL",Full-time,"Ethereum, Distributed Ledger Technology, Cryptography, Cryptocurrency Systems, Smart Contracts, Node.js, Go, Git",151142,178130,Software Engineering
DeFi Protocol Engineer,Frostbyte Studios,Remote,Full-time,"Rust, Node.js, Distributed Ledger Technology, Ethereum, Smart Contracts, Decentralized Finance (DeFi)",84275,95043,Software Engineering
Spatial Computing Engineer,Bluefin Bridge Tech,"Austin, TX",Full-time,"Computer Vision, Unreal Engine, Unity, 3D Graphics, Augmented Reality Development",92802,103739,Software Engineering
Junior Flutter Developer,Skyline Collective,"Chicago, IL",Full-time,"Mobile CI/CD, Android Studio, Push Notifications",66035,73638,Software Engineering
Flutter Developer Intern,Crestline Collective,Remote,Internship,"Xamarin, Objective-C for iOS, Mobile Performance Optimization, Kotlin Multiplatform, Cross-platform Development, Mobile Testing, Cordova, Ionic",24609,37033,Software Engineering
Mobile Software Engineer,Copperfield Industries,Singapore,Full-time,"React Native, Cross-platform Development, iOS Development, Flutter",83416,103112,Software Engineering
Staff Immersive Experience Engineer,Vertex Interactive,"Boston, MA",Full-time,"3D Graphics, Unreal Engine, Augmented Reality Development, Unity, Python",157949,173320,Software Engineering
Senior Crypto Backend Engineer,Redshift Systems,Singapore,Full-time,"Rust, Web3, Hyperledger Fabric, Solidity, NFT Platforms, Decentralized Finance (DeFi), Blockchain Development",129068,137015,Software Engineering
Motion Control Engineer Intern,Redshift Ventures,"San Francisco, CA",Internship,"Computer Vision, Microcontroller Programming, python, MATLAB, Reinforcement Learning, C++, Embedded C, Cross-functional Collaboration",27179,35743,Software Engineering
Flutter Developer,Frostbyte Studios,Singapore,Full-time,"Swift, Mobile App Architecture, In-app Purchases, iOS Development, Mobile Performance Optimization, Agile Methodology",85449,113231,Software Engineering
Robotics Engineer,Solace Works,Remote,Full-time,"PCB Design, Microcontroller Programming, Reinforcement Learning, MATLAB, Computer Vision",91436,108715,Software Engineering
Lead Firmware Engineer,Ledgerly Works,"Sydney, Australia",Internship,"Embedded C, Arduino, PCB Design, IoT Systems Design, C++, Raspberry Pi Development, SPI/I2C Protocols, FPGA Design",156057,162812,DevOps & Infrastructure
Senior Cross-platform Mobile Engineer,Vantage Cloud Labs,"Toronto, ON",Full-time,"Dart,  Android Development , React Native, Flutter",117823,156599,Software Engineering
Robotics Software Engineer,Protoform Solutions,Remote,Full-time,"Computer Vision, Embedded C, Reinforcement Learning, Sensor Integration, Machine Learning, Robotics Programming, Stakeholder Management",89248,104780,Software Engineering
Senior Blockchain Architect,Northgate Ventures,"San Francisco, CA",Internship,"Hyperledger Fabric, Node.js, NFT Platforms, Cryptography, Go, Agile Methodology",129028,156625,Software Engineering
Junior React Native Developer,Meridian Forge,"San Francisco, CA",Full-time,"iOS Development, Push Notifications, Jetpack Compose, Swift, In-app Purchases, Xamarin, Ionic, Xcode, Jira",60630,82945,Software Engineering
Junior Mobile Software Engineer,Wraith Ventures,"London, UK",Full-time,"Kotlin, Kotlin Multiplatform, In-app Purchases, App Store Optimization",61100,72530,Software Engineering
Staff Flutter Developer,Slate Cloud Labs,Remote,Part-time,"Android Studio, Push Notifications, Mobile Testing",157262,165565,Software Engineering
FPGA Engineer,Hollow Foundry,"Austin, TX",Part-time,"Microcontroller Programming, IoT Systems Design, C++",90659,99118,DevOps & Infrastructure
Senior Hardware/Firmware Engineer,Ledgerly Software,"New York, NY",Full-time,"RTOS (Real-Time Operating Systems), Microcontroller Programming, Firmware Development",119117,144645,DevOps & Infrastructure
Senior Mobile Developer,Zenith Works,"San Francisco, CA",Full-time,"Xcode, Jetpack Compose, Cordova, Mobile Performance Optimization, React Native, Swift, Mobile CI/CD, Git",111241,131680,Software Engineering
Lead iOS Developer,Basalt Forge,"Berlin, Germany",Full-time,"Xcode, Swift, Xamarin, Objective-C for iOS, Mobile Performance Optimization, React Native, Kotlin Multiplatform, Jetpack Compose",157288,166323,Software Engineering
Junior Robotics Controls Engineer,Nimbus Interactive,"Austin, TX",Full-time,"C++, Reinforcement Learning, Microcontroller Programming",70030,84193,Software Engineering
Cross-platform Mobile Engineer,Vertex Industries,"New York, NY",Full-time,"Kotlin Multiplatform, Ionic, Mobile Performance Optimization, Dart, Kotlin, Xamarin",80174,101371,Software Engineering
Principal AR/VR Engineer,Solace Digital,"Denver, CO",Full-time,"C#, Python, Augmented Reality Development, Computer Vision, Machine Learning",161168,197760,Software Engineering
3D Graphics Engineer,Nova Industries,"London, UK",Full-time,"Python, Augmented Reality Development, C++, Unity",90546,106600,Software Engineering
Motion Control Engineer Manager,Vantage Cloud Labs,"Bangalore, India",Full-time,"Robotics Programming, Reinforcement Learning, RTOS (Real-Time Operating Systems), PCB Design, Microcontroller Programming, MATLAB, CI/CD Pipelines",125951,161416,Software Engineering
Autonomous Systems Engineer,Circuitry Robotics,"Tel Aviv, Israel",Full-time,"RTOS (Real-Time Operating Systems), C++, Python",80332,97191,Software Engineering
Junior FPGA Engineer,Slate Digital,"Tel Aviv, Israel",Part-time,"Embedded C, C++, PCB Design, Microcontroller Programming, Arduino, RTOS (Real-Time Operating Systems)",64485,79773,DevOps & Infrastructure
Motion Control Engineer Intern,Ridgeback Cloud Labs,"Chicago, IL",Internship,"MATLAB, Reinforcement Learning, Embedded C, PCB Design, Sensor Integration, Machine Learning, Microcontroller Programming",31660,41618,Software Engineering
Blockchain Developer Intern,Frostbyte Software,"Toronto, ON",Internship,"Cryptocurrency Systems, Distributed Ledger Technology, Web3, TypeScript",29361,35668,Software Engineering
Senior Mobile Developer,Basalt Forge,"San Francisco, CA",Full-time,"Cross-platform Development, iOS Development, Android Development, SwiftUI, Swift, Mobile Testing, Cordova",118334,147707,Software Engineering
Senior Mobile Developer,Crestline Interactive,"Austin, TX",Full-time,"Flutter, Mobile Testing, Android Development, Cross-functional Collaboration",127827,157772,Software Engineering
Mobile Developer Intern,Northgate Software,Remote,Internship,"iOS Development, Dart, Android Studio",26982,40685,Software Engineering
Firmware Engineer,Crestline Interactive,"Berlin, Germany",Full-time,"SPI/I2C Protocols, Firmware Development, C++, VHDL, FPGA Design, Raspberry Pi Development",94292,106838,DevOps & Infrastructure
Lead Android Developer,Copperfield Industries,"Toronto, ON",Full-time,"Jetpack Compose, Dart, In-app Purchases, Flutter, Mobile App Architecture, Objective-C for iOS, Cross-platform Development, Mobile Testing, Requirements Gathering",155075,177652,Software Engineering
Senior XR Software Engineer,Vertex Interactive,"Tel Aviv, Israel",Full-time,"Sensor Integration, Augmented Reality Development, Machine Learning, Stakeholder Management",129928,150998,Software Engineering
Robotics Perception Engineer,Redshift Software,"Atlanta, GA",Part-time,"Computer Vision, Embedded C, Reinforcement Learning, C++, Microcontroller Programming",85904,112031,Software Engineering
Junior Augmented Reality Developer,Zenith Foundry,"Sydney, Australia",Full-time,"Augmented Reality Development, Unreal Engine, Sensor Integration, Machine Learning",67495,83034,Software Engineering
Lead Blockchain Architect,Circuitry Mechatronics,"Austin, TX",Part-time,"Web3, TypeScript, Rust, Decentralized Finance (DeFi), Node.js, Solidity, Go",138372,179124,Software Engineering
Junior XR Software Engineer,Northgate Cloud Labs,"San Francisco, CA",Full-time,"C#, Augmented Reality Development, Sensor Integration, CI/CD Pipelines",58606,75887,Software Engineering
Lead iOS Developer,Slate Cloud Labs,"New York, NY",Full-time,"Xcode, Mobile Testing, Jetpack Compose, Kotlin Multiplatform",140524,167874,Software Engineering
Lead Spatial Computing Engineer,Voxel Technologies,"Bangalore, India",Part-time,"Unity, Unreal Engine, Data Visualization, Augmented Reality Development, Python, C++, C#, Machine Learning",145511,171539,Software Engineering
Lead Mobile Developer,Northgate Cloud Labs,Singapore,Full-time,"Flutter, iOS Development, App Store Optimization, In-app Purchases, Xcode",140818,175744,Software Engineering
Staff FPGA Engineer,Lattice Ventures,"Seattle, WA",Full-time,"Embedded C, Firmware Development, FPGA Design, IoT Systems Design, Raspberry Pi Development, Arduino",149218,177287,DevOps & Infrastructure
Cross-platform Mobile Engineer,Copperfield Mechatronics,"Berlin, Germany",Full-time,"Dart, Mobile CI/CD, Android Development",80018,101073,Software Engineering
Senior Firmware Engineer,Brightloop Labs,Remote,Internship,"Raspberry Pi Development, Microcontroller Programming, SPI/I2C Protocols, RTOS (Real-Time Operating Systems), VHDL",123903,129863,DevOps & Infrastructure
Staff DeFi Protocol Engineer,Wraith Labs,Remote,Part-time,"Decentralized Finance (DeFi), Smart Contracts, Cryptocurrency Systems, NFT Platforms",140910,181780,Software Engineering
Senior Mobile Software Engineer,Crestline Collective,"Tel Aviv, Israel",Full-time,"Objective-C for iOS, Kotlin, Android Studio, Cross-functional Collaboration",114505,152699,Software Engineering
Principal Flutter Developer,Nova Industries,"San Francisco, CA",Full-time,"Flutter, Mobile Performance Optimization, Swift, Kotlin, In-app Purchases, Jetpack Compose, Cordova",157087,189641,Software Engineering
Junior Flutter Developer,Copperfield Industries,"Boston, MA",Internship,"Mobile Testing, Kotlin Multiplatform, Flutter, Xamarin, Mobile App Architecture, iOS Development, Mobile CI/CD",62436,77376,Software Engineering
Mobile Software Engineer Intern,Skyline Systems,"San Francisco, CA",Internship,"SwiftUI, React Native, In-app Purchases, Xamarin",25244,31299,Software Engineering
Senior Mobile Software Engineer,Meridian Forge,Remote,Full-time,"Swift, cordova, Objective-C for iOS, React Native, Jira",120071,154475,Software Engineering
Senior React Native Developer,Skyline Collective,"Boston, MA",Full-time,"Android Development, Mobile App Architecture, App Store Optimization, Objective-C for iOS, Dart, iOS Development",121856,155021,Software Engineering
Senior Spatial Computing Engineer,Emberline Mechatronics,"Seattle, WA",Internship,"Virtual Reality Development, Sensor Integration, Python, Data Visualization, Unreal Engine, C++, C#, Computer Vision, Agile Methodology",115281,140887,Software Engineering
Senior Augmented Reality Developer,Northgate Software,"New York, NY",Full-time,"C#, Augmented Reality Development, Machine Learning, Unreal Engine, Computer Vision, 3D Graphics, Sensor Integration, Python",109045,133709,Software Engineering
Senior Firmware Engineer,Skyline Systems,Remote,Internship,"IoT Systems Design, FPGA Design, SPI/I2C Protocols, Stakeholder Management",113213,135047,DevOps & Infrastructure
Augmented Reality Developer,Crestline Works,"London, UK",Internship,"Computer Vision, Virtual Reality Development, 3D Graphics, C#, Unity, Machine Learning",94344,104304,Software Engineering
Junior React Native Developer,Amberlight Dynamics,"London, UK",Full-time,"Mobile CI/CD, Push Notifications, In-app Purchases, Ionic, Mobile App Architecture, Xamarin, Objective-C for iOS, Swift",70703,81332,Software Engineering
Principal Robotics Engineer,Quantum Mechatronics,"Seattle, WA",Full-time,"Sensor Integration, Python, Robotics Programming, Machine Learning, Reinforcement Learning, RTOS (Real-Time Operating Systems), System Design",153312,197740,Software Engineering
Junior Virtual Reality Developer,Copperfield Industries,"Bangalore, India",Full-time,"C++, Sensor Integration, 3D Graphics, Data Visualization, Unreal Engine, Computer Vision, Virtual Reality Development, Augmented Reality Development",62890,74727,Software Engineering
Staff Virtual Reality Developer,Cobalt Systems,Remote,Internship,"AUGMENTED REALITY DEVELOPMENT, Computer Vision, C++, Python, Virtual Reality Development, Unreal Engine",164568,188684,Software Engineering
Hardware/Firmware Engineer,Skyline Collective,"Toronto, ON",Internship,"Firmware Development, FPGA Design, IoT Systems Design, C++, RTOS (Real-Time Operating Systems), PCB Design, Embedded C, Docker",93415,108493,DevOps & Infrastructure
Senior Spatial Computing Engineer,Crestline Networks,Remote,Full-time,"C#, Augmented Reality Development,  Sensor Integration , Unity, Computer Vision, Virtual Reality Development",120766,136067,Software Engineering
Senior Flutter Developer,Meridian Software,"Chicago, IL",Full-time,"Xcode, Objective-C for iOS, Mobile CI/CD",120011,151248,Software Engineering
Senior Immersive Experience Engineer,Vertex Cloud Labs,"Seattle, WA",Full-time,"Unity, C++, Computer Vision, Augmented Reality Development, Machine Learning",132735,148304,Software Engineering
Autonomous Systems Engineer,Vantage Cloud Labs,"New York, NY",Part-time,"MATLAB, Reinforcement Learning, RTOS (Real-Time Operating Systems), Robotics Programming",84886,114353,Software Engineering
Senior Autonomous Systems Engineer,Skyline Robotics,"New York, NY",Full-time,"Sensor Integration, MATLAB, Machine Learning, Computer Vision, Python",126351,151388,Software Engineering
Immersive Experience Engineer Intern,Copperfield Robotics,"Boston, MA",Internship,"Python, C++, Sensor Integration, Unity, Virtual Reality Development, Data Visualization, Machine Learning, Computer Vision",28132,37437,Software Engineering
Flutter Developer,Bramblewood Dynamics,"Toronto, ON",Full-time,"SwiftUI, Mobile CI/CD, Swift, Jetpack Compose, Xamarin, Mobile Testing, Cordova",94360,106176,Software Engineering
Senior React Native Developer,Bramblewood Dynamics,"Bangalore, India",Full-time,"Mobile Performance Optimization, Kotlin, In-app Purchases, Ionic",126362,157629,Software Engineering
Junior Mobile Software Engineer,Copperfield Industries,Remote,Full-time,"Cross-platform Development, Xcode, Flutter, Android Studio, Kotlin Multiplatform, In-app Purchases, Mobile Testing, Mobile CI/CD",68969,75567,Software Engineering
Senior React Native Developer,Skyline Robotics,"San Francisco, CA",Internship,"In-app Purchases, React Native, Android Development, Dart, SwiftUI, Xamarin, Cordova, Mobile Testing",114498,156657,Software Engineering
Cross-platform Mobile Engineer,Thornfield Digital,"New York, NY",Contract,"React Native, SwiftUI, Cross-platform Development, Push Notifications, App Store Optimization",80637,107108,Software Engineering
Principal Robotics Software Engineer,Ridgeback Cloud Labs,"Toronto, ON",Full-time,"C++, Computer Vision, Machine Learning, PCB Design, Sensor Integration, Python",169963,192869,Software Engineering
Solidity Developer Intern,Fenix Technologies,"Boston, MA",Internship,"Ethereum, Cryptocurrency Systems, Blockchain Development, Node.js",30368,38606,Software Engineering
Hardware/Firmware Engineer,Vantage Cloud Labs,"Chicago, IL",Contract,"PCB Design, Embedded C, Raspberry Pi Development, Microcontroller Programming, Firmware Development, IoT Systems Design, RTOS (Real-Time Operating Systems), Requirements Gathering",97248,110735,DevOps & Infrastructure
Junior Robotics Engineer,Slate Works,"New York, NY",Full-time,"Sensor Integration, PCB Design, Robotics Programming, Machine Learning, MATLAB, C++, Embedded C, Microcontroller Programming",66919,84138,Software Engineering
Embedded Software Engineer,Nova Industries,Remote,Full-time,"C++, PCB Design, Firmware Development, IoT Systems Design, Agile Methodology",90592,114750,DevOps & Infrastructure
Senior iOS Developer,Zenith Works,"Seattle, WA",Part-time,"Android Studio, Push Notifications, Mobile App Architecture, Android Development, Mobile Performance Optimization, Communication",112914,141608,Software Engineering
Android Developer,Hollow Foundry,"Chicago, IL",Full-time,"Xamarin, Jetpack Compose, Kotlin Multiplatform, Android Development, Cross-platform Development, Push Notifications",85635,113462,Software Engineering
Lead FPGA Engineer,Vertex Industries,"Berlin, Germany",Full-time,"Arduino, Raspberry Pi Development, Firmware Development, Microcontroller Programming, PCB Design, IoT Systems Design, CI/CD Pipelines",148497,177024,DevOps & Infrastructure
Mobile Software Engineer,Thornfield Digital,"Bangalore, India",Full-time,"iOS Development, Xcode, Kotlin, React Native, App Store Optimization, Jetpack Compose, Xamarin",86698,95165,Software Engineering
React Native Developer,Redshift Software,"Denver, CO",Internship,"Mobile App Architecture, Swift, Cross-platform Development, Mobile Testing, Kotlin Multiplatform, Mobile Performance Optimization, Xcode, iOS Development",82732,94797,Software Engineering
Senior Firmware Engineer,Quantum Labs,"Toronto, ON",Part-time,"Arduino, Embedded C, Microcontroller Programming, IoT Systems Design, SPI/I2C Protocols",129169,152705,DevOps & Infrastructure
Senior Spatial Computing Engineer,Skyline Collective,"Atlanta, GA",Contract,"Data Visualization, Unreal Engine, Virtual Reality Development, 3D Graphics, Sensor Integration, C++, Python, Computer Vision",123358,153014,Software Engineering
Junior Spatial Computing Engineer,Bluefin Labs,"London, UK",Internship,"Python, Data Visualization, Machine Learning, 3D Graphics, Virtual Reality Development, Computer Vision, Augmented Reality Development, Unreal Engine",65763,77176,Software Engineering
Robotics Perception Engineer Manager,Northgate Cloud Labs,Remote,Internship,"Embedded C, Microcontroller Programming, Python, MATLAB, Machine Learning, C++, Computer Vision, Reinforcement Learning",136237,151811,Software Engineering
Junior IoT Firmware Engineer,Vertex Industries,"New York, NY",Full-time,"RTOS (Real-Time Operating Systems), Raspberry Pi Development, PCB Design, IoT Systems Design, C++",63461,75643,DevOps & Infrastructure
Mobile Developer,Zenith Mechatronics,"Seattle, WA",Full-time,"Android Development, Swift, Dart, App Store Optimization, Android Studio",88051,105829,Software Engineering
Principal Smart Contract Engineer,Skyline Solutions,"Bangalore, India",Contract,"Ethereum, TypeScript, Blockchain Development, Hyperledger Fabric, Solidity, CI/CD Pipelines",169889,175432,Software Engineering
Robotics Engineer,Skyline Systems,Remote,Full-time,"Microcontroller Programming, Machine Learning, Robotics Programming, Embedded C, Reinforcement Learning",87334,101398,Software Engineering
Mobile Software Engineer Intern,Zenith Foundry,"Seattle, WA",Internship,"Mobile Performance Optimization, Kotlin, React Native, Cordova, In-app Purchases, Dart, Mobile App Architecture, Cross-platform Development",25544,32672,Software Engineering
Senior Blockchain Architect,Onyx Interactive,"Toronto, ON",Full-time,"Rust, Cryptocurrency Systems, Web3, Smart Contracts, NFT Platforms",111508,145877,Software Engineering
Spatial Computing Engineer Intern,Silverline Technologies,"Austin, TX",Internship,"C++, Data Visualization, C#, 3D Graphics, Unity, Sensor Integration, Augmented Reality Development, Machine Learning",24937,34420,Software Engineering
React Native Developer,Slate Works,"London, UK",Internship,"Android Development, Mobile App Architecture, Dart, Jetpack Compose, Mobile Performance Optimization, In-app Purchases, Flutter",88261,113159,Software Engineering
Hardware/Firmware Engineer Intern,Slate Digital,Remote,Internship,"Embedded C, C++, PCB Design, VHDL, FPGA Design, Raspberry Pi Development, System Design",31247,39621,DevOps & Infrastructure
Principal Robotics Controls Engineer,Foxglove Group,Remote,Full-time,"Robotics Programming, Reinforcement Learning, Python, C++, PCB Design, MATLAB, Stakeholder Management",158776,171861,Software Engineering
React Native Developer,Zenith Works,"San Francisco, CA",Internship,"Xcode, Android Development, Mobile App Architecture, Android Studio, React Native, Stakeholder Management",96702,102715,Software Engineering
Senior React Native Developer,Lattice Ventures,"Chicago, IL",Full-time,"Mobile Performance Optimization, Mobile App Architecture, App Store Optimization, Android Development, Mobile Testing",111297,139968,Software Engineering
Senior Smart Contract Engineer,Slate Digital,"Tel Aviv, Israel",Full-time,"TypeScript, Smart Contracts, Distributed Ledger Technology",108301,138698,Software Engineering
Lead DeFi Protocol Engineer,Skyline Solutions,Remote,Full-time,"Decentralized Finance (DeFi), Solidity, Web3, Ethereum",148811,163479,Software Engineering
Hardware/Firmware Engineer Intern,Zenith Mechatronics,"San Francisco, CA",Internship,"Arduino, IoT Systems Design, VHDL, C++, Embedded C, FPGA Design, RTOS (Real-Time Operating Systems), Requirements Gathernig",32592,41403,DevOps & Infrastructure
Senior Robotics Engineer,Fenix Cloud Labs,"Toronto, ON",Contract,"Python, RTOS (Real-Time Operating Systems), PCB Design, Computer Vision, Microcontroller Programming, C++",113751,140240,Software Engineering
Mobile Developer,Redshift Ventures,"New York, NY",Full-time,"Push Notifications, Mobile Testing, Jetpack Compose, Mobile CI/CD, Swift, Mobile App Architecture",89453,99434,Software Engineering
Smart Contract Engineer,Summit Interactive,"Boston, MA",Full-time,"Rust, Distributed Ledger Technology, Blockchain Development, Hyperledger Fabric, Ethereum, Cryptocurrency Systems",96166,113968,Software Engineering
Senior Augmented Reality Developer,Copperfield Industries,"London, UK",Full-time,"Python, Data Visualization, Unity, Machine Learning, Jira",122945,154968,Software Engineering
Junior Robotics Engineer,Frostbyte Software,"Bangalore, India",Full-time,"Python, Machine Learning, Robotics Programming, PCB Design, Sensor Integration, Docker",60385,78539,Software Engineering
Lead Robotics Controls Engineer,Vertex Ventures,"London, UK",Full-time,"RTOS (Real-Time Operating Systems), PCB Design, Robotics Programming, Embedded C, Reinforcement Learning, Computer Vision, Machine Learning, MATLAB",159017,183590,Software Engineering
React Native Developer,Meridian Forge,"Seattle, WA",Full-time,"Swift, Objective-C for iOS, Kotlin Multiplatform, Mobile Performance Optimization, Xcode, Mobile Testing, SwiftUI, Jira",87242,97106,Software Engineering
Junior Motion Control Engineer,Cascade Forge,"Tel Aviv, Israel",Full-time,"Microcontroller Programming, PCB Design, Machine Learning, RTOS (Real-Time Operating Systems), C++, Robotics Programming",69707,80310,Software Engineering
Senior Spatial Computing Engineer,Cascade Forge,"Boston, MA",Part-time,"Virtual Reality Development, C++, Computer Vision, Python, Sensor Integration, Unity",126446,134711,Software Engineering
