title,company,location,type,skills_required,salary_min,salary_max,category
Help Desk Manager,Nightwatch Security Co,"Boston, MA",Full-time,"VPN Configuration, Network Automation, Windows Server Administration, Problem Solving, SD-WAN, Load Balancers (F5)",106400,163740,IT Support
Lead Systems Administrator,Crestline Digital,"New York, NY",Full-time,"SD-WAN, TCP/IP, Network Routing & Switching, DNS Administration, Active Directory, Load Balancers (F5), VPN Configuration",115589,161837,IT Support
QA Analyst,Threadneedle Cyber,"Toronto, ON",Contract,"Quality Assurance, Exploratory Testing, Mobile Testing, CI/CD Pipelines, JavaScript",61553,92383,QA & Testing
Mid-level Technical Support Engineer,Datastack Ventures,"Bengaluru, India",Internship,"Active Directory, Windows Server Administration, VPN Configuration, IPV6, Load Balancers (F5), Storage Area Networks, Virtualization (VMware)",55630,84991,IT Support
Senior IT Support Analyst,Verityloop Digital,Remote,Full-time,"IPv6, Documentation Best Practices, Network Monitoring, Problem Solving, Network Routing & Switching, VoIP Systems, Virtualization (VMware), SD-WAN",71128,107267,IT Support
Senior QA Analyst,Palisade Systems Inc,"New York, NY",Internship,"Test Case Design, Playwright, Jest, Accessibility Testing, Test Case Design",86801,125943,QA & Testing
Senior QA Analyst,Datastack Ventures,"London, UK",Contract,"Test Case Design, Jest, Appium, Cypress, Bug Tracking, Quality Assurance, Test Automation",82138,128748,QA & Testing
Manager Quality Assurance Engineer,Checkframe Labs,"Sydney, Australia",Full-time,"Quality Assurance, SQL, Pytest, Continuous Testing, Performance Testing",109860,160842,QA & Testing
Junior Penetration Tester,Northwind Analytics,Remote,Full-time,"Shell Scripting, GRC (Governance, Risk & Compliance), Public Key Infrastructure, VPN Configuration, Python, Security Auditing",61429,92274,Security
Staff Systems Administrator,Aegis Loop Technologies,"Boston, MA",Internship,"Documentation Best Practices, TCP/IP, VPN Configuration, Windows Server Administration, Customer Service",118999,164326,IT Support
Mid-level Test Automation Engineer,Ironveil Networks,"Seattle, WA",Full-time,"Test Automation, CI/CD Pipelines, Selenium, Unit Testing, Load Testing (JMeter), API Testing, JavaScript, Jira",79217,113832,QA & Testing
Intern Manual QA Tester,Redwood Data Systems,"London, UK",Full-time,"CI/CD Pipelines, Cypress, Selenium, Jira, Quality Assurance, Accessibility Testing, Behavior-Driven Development, Bug Tracking",19591,32334,QA & Testing
Junior Quality Assurance Engineer,Consolebridge Systems,"London, UK",Full-time,"Test Case Design, Bug Tracking, Test Automation, Load Testing (JMeter)",54950,75949,QA & Testing
Lead Quality Assurance Engineer,Threadneedle Cyber,"Sydney, Australia",Full-time,"Continuous Testing, Appium, CI/CD Pipelines, Communication, Regression Testing, Mobile Testing",121552,169300,QA & Testing
Senior QA Analyst,Redwood Data Systems,Remote,Internship,"Agile Methodology, Playwright, Bug Tracking",86218,132272,QA & Testing
Principal QA Lead,Cryptbridge Systems,"New York, NY",Full-time,"Accessibility Testing, Jira, Unit Testing, Load Testing (JMeter), Python",150674,200330,QA & Testing
Manager Cybersecurity Analyst,Fortress Grove Inc,"Toronto, ON",Internship,"Endpoint Security, Security Auditing, Digital Forensics, DevSecOps",117202,169090,Security
Senior Quality Assurance Engineer,Blueforge Cyber,"Seattle, WA",Full-time,"Behavior-Driven Development, Pytest, Jira, API Testing, Test Plan Development, Accessibility Testing, Cypress, Appium",92099,143592,QA & Testing
Junior Technical Support Engineer,Vertexguard Systems,"Dallas, TX",Part-time,"IPv6, VoIP Systems, Storage Area Networks, TCP/IP",43882,67224,IT Support
Senior IT Support Specialist,Cobalt Robotics Group,"New York, NY",Full-time,"Load Balancers (F5), VPN Configuration, Active Directory, Time Management, Storage Area Networks",69117,107948,IT Support
Senior Desktop Support Engineer,Checkframe Labs,"New York, NY",Full-time,"Storage Area Networks, Windows Server Administration, Documentation Best Practices",75439,115130,IT Support
Help Desk Manager,Validex Systems,"Washington, DC",Full-time,"Active Directory, Documentation Best Practices, VPN Configuration, Storage Area Networks",125208,165354,IT Support
Principal QA Lead,Cobalt Robotics Group,"Berlin, Germany",Full-time,"Exploratory Testing, Pytest, Test Automation, Accessibility Testing, Postman, Regression Testing, Test Plan Development, JavaScript",150708,197176,QA & Testing
Lead Security Architect,Palisade Systems Inc,"Austin, TX",Full-time,"Application Security, Microsoft Azure, Python, Vulnerability Assessment, Shell Scripting, HIPAA Compliance",157321,209659,Security
Intern IT Support Analyst,Redteam Ridge Labs,Remote,Full-time,"Load Balancers (F5), SD-WAN, TCP/IP, Active Directory, Customer Service, Network Automation, Network Monitoring, Network Routing & Switching",15436,29796,IT Support
Junior Quality Assurance Engineer,Keyline Security Group,"London, UK",Contract,"Continuous Testing, Load Testing (JMeter), Pytest, Regression Testing, Exploratory Testing, Test Plan Development, Problem Solving",53045,79321,QA & Testing
Penetration Tester,Checkframe Labs,"Raleigh, NC",Internship,"Presentation Skills, SIEM Tools, ISO 27001, OWASP, Security Auditing, Application Security, GDPR Compliance, Malware Analysis",83302,118265,Security
Senior QA Analyst,Qualitrix Systems,"Austin, TX",Full-time,"Selenium, Appium, Mobile Testing",84571,130045,QA & Testing
Manager QA Engineer,Palisade Systems Inc,Remote,Full-time,"Accessibility Testing, Exploratory Testing, Test Case Design, Bug Tracking",109402,163892,QA & Testing
Lead Security Analyst,Checkframe Labs,"Chicago, IL",Full-time,"Shell Scripting, ISO 27001, Public Key Infrastructure, Endpoint Security, Documentation Best Practices, Threat Modeling, TCP/IP",129778,178262,Security
Junior QA Analyst,Hardwireline Support,Singapore,Part-time,"Postman, Jira, Test Automation, Quality Assurance, Unit Testing, Problem Solving, Test Case Design, Cypress",43759,65447,QA & Testing
Junior Systems Administrator,Consolebridge Systems,"London, UK",Full-time,"Network Monitoring, Load Balancers (F5), Linux Administration, Windows Server Administration, Documentation Best Practices, Virtualization (VMware), VPN Configuration, Network Routing & Switching",49196,71269,IT Support
Lead Security Architect,Trustline Networks,"Chicago, IL",Full-time,"OWASP, GRC (Governance, Risk & Compliance), Presentation Skills, Security Auditing, Identity and Access Management, Penetration Testing",153053,210942,Security
QA Manager,Trustline Networks,"Bengaluru, India",Full-time,"Test Case Design, Communication, Python, Continuous Testing",142149,199029,QA & Testing
Lead Desktop Support Engineer,Bridgeline Networks,"Dallas, TX",Full-time,"VoIP Systems, Load Balancers (F5), Network Automation, Documentation Best Practices",99737,139746,IT Support
Junior Security Analyst,Granite Peak Tech,Remote,Full-time,"Linux Administration, SOC 2 Compliance, SIEM Tools, Threat Modeling",52177,82769,Security
QA Manager,Peaksec Technologies,"Berlin, Germany",Full-time,"Problem Solving, Selenium, Performance Testing",151717,199236,QA & Testing
Mid-level Compliance & Risk Analyst,Keyline Security Group,Remote,Full-time,"GRC (Governance, Risk & Compliance), Identity and Access Management, Zero Trust Architecture",70466,109110,Security
Staff QA Lead,Ghost Corp,"New York, NY",Full-time,"Jira, API Testing, Test Case Design, Pytest, SQL, Cypress, Continuous Testing, Mobile Testing",141452,192062,QA & Testing
Senior Network Administrator,Lattice Works,Remote,Part-time,"Network Routing & Switching, Linux Administration, TCP/IP, VoIP Systems, Customer Service, Storage Area Networks, Windows Server Administration, Network Monitoring",87823,135876,IT Support
Senior Network Administrator,Crestline Digital,"Washington, DC",Full-time,"Endpoint Security, Documentation Best Practices, SD-WAN",91813,135058,IT Support
Lead Cybersecurity Analyst,Coral Reef Software,Singapore,Full-time,"Python, VPN Configuration, Vulnerability Assessment, Firewall Configuration",129290,175755,Security
Mid-level Penetration Tester,Rigortest Software,"Vancouver, BC",Internship,"SOC Operations, Microsoft Azure, Zero Trust Architecture, Penetration Testing, SOC 2 Compliance, Application Security, OWASP, DevSecOps",82205,122911,Security
IT Support Manager,Systemcove Technologies,"Berlin, Germany",Part-time,"Network Routing & Switching, SD-WAN, IPv6, Documentation Best Practices, DNS Administration, Active Directory",111517,165630,IT Support
Manager Security Analyst,Assurewave Software,"Washington, DC",Full-time,"Communication, Python, DevSecOps, Microsoft Azure, SIEM Tools, Firewall Configuration",114622,168102,Security
Mid-level Cybersecurity Engineer,Suretest Technologies,"London, UK",Contract,"Firewall Configuration, GRC (Governance, Risk & Compliance), Application Security, SOC 2 Compliance, GDPR Compliance, HIPAA Compliance, Cryptography",83384,121815,Security
Junior Manual QA Tester,Gridline Support Co,Singapore,Full-time,"Playwright, Selenium, Regression Testing, Behavior-Driven Development, Collaboration, JavaScript, Appium",44072,68073,QA & Testing
Senior Cloud Security Architect,Signalcheck Labs,"Boston, MA",Full-time,"Security Auditing, Cloud Security, Vulnerability Assessment, Secure Code Review, SIEM Tools, SOC 2 Compliance",120111,183159,Security
Senior IT Support Analyst,Amber Path Studios,"Austin, TX",Full-time,"Active Directory, TCP/IP, Network Routing & Switching, Network Automation, Windows Server Administration, Endpoint Security, Documentation Best Practices",70127,104668,IT Support
Senior Systems Administrator,Coreloop Systems,"London, UK",Full-time,"Presentation Skills, Network Routing & Switching, Virtualization (VMware)",90834,138901,IT Support
Senior Compliance & Risk Analyst,Uptime Grove IT,"San Francisco, CA",Contract,"Malware Analysis, Microsoft Azure, Endpoint Security, GRC (Governance, Risk & Compliance), Firewall Configuration, Cloud Security, Jira, SOC 2 Compliance",96820,142480,Security
QA Manager,Harborline Technologies,"Raleigh, NC",Contract,"Jira, Jest, SQL, Bug Tracking, Performance Testing, Appium, Exploratory Testing",133983,183176,QA & Testing
Senior QA Engineer,Harborline Technologies,Remote,Full-time,"Bug Tracking, Jest, Behavior-Driven Development, Accessibility Testing",94678,140923,QA & Testing
Mid-level QA Analyst,Pinecrest Digital,"Boston, MA",Full-time,"Load Testing (JMeter), Exploratory Testing, Interpersonal Skills",65987,92891,QA & Testing
Mid-level Help Desk Technician,Fortress Grove Inc,"London, UK",Full-time,"Network Routing & Switching, DNS Administration, Storage Area Networks, IPv6, Network Automation, Customer Service",54533,79801,IT Support
Junior SOC Analyst,Ticketforge Systems,"Bengaluru, India",Full-time,"Incident Response, Microsoft Azure, SOC 2 Compliance, Communication, TCP/IP, SOC Operations, Amazon Web Services (AWS)",56414,82745,Security
Help Desk Manager,Cobalt Robotics Group,"Raleigh, NC",Full-time,"IPv6, Windows Server Administration, VPN Configuration, Endpoint Security, Storage Area Networks, Active Directory, Network Automation",110497,160914,IT Support
Lead Penetration Tester,Cipher Harbor Labs,"Berlin, Germany",Full-time,"DevSecOps, GRC (Governance, Risk & Compliance), Malware Analysis",142951,197051,Security
Lead Systems Administrator,Systemcove Technologies,"Chicago, IL",Full-time,"Windows Server Administration, Network Automation, Virtualization (VMware), Active Directory, Linux Administration, Collaboration, Network Routing & Switching, IPv6",114233,155985,IT Support
Lead Cybersecurity Engineer,Validex Systems,Remote,Contract,"GDPR Compliance, SIEM Tools, SOC 2 Compliance, Public Key Infrastructure, OWASP",142337,193708,Security
Staff Security Architect,Fieldwire IT Systems,"London, UK",Full-time,"Digital Forensics, Shell Scripting, Linux Administration",161525,221059,Security
Mid-level Compliance & Risk Analyst,Cryptbridge Systems,"Washington, DC",Full-time,"HIPAA Compliance, Python, Penetration Testing",71394,106947,Security
Junior Help Desk Technician,Onyx Bridge Tech,"Sydney, Australia",Full-time,"Windows Server Administration, Customer Service, Network Routing & Switching, Active Directory, Endpoint Security, DNS Administration",38708,55644,IT Support
Junior QA Analyst,Cobalt Robotics Group,"Atlanta, GA",Full-time,"Behavior-Driven Development, Jest, Playwright, Continuous Testing, CI/CD Pipelines, API Testing",47242,65820,QA & Testing
Mid-level Manual QA Tester,Ticketforge Systems,Remote,Full-time,"Regression Testing, Behavior-Driven Development, Jira, Mobile Testing",61650,91037,QA & Testing
Intern QA Engineer,Threadneedle Cyber,"Dallas, TX",Internship,"Continuous Testing, Bug Tracking, Python, Test Automation, Test Plan Development, Selenium",19971,42305,QA & Testing
Senior IT Support Specialist,Routewise Networks,"London, UK",Full-time,"VPN Configuration, DNS Administration, Linux Administration, Storage Area Networks, Network Automation",67535,109796,IT Support
Intern QA Analyst,Timberline Analytics,"Bengaluru, India",Full-time,"Jest, Mobile Testing, Postman",18643,36461,QA & Testing
Staff Test Automation Engineer,Uptime Grove IT,Remote,Full-time,"Continuous Testing, SQL, CI/CD Pipelines, Accessibility Testing",134957,192022,QA & Testing
Junior Security Analyst,Shieldwall Technologies,"Bengaluru, India",Part-time,"OWASP, Vulnerability Assessment, Penetration Testing, SIEM Tools",56569,79184,Security
Senior Desktop Support Engineer,Lattice Works,"Chicago, IL",Part-time,"Network Routing & Switching, Load Balancers (F5), Network Automation, VoIP Systems, VPN Configuration",80002,120718,IT Support
Lead Systems Administrator,Suretest Technologies,"Denver, CO",Internship,"Virtualization (VMware), VPN Configuration, Documentation Best Practices, TCP/IP, Customer Service, VoIP Systems",117875,157382,IT Support
Manager QA Lead,Coreloop Systems,Remote,Contract,"Exploratory Testing, Appium, Git, Test Plan Development",122449,176467,QA & Testing
Intern IT Support Specialist,Ironclad Cyber Group,"Raleigh, NC",Full-time,"VoIP Systems, Active Directory, Linux Administration",15000,26024,IT Support
Junior Manual QA Tester,Rigortest Software,Remote,Full-time,"Test Case Design, JavaScript, Jest, Accessibility Testing, Quality Assurance, Playwright, Exploratory Testing, Jira",48445,70493,QA & Testing
Senior Help Desk Technician,Argus Point Technologies,"Atlanta, GA",Contract,"Endpoint Security, Linux Administration, IPv6,   Documentation Best Practices , Virtualization (VMware), Network Monitoring",69340,108927,IT Support
Lead Security Architect,Lattice Works,Remote,Part-time,"Secure Code Review, SOC 2 Compliance, VPN Configuration",156459,212172,Security
Manager QA Lead,Aegis Loop Technologies,"Boston, MA",Full-time,"Pytest, API Testing, Jira, Playwright, Interpersonal Skills",120063,177412,QA & Testing
Senior Cloud Security Architect,Deadbolt Digital,"Washington, DC",Full-time,"Public Key Infrastructure, ISO 27001, Network Security, Malware Analysis, Penetration Testing",122752,182668,Security
Manager QA Engineer,Nova Field Labs,"Boston, MA",Part-time,"Python, Playwright, Load Testing (JMeter), Appium, Quality Assurance",111890,158963,QA & Testing
Junior Quality Assurance Engineer,Qualitrix Systems,Singapore,Full-time,"Quality Assurance, Unit Testing, Performance Testing, JavaScript, Jira, Interpersonal Skills, Bug Tracking, Load Testing (JMeter)",53018,73980,QA & Testing
Principal Cloud Security Architect,Precisionpath QA,"Washington, DC",Full-time,"Linux Administration, ISO 27001, SIEM Tools, Vulnerability Assessment, Shell Scripting, GDPR Compliance",172626,232532,Security
Lead QA Engineer,Fernwood Interactive,"Toronto, ON",Full-time,"Test Case Design, Test Automation, Behavior-Driven Development, Postman, Communication, Jira, Unit Testing",123842,165123,QA & Testing
Mid-level QA Engineer,Deadbolt Digital,Remote,Full-time,"Test Case Design, Mobile Testing, Test Automation, Accessibility Testing",68387,101571,QA & Testing
Junior Compliance & Risk Analyst,Coreloop Systems,"Raleigh, NC",Full-time,"Network Security, Identity and Access Management, Amazon Web Services (AWS), Security Auditing, HIPAA Compliance",52374,77228,Security
Senior Network Administrator,Argus Point Technologies,"Bengaluru, India",Contract,"Storage Area Networks, Communication, Active Directory, VPN Configuration, Customer Service",90897,135034,IT Support
Mid-level Application Security Engineer,Sentinel Ridge Security,Remote,Full-time,"Application Security, Python, Vulnerability Assessment, OWASP",80371,117304,Security
Principal QA Lead,Faultline Technologies,"Berlin, Germany",Full-time,"Exploratory Testing, Load Testing (JMeter), Bug Tracking, API Testing, Pytest, CI/CD Pipelines",154599,200064,QA & Testing
QA Manager,Faultline Technologies,Remote,Full-time,"Git, Test Case Design, Test Plan Development, Load Testing (JMeter)",137574,184117,QA & Testing
Manager QA Lead,Basecamp Support Labs,"New York, NY",Part-time,"SQL, Communication, Continuous Testing, Test Automation, Quality Assurance, Jira",122763,180565,QA & Testing
Junior Penetration Tester,Deskline Support Co,Remote,Internship,"SOC 2 Compliance, Interpersonal Skills, GDPR Compliance",63045,87330,Security
Junior Compliance & Risk Analyst,Uptime Grove IT,"Austin, TX",Internship,"Firewall Configuration, Presentation Skills, Application Security, Shell Scripting, VPN Configuration, SOC 2 Compliance, Public Key Infrastructure",53373,79366,Security
Senior Offensive Security Engineer,Blueforge Cyber,"Sydney, Australia",Part-time,"OWASP, Malware Analysis, SOC 2 Compliance, ISO 27001, Penetration Testing, Public Key Infrastructure, Zero Trust Architecture",107185,163994,Security
Lead Desktop Support Engineer,Streamline Cyber Co,"Dublin, Ireland",Full-time,"Virtualization (VMware), SD-WAN, Jira, Endpoint Security, TCP/IP",99692,139624,IT Support
Junior Help Desk Technician,Basecamp Support Labs,"Denver, CO",Internship,"Presentation Skills, Network Monitoring, Network Routing & Switching, Linux Administration, Virtualization (VMware), VoIP Systems",39992,54679,IT Support
QA Manager,Circuitline IT,"Raleigh, NC",Internship,"CI/CD Pipelines, Exploratory Testing, Playwright, Continuous Testing, Unit Testing, SQL",140200,193810,QA & Testing
Intern QA Analyst,Vertexguard Systems,"Sydney, Australia",Full-time,"Playwright, Exploratory Testing, Jira, Load Testing (JMeter), Pytest, Mobile Testing, Performance Testing, SQL",16152,36675,QA & Testing
Senior Security Analyst,Circuitline IT,Remote,Full-time,"Agile Methodology, ISO 27001, SOC Operations, Secure Code Review, Vulnerability Assessment, SOC 2 Compliance, Microsoft Azure, HIPAA Compliance",97316,147461,Security
Staff Cloud Security Architect,Vertexguard Systems,Singapore,Full-time,"Amazon Web Services (AWS), SOC Operations, Security Auditing",159502,220209,Security
Manager Cybersecurity Analyst,Ironclad Cyber Group,"Bengaluru, India",Full-time,"TCP/IP, OWASP, Incident Response, SIEM Tools, Shell Scripting, Python, Security Auditing",112899,172348,Security
Desktop Support Engineer,Rigortest Software,"Boston, MA",Internship,"Network Routing & Switching, TCP/IP, Active Directory, Storage Area Networks, Load Balancers (F5), Customer Service, Windows Server Administration",60516,84273,IT Support
Junior SDET,Bluepeak Software,"San Francisco, CA",Internship,"Behavior-Driven Development, Regression Testing, Jira, SQL, Agile Methodology, Unit Testing, Selenium",57313,85454,QA & Testing
Junior Technical Support Engineer,Fernwood Interactive,"Berlin, Germany",Full-time,"Linux Administration, Customer Service, TCP/IP",40944,63348,IT Support
Senior SOC Analyst,Peaksec Technologies,Remote,Full-time,"Cryptography, Vulnerability Assessment, GRC (Governance, Risk & Compliance), Incident Response, Public Key Infrastructure, HIPAA Compliance, Identity and Access Management",101726,151537,Security
Intern QA Analyst,Ironclad Cyber Group,"Raleigh, NC",Full-time,"Jira, Test Automation, Exploratory Testing, Collaboration, Mobile Testing",18903,33694,QA & Testing
Senior Application Security Engineer,Datastack Ventures,"Boston, MA",Full-time,"Python, SOC 2 Compliance, Digital Forensics, Presentation Skills, Cryptography, Microsoft Azure",107218,164433,Security
Senior IT Support Specialist,Streamline Cyber Co,Remote,Full-time,"VPN Configuration, Network Routing & Switching, VoIP Systems, SD-WAN, Virtualization (VMware), Active Directory, Storage Area Networks, Load Balancers (F5)",69142,109701,IT Support
Junior Manual QA Tester,Fernwood Interactive,Remote,Full-time,"Regression Testing, Unit Testing, Quality Assurance",49490,72178,QA & Testing
Lead Network Administrator,Routewise Networks,Remote,Full-time,"Active Directory, Documentation Best Practices, VoIP Systems, TCP/IP, Endpoint Security, Network Automation, Load Balancers (F5), DNS Administration",115856,162113,IT Support
Junior Manual QA Tester,Qualitrix Systems,"Denver, CO",Full-time,"Test Case Design, Test Automation, Selenium, Accessibility Testing, Cypress, JavaScript, Test Plan Development, Collaboration",49508,71850,QA & Testing
Junior Cybersecurity Engineer,Qualitrix Systems,Remote,Internship,"Digital Forensics, Public Key Infrastructure, Identity and Access Management, DevSecOps",60401,84505,Security
Junior Help Desk Technician,Testforge Labs,"Washington, DC",Internship,"Endpoint Security, VoIP Systems, DNS Administration, Linux Administration, Customer Service, TCP/IP, Network Automation, Windows Server Administration",41399,58567,IT Support
Mid-level QA Analyst,Faultline Technologies,"Austin, TX",Part-time,"Performance Testing, Postman, Time Management",63098,94622,QA & Testing
Mid-level Offensive Security Engineer,Streamline Cyber Co,"Toronto, ON",Full-time,"Public Key Infrastructure, Problem Solving,   Network Security , Microsoft Azure, HIPAA Compliance",82246,125617,Security
Senior Network Administrator,Endpointe Technologies,"Boston, MA",Full-time,"VoIP Systems, DNS Administration, Linux Administration, Endpoint Security, SD-WAN, Network Monitoring, IPv6",91197,137126,IT Support
Senior GRC Analyst,Hardwireline Support,"Berlin, Germany",Full-time,"  Zero Trust Architecture , Digital Forensics, TCP/IP, Communication, Public Key Infrastructure, Penetration Testing",93405,140606,Security
Staff Network Administrator,Watchtower Data Co,"New York, NY",Part-time,"Storage Area Networks, Active Directory, Virtualization (VMware), Network Routing & Switching, Windows Server Administration, Network Monitoring, Load Balancers (F5), Endpoint Security",123914,171425,IT Support
SDET,Nova Field Labs,"Washington, DC",Full-time,"Python, Playwright, JavaScript, Exploratory Testing, Test Automation, Documentation Best Practices, Appium, Selenium",75042,110077,QA & Testing
Lead SDET,Redwood Data Systems,Remote,Full-time,"Bug Tracking, Python, Jira, Quality Assurance, CI/CD Pipelines, Exploratory Testing",134003,179783,QA & Testing
Intern Security Analyst,Nova Field Labs,"Bengaluru, India",Part-time,"Application Security, Amazon Web Services (AWS), Microsoft Azure, cryptography, HIPAA Compliance, SIEM Tools",20873,41220,Security
Staff Cloud Security Architect,Timberline Analytics,Remote,Full-time,"Cryptography, GDPR Compliance, TCP/IP, Threat Modeling, Endpoint Security, Incident Response, Network Security",161181,220554,Security
IT Support Manager,Suretest Technologies,"San Francisco, CA",Internship,"DNS Administration, Network Automation, TCP/IP, Linux Administration, Network Routing & Switching, Network Monitoring, VoIP Systems, Documentation Best Practices",110411,162980,IT Support
Manager QA Lead,Argus Point Technologies,"Atlanta, GA",Internship,"Mobile Testing, Test Automation, JavaScript",122283,177909,QA & Testing
Lead Network Administrator,Uptime Grove IT,"London, UK",Contract,"Customer Service, Endpoint Security, VoIP Systems, SD-WAN",116002,160523,IT Support
Senior Application Security Engineer,Uptime Grove IT,Remote,Full-time,"Security Auditing, SOC 2 Compliance, Threat Modeling, Zero Trust Architecture, Shell Scripting, Firewall Configuration",109351,166950,Security
IT Support Manager,Cipher Harbor Labs,Remote,Contract,"Windows Server Administration, Interpersonal Skills, TCP/IP, VPN Configuration, Virtualization (VMware), SD-WAN, DNS Administration",127961,175113,IT Support
Manager SOC Analyst,Datastack Ventures,"Toronto, ON",Internship,"Network Security, SIEM Tools, Digital Forensics, SOC Operations, SOC Operations",115445,167176,Security
Lead Test Automation Engineer,Deadbolt Digital,"Berlin, Germany",Contract,"Test Case Design, Mobile Testing, Quality Assurance, Performance Testing",132545,179891,QA & Testing
Intern IT Support Specialist,Granite Peak Tech,"Berlin, Germany",Contract,"Windows Server Administration, SD-WAN, Virtualization (VMware), TCP/IP, Load Balancers (F5), Network Monitoring",15000,31989,IT Support
QA Manager,Frameworth Digital,"Austin, TX",Full-time,"Test Case Design, Playwright, Agile Methodology",138981,187953,QA & Testing
Senior Compliance & Risk Analyst,Quietstone Security,"Seattle, WA",Full-time,"GDPR Compliance, SOC Operations, Linux Administration, Firewall Configuration, Penetration Testing, Cryptography",93630,146592,Security
Intern QA Analyst,Fernwood Interactive,"Vancouver, BC",Part-time,"Accessibility Testing, Postman, Continuous Testing, API Testing, Test Plan Development",16646,32581,QA & Testing
Staff Network Administrator,Cryptbridge Systems,"Atlanta, GA",Full-time,"Active Directory, Documentation Best Practices, VoIP Systems, Endpoint Security, IPv6, Network Monitoring",124047,167394,IT Support
IT Support Manager,Ridgeline Security Labs,Remote,Full-time,"Virtualization (VMware), DNS Administration, Interpersonal Skills, Storage Area Networks, SD-WAN, Documentation Best Practices",107027,158683,IT Support
Junior Compliance & Risk Analyst,Signalcheck Labs,"London, UK",Part-time,"Security Auditing, Vulnerability Assessment, GRC (Governance, Risk & Compliance), Network Security",51325,78298,Security
QA Manager,Amber Path Studios,"Atlanta, GA",Full-time,"JavaScript, Playwright, Test Automation, Selenium, Test Case Design, Quality Assurance, Appium, Behavior-Driven Development",139779,195580,QA & Testing
Mid-level Help Desk Technician,Precisionpath QA,"London, UK",Part-time,"Collaboration, IPv6, Network Monitoring, Load Balancers (F5), Active Directory",53697,75729,IT Support
Senior Test Automation Engineer,Stonewall Cyber Labs,"Berlin, Germany",Full-time,"JavaScript, Quality Assurance, Agile Methodology, Playwright, Performance Testing, Test Case Design, Pytest",103920,156258,QA & Testing
Lead Network Administrator,Peaksec Technologies,"London, UK",Full-time,"Network Monitoring, IPv6, Endpoint Security, DNS Administration, VoIP Systems, Network Automation, Virtualization (VMware), Windows Server Administration",116012,156287,IT Support
Senior SOC Analyst,Redwood Data Systems,"Denver, CO",Full-time,"Firewall Configuration, Agile Methodology, Threat Modeling",99629,147922,Security
Manager GRC Analyst,Peaksec Technologies,Remote,Full-time,"Digital Forensics, DevSecOps, Problem Solving",108386,161877,Security
Lead SDET,Palisade Systems Inc,"London, UK",Part-time,"Jest, Exploratory Testing, API Testing, Jira",135072,177161,QA & Testing
Staff Penetration Tester,Cryptbridge Systems,"Sydney, Australia",Full-time,"HIPAA Compliance, SOC Operations, SOC 2 Compliance, Problem Solving, Application Security",147781,201456,Security
Mid-level Compliance & Risk Analyst,Coreloop Systems,"Raleigh, NC",Part-time,"TCP/IP, HIPAA Compliance, Vulnerability Assessment, ISO 27001",72511,102877,Security
Mid-level Offensive Security Engineer,Ticketforge Systems,Remote,Full-time,"DevSecOps, Linux Administration, Penetration Testing",80869,124262,Security
Senior Network Administrator,Vanguard Mesh Systems,"Austin, TX",Full-time,"DNS Administration, Network Monitoring, Load Balancers (F5), Storage Area Networks, Windows Server Administration",92651,133710,IT Support
Lead Quality Assurance Engineer,Ironclad Cyber Group,"Atlanta, GA",Full-time,"Bug Tracking, Pytest, Selenium, Regression Testing, Playwright, Performance Testing, Cypress",125160,163907,QA & Testing
Help Desk Manager,Ironveil Networks,"Bengaluru, India",Full-time,"Virtualization (VMware), Jira, Network Automation, TCP/IP, DNS Administration, Customer Service",122040,164192,IT Support
Manager QA Lead,Assurewave Software,Remote,Full-time,"Bug Tracking, Load Testing (JMeter), Unit Testing, CI/CD Pipelines, Python, Regression Testing",123464,182218,QA & Testing
Mid-level QA Analyst,Cobalt Robotics Group,Remote,Full-time,"Mobile Testing,   Test Plan Development , Appium",62100,93033,QA & Testing
Principal Security Architect,Pinecrest Digital,Remote,Part-time,"OWASP, AppSec, SOC Operations",172247,229879,Security
IT Support Manager,Systemcove Technologies,"Bengaluru, India",Full-time,"Network Routing & Switching, Documentation Best Practices, Network Automation, Network Monitoring, Storage Area Networks, Endpoint Security",106268,163451,IT Support
Senior GRC Analyst,Netframe Solutions,"Washington, DC",Full-time,"Firewall Configuration, Cloud Security, Cryptography",95614,143536,Security
Mid-level Help Desk Technician,Bridgeline Networks,Remote,Internship,"Customer Service, Storage Area Networks, Network Automation, VPN Configuration, IPv6, Documentation Best Practices, Endpoint Security",55417,77950,IT Support
Mid-level IT Support Analyst,Bluepeak Software,Remote,Part-time,"Network Monitoring, Presentation Skills, Windows Server Administration, VPN Configuration, Load Balancers (F5), VoIP Systems, TCP/IP, SD-WAN",54312,74664,IT Support
QA Manager,Peaksec Technologies,"Bengaluru, India",Internship,"Interpersonal Skills, API Testing, Bug Tracking, Test Case Design",153803,198170,QA & Testing
Intern Manual QA Tester,Ironwood Systems,Remote,Full-time,"Bug Tracking, Jira, Unit Testing, Behavior-Driven Development",15000,38164,QA & Testing
Junior Security Analyst,Blueforge Cyber,"Raleigh, NC",Contract,"Incident Response, Amazon Web Services (AWS), Cloud Security, Public Key Infrastructure, Endpoint Security",57564,79007,Security
Lead Quality Assurance Engineer,Datastack Ventures,"Toronto, ON",Full-time,"Postman, Mobile Testing, Playwright, Test Automation, SQL, Appium, Bug Tracking, Jira, Appium",124777,164228,QA & Testing
