title,company,location,type,skills_required,salary_min,salary_max,category
Platform Product Manager,Silverbrook Design,Remote,Internship,"Market Research, Product Management, Stakeholder Management, data-driven decision making, Interpersonal Skills",84970,98239,Product
Principal UI Designer,Wispcraft UX,"Los Angeles, CA",Full-time,"InVision, Accessibility (WCAG), Persona Development, Stakeholder Management",158492,168860,Design
Principal Product Analyst,Larkspur Product Co,"San Francisco, CA",Full-time,"OKRs, Product Management, Data-Driven Decision Making, KPI Development, Scrum, Product Discovery, Stakeholder Management, Roadmap Planning, Agile Methodology",147245,171375,Product
Technical Product Manager,Ravenmoor Labs,"Sydney, Australia",Contract,"Feature Prioritization, Roadmap Planning, OKRs, Competitive Analysis, KPI Development, Kanban, User Story Mapping, Scrum",88223,110851,Product
Lead Platform Product Manager,Amberline Ventures,Singapore,Internship,"Requirements Gathering, KPI Development, User Story Mapping, Business Analysis, A/B Test Design, Jira, Stakeholder Management",142030,167533,Product
Junior Growth Product Manager,Windmere Studio,"Dublin, Ireland",Full-time,"A/B Test Design, Product Management, Feature Prioritization, Requirements Gathering, Excel",60712,73352,Product
Principal UI Designer,Crestline Digital,"San Francisco, CA",Contract,"Design Critique Facilitation, Usability Testing, Responsive Design, Persona Development, Interpersonal Skills",157323,182678,Design
Staff Visual Designer,Redshale Design,"San Francisco, CA",Full-time,"Design Critique Facilitation, UX Research, Motion Design, Miro, Design Thinking, OKRs",142166,172441,Design
Associate Product Manager,Wanderlight Labs,Remote,Contract,"User Story Mapping, SAFe (Scaled Agile Framework), OKRs, Agile Methodology, Roadmap Planning, Product Discovery, Kanban, Data-Driven Decision Making",87848,99202,Product
Junior UI Designer,Vertex Cloud Labs,"New York, NY",Full-time,"Design Systems, UX Research, Figma Prototyping, Adobe Photoshop, Information Architecture, UI Design",61957,78101,Design
Junior Technical Product Manager,Copperhaven UX,Remote,Full-time,"Data-Driven Decision Making, Product Management, Agile Methodology, Feature Prioritization, Customer Journey Mapping, SAFe (Scaled Agile Framework), KPI Development, Interpersonal Skills",62052,72629,Product
Intern UX/UI Designer,Pinecrest Digital,"Sydney, Australia",Internship,"Design Systems, Responsive Design, Miro, Accessibility Design, Figma Prototyping, Usability Testing, InVision",29172,34201,Design
Intern Product Designer,Cedarfall Product Co,"Seattle, WA",Internship,"Figma Prototyping, Adobe Photoshop, Design Thinking, Motion Design",24174,41516,Design
Principal UI Designer,Marlowe Bridge Product,"Toronto, Canada",Contract,"Interaction Design, Design Critique Facilitation, Responsive Design, UX Research, Roadmap Planning, Stakeholder Management",149321,191546,Design
Senior UX Designer,Marrow Peak Tech,"Boston, MA",Part-time,"Adobe Photoshop, Wireframing, Persona Development, Motion Design, Adobe Illustrator",114761,154871,Design
Junior Associate Product Manager,Marlowe Bridge Product,"Atlanta, GA",Full-time,"Agile Methodology, Data-Driven Decision Making, MARKET RESEARCH, Requirements Gathering, KPI Development, Jira, Competitive Analysis, Product Discovery",58477,77286,Product
Principal UX Researcher,Foxglove Product Co,"Atlanta, GA",Full-time,"Persona Development, Figma Prototyping, Usability Testing, Adobe Illustrator, Miro, Roadmap Planning, Agile Methodology",154369,189979,Design
Intern Platform Product Manager,Brightfern Studio,"Berlin, Germany",Full-time,"Data-Driven Decision Making, Stakeholder Management, Jira, Product Discovery, SAFe (Scaled Agile Framework), Market Research, Kanban, Roadmap Planning, Communication",29170,37424,Product
Junior Platform Product Manager,Fernwave Collective,"Los Angeles, CA",Internship,"OKRs, Data-Driven Decision Making, Roadmap Planning, Requirements Gathering",56846,77087,Product
Product Manager,Duneshore Digital,"Berlin, Germany",Full-time,"OKRs, Agile Methodology, Business Analysis, Competitive Analysis, Jira, Kanban, User Story Mapping, Market Research",88575,104115,Product
Lead Technical Product Manager,Amberline Ventures,"Dublin, Ireland",Internship,"Roadmap Planning, Kanban, Scrum, Product Management, Stakeholder Management, Product Discovery",142887,164356,Product
Platform Product Manager,Cloverfield UX Studio,"Denver, CO",Full-time,"Competitive Analysis, Market Research, Business Analysis,  Kanban , OKRs, Customer Journey Mapping, Excel",87500,104947,Product
Lead Product Designer,Copperhaven UX,Remote,Full-time,"Wireframing, Design Systems, Figma, Confluence",147788,156713,Design
Principal Interaction Designer,Frostvale Design Labs,Remote,Part-time,"Wireframing, Adobe XD, Interaction Design, UX Research, Adobe Photoshop, Information Architecture, Accessibility (WCAG), Vendor Management",152019,177142,Design
Intern Interaction Designer,Marrow Peak Tech,"Sydney, Australia",Full-time,"INVISION, Wireframing, Motion Design, Figma, Adobe XD, Accessibility (WCAG), EXCEL, invision",26207,35752,Design
Lead Product Manager,Amberline Ventures,Singapore,Internship,"Scrum, A/B Test Design, Customer Journey Mapping, Market Research",133734,157191,Product
Junior Product Analyst,Foxglove Product Co,"Atlanta, GA",Full-time,"Requirements Gathering, OKRs, SAFe (Scaled Agile Framework), Market Research",56240,77879,Product
Product Manager,Duneshore Digital,"New York, NY",Full-time,"OKRs, User Story Mapping, Feature Prioritization, SAFe (Scaled Agile Framework), Vendor Management",115898,153457,Product
Principal UX/UI Designer,Frostvale Design Labs,"London, UK",Full-time,"User Research, InVision, Accessibility Design, Adobe XD, Figma Prototyping, Prototyping, Design Critique Facilitation, OKRs, Git",154385,180099,Design
Associate Product Manager,Cobalt Reach Labs,"Seattle, WA",Full-time,"SAFe (Scaled Agile Framework), Product Management, Feature Prioritization, Customer Journey Mapping",85104,103583,Product
Staff Product Designer,Cedarfall Product Co,Remote,Full-time,"UX Research, Accessibility (WCAG), Design Thinking, Motion Design",139429,181880,Design
Principal Technical Product Manager,Nightshade UX,Singapore,Full-time,"Stakeholder Management, Agile Methodology, A/B Test Design",148025,184729,Product
Product Manager,Nightshade UX,Remote,Full-time,"OKRs, A/B Test Design, Requirements Gathering, Kanban, Feature Prioritization, Competitive Analysis, SAFe (Scaled Agile Framework)",119764,161396,Product
Senior UX/UI Designer,Halcyon Grid Labs,Remote,Full-time,"Accessibility Design, User Research, Adobe Photoshop, Accessibility (WCAG), UX Research, Usability Testing, Adobe XD",112294,148593,Design
Technical Product Manager,Goldleaf Product Studio,"Chicago, IL",Full-time,"KPI Development, Competitive Analysis, A/B Test Design, Requirements Gathering, Product Discovery, SAFe (Scaled Agile Framework), Roadmap Planning, Scrum",90204,100762,Product
Junior Growth Product Manager,Nova Harbor Design,"New York, NY",Full-time,"Requirements Gathering, Feature Prioritization, Agile Methodology, Product Discovery, Market Research, Stakeholder Management",56937,74877,Product
Staff UX Designer,Driftwood UX Lab,"Atlanta, GA",Part-time,"Accessibility (WCAG), Adobe Photoshop, Sketch",151172,179218,Design
UX Researcher,Bluepeak UX Studio,"Amsterdam, Netherlands",Contract,"Adobe Photoshop, InVision, UX Research, Prototyping, Usability Testing, Agile Methodology",91670,99611,Design
Intern UI Designer,Marrow Peak Tech,"Amsterdam, Netherlands",Internship,"Design Critique Facilitation, Figma Prototyping, Prototyping, Motion Design, Excel",22585,40880,Design
Junior Growth Product Manager,Slate Fox Product,"Denver, CO",Contract,"Competitive Analysis, Agile Methodology, Product Discovery, Product Management, Stakeholder Management",60830,83591,Product
UX Researcher,Sterling Vale Tech,"Portland, OR",Full-time,"  Adobe XD, UI Design, Figma Prototyping, PERSONA DEVELOPMENT, Agile Methodology",83793,99761,Design
Associate Product Manager,Harborlight UX,"Amsterdam, Netherlands",Full-time,"A/B Test Design, OKRs, Requirements Gathering, Market Research, Kanban, Stakeholder Management, Product Discovery, SAFe (Scaled Agile Framework)",129393,151143,Product
Lead Associate Product Manager,Ashgrove Product,Remote,Full-time,"Product Discovery, Competitive Analysis, MARKET RESEARCH, ROADMAP PLANNING, market research",132367,166589,Product
Intern Visual Designer,Frostvale Design Labs,"Amsterdam, Netherlands",Internship,"Wireframing, Adobe Illustrator, InVision, Excel",28603,41112,Design
Intern UX Designer,Onyx Bridge Tech,"Portland, OR",Internship,"Motion Design, Design Thinking, Figma Prototyping, Accessibility (WCAG), Sketch, User Research",25034,41866,Design
Lead Growth Product Manager,Duneshore Digital,"Seattle, WA",Full-time,"Data-Driven Decision Making, Business Analysis, Roadmap Planning, Communication",146833,172202,Product
Senior Technical Product Manager,Wispcraft UX,"Sydney, Australia",Full-time,"Data-Driven Decision Making, Product Management, Stakeholder Management, Kanban, Market Research, OKRs, KPI Development, Confluence",107106,151911,Product
Staff Interaction Designer,Marrow Peak Tech,"Boston, MA",Full-time,"Wireframing, Information Architecture, Accessibility Design, Figma, Adobe XD, Design Critique Facilitation, Interaction Design, Roadmap Planning",140361,180569,Design
Principal Associate Product Manager,Crestline Digital,Singapore,Internship,"KPI Development, Kanban, Roadmap Planning, Feature Prioritization, Product Discovery, Stakeholder Management, Agile Methodology, Customer Journey Mapping, Vendor Management, Communication",145756,185079,Product
Junior Growth Product Manager,Halcyon Grid Labs,"Denver, CO",Internship,"Kanban, Requirements Gathering, OKRs, Product Management, Jira, Stakeholder Management, Data-Driven Decision Making, Roadmap Planning",62917,77637,Product
Product Owner,Larkspur Product Co,"London, UK",Contract,"Jira, Feature Prioritization, Requirements Gathering, Excel",90290,107662,Product
Lead Visual Designer,Ashgrove Product,"Los Angeles, CA",Full-time,"Miro, Design Thinking, DESIGN CRITIQUE FACILITATION, Accessibility (WCAG)",145930,175476,Design
Junior Product Owner,Hollowreed Design,"New York, NY",Part-time,"Market Research, Feature Prioritization, Data-Driven Decision Making, A/B Test Design, Communication",56672,82365,Product
Growth Product Manager,Sable Ridge Labs,"Sydney, Australia",Full-time,"Requirements Gathering, Competitive Analysis, Market Research, Scrum, Product Management, KPI Development, Stakeholder Management, Confluence",83170,111248,Product
Associate Product Manager,Cedarfall Product Co,Remote,Full-time,"OKRs, Scrum, Data-Driven Decision Making, Stakeholder Management, Product Discovery, Product Management, Jira",130674,162717,Product
Principal UX Designer,Willowmere Digital,"Seattle, WA",Full-time,"Accessibility Design, User Research, Adobe Photoshop, Prototyping, OKRs, Excel",155100,178902,Design
Senior UX Researcher,Pinehollow UX,Remote,Full-time,"Design Thinking, Adobe Illustrator, Prototyping, Adobe XD, Design Systems",106939,152866,Design
Intern Product Manager,Bramblewood Studio,Remote,Internship,"Business Analysis, Scrum, KPI Development, Competitive Analysis, Jira, Feature Prioritization, Confluence",28315,39325,Product
Junior UI Designer,Hazelwick Design,Remote,Full-time,"Adobe Photoshop, UX Research, Usability Testing, Figma Prototyping",56563,78595,Design
Staff Visual Designer,Cragmoor Product,Remote,Full-time,"Design Systems, Accessibility (WCAG), Sketch, Persona Development, Adobe XD, Stakeholder Management",143979,160188,Design
Senior Associate Product Manager,Glimmerwell Labs,"Los Angeles, CA",Contract,"Requirements Gathering, Competitive Analysis, Roadmap Planning, Business Analysis, A/B Test Design, Scrum, Interpersonal Skills",112146,133358,Product
Lead Product Manager,Kestrel Bay Design,"Berlin, Germany",Full-time,"Scrum, Agile Methodology, Customer Journey Mapping, Competitive Analysis, Vendor Management",133964,167799,Product
Lead Associate Product Manager,Bramblewood Studio,"London, UK",Contract,"Data-Driven Decision Making, Feature Prioritization, Competitive Analysis, A/B Test Design, Customer Journey Mapping, Product Discovery, User Story Mapping, Interpersonal Skills",137688,165288,Product
Senior Interaction Designer,Hazelwick Design,"London, UK",Full-time,"Information Architecture, Figma Prototyping, Motion Design, Wireframing, Sketch, Persona Development, InVision, Figma, OKRs",108781,135048,Design
Junior UX Designer,Moonfern Studio,"Dublin, Ireland",Full-time,"Adobe Illustrator, User Research, Adobe XD, Figma, UX Research, UI Design, Motion Design",61233,73908,Design
Staff Interaction Designer,Vertex Cloud Labs,"Los Angeles, CA",Full-time,"InVision, Sketch, Design Thinking, Miro",150929,171693,Design
Junior UX/UI Designer,Sterling Vale Tech,"Chicago, IL",Part-time,"Adobe Illustrator, Wireframing, Responsive Design, Accessibility Design, Stakeholder Management",61456,78756,Design
Junior Product Designer,Kestrel Bay Design,Remote,Full-time,"Figma Prototyping, Responsive Design, Design Critique Facilitation",62021,81989,Design
Lead Associate Product Manager,Copperfield UX,"Berlin, Germany",Full-time,"Roadmap Planning, User Story Mapping, Stakeholder Management, Competitive Analysis, SAFe (Scaled Agile Framework), Vendor Management",139965,161308,Product
Lead Associate Product Manager,Cedarfall Product Co,Singapore,Full-time,"A/B Test Design, roadmap planning, Agile Methodology, customer journey mapping, Scrum, KPI Development, Product Discovery, OKRs",132899,169579,Product
Intern Product Manager,Slate Fox Product,Remote,Internship,"Feature Prioritization, Jira, AGILE METHODOLOGY, OKRs, Data-Driven Decision Making, SCRUM, Customer Journey Mapping, Competitive Analysis",26316,39191,Product
Intern Product Designer,Moonfern Studio,"Dublin, Ireland",Internship,"Responsive Design, Design Thinking, Figma Prototyping, Wireframing, Figma, Adobe XD, Design Systems, Communication",28802,35119,Design
Senior Product Analyst,Cragmoor Product,"Austin, TX",Full-time,"KPI Development, Kanban, Feature Prioritization, Roadmap Planning, customer journey mapping, Stakeholder Management, DATA-DRIVEN DECISION MAKING, Communication",114992,130586,Product
Lead Visual Designer,Ironwood Systems,"Berlin, Germany",Full-time,"Figma, InVision, Design Systems, Adobe Photoshop, User Research, Adobe XD, Interaction Design, OKRs, Agile Methodology",140920,158146,Design
Lead Product Manager,Everline Studio,Remote,Full-time,"Product Management, Product Discovery, Customer Journey Mapping, Competitive Analysis, Scrum, Business Analysis, Jira, Agile Methodology",144642,174090,Product
Senior UX Researcher,Wrenfield UX Co,"Sydney, Australia",Full-time,"InVision, Accessibility Design, Sketch, Figma, Adobe Illustrator, Stakeholder Management, Agile Methodology",118807,137793,Design
Principal Product Designer,Nightshade UX,Remote,Full-time,"User Research, Wireframing, Prototyping",154522,190366,Design
Principal UX/UI Designer,Marrow Peak Tech,"Portland, OR",Part-time,"Adobe XD, Interaction Design, Persona Development, Design Critique Facilitation, Adobe Photoshop, Stakeholder Management",146678,183030,Design
Intern Technical Product Manager,Goldleaf Product Studio,"Toronto, Canada",Internship,"Roadmap Planning, Competitive Analysis, Agile Methodology, Stakeholder Management, User Story Mapping, Customer Journey Mapping, Requirements Gathering, Scrum",25687,39487,Product
Principal Interaction Designer,Northfall Interactive,"San Francisco, CA",Full-time,"UX Research, Wireframing, InVision, Usability Testing, Miro, Adobe Illustrator, Excel",148142,170648,Design
Intern Product Analyst,Aldergate Product,"Toronto, Canada",Internship,"SAFe (Scaled Agile Framework), Roadmap Planning, OKRs, Kanban, User Story Mapping, Market Research, Product Management",23513,34357,Product
Intern UX/UI Designer,Bluepeak UX Studio,Remote,Internship,"Persona Development, Prototyping, Design Systems, Wireframing, Adobe Illustrator, Accessibility Design, Adobe XD, InVision",27786,40810,Design
Product Owner Manager,Ravenmoor Labs,"Amsterdam, Netherlands",Full-time,"OKRs, SAFe (Scaled Agile Framework), Agile Methodology, Data-Driven Decision Making, Jira, Vendor Management",116124,145089,Product
Senior Product Manager,Frostvale Design Labs,"Boston, MA",Full-time,"Scrum, Kanban, Competitive Analysis, Roadmap Planning, Stakeholder Management",105670,135344,Product
Product Manager,Granite Loop Studio,"San Francisco, CA",Full-time,"kpi development, SAFE (SCALED AGILE FRAMEWORK), Product Discovery, Feature Prioritization, Competitive Analysis, Agile Methodology, Data-Driven Decision Making",83016,111357,Product
UX Researcher,Quartzline Product Co,"Austin, TX",Full-time,"User Research, Miro, Accessibility Design, Wireframing, Adobe Illustrator, Accessibility (WCAG), Design Critique Facilitation, Adobe XD, Agile Methodology",89485,111718,Design
Junior Product Manager,Cinderhall Digital,Remote,Full-time,"Kanban, Product Discovery, A/B Test Design, Interpersonal Skills",57991,80183,Product
Intern UX/UI Designer,Bramblewood Studio,Remote,Internship,"Design Thinking, User Research, Design Critique Facilitation, Accessibility (WCAG), Usability Testing, Figma, Wireframing, Design Systems, Git",28942,36554,Design
Principal Technical Product Manager,Cobblestone UX Co,"Seattle, WA",Internship,"Product Management, A/B Test Design, Data-Driven Decision Making, Business Analysis, OKRs, Stakeholder Management",156719,173837,Product
Senior Product Analyst,Moonfern Studio,"Bangalore, India",Internship,"Customer Journey Mapping, OKRs, Requirements Gathering, Scrum, Roadmap Planning, Feature Prioritization, Data-Driven Decision Making, Business Analysis, Vendor Management, Stakeholder Management",119966,134907,Product
Principal Interaction Designer,Cobalt Reach Labs,"Austin, TX",Full-time,"Accessibility (WCAG), Information Architecture, Accessibility Design, Adobe Photoshop, Design Systems, Interaction Design, Usability Testing, Adobe XD, Stakeholder Management",147824,168439,Design
Senior Product Designer,Ironwood Systems,Remote,Internship,"Usability Testing, Information Architecture, Figma, User Research, Vendor Management",105532,138405,Design
Principal Growth Product Manager,Duskridge Digital,Remote,Full-time,"Market Research, Kanban, Data-Driven Decision Making, Business Analysis, Product Management, Communication",153479,189109,Product
Senior UX/UI Designer,Kestrel Bay Design,"Berlin, Germany",Part-time,"Figma Prototyping, Responsive Design, Prototyping, Accessibility (WCAG), Usability Testing, UI Design, Roadmap Planning",110198,146340,Design
Staff Interaction Designer,Harborlight UX,"Toronto, Canada",Full-time,"Accessibility Design, Figma Prototyping, User Research, Information Architecture, UI Design, Wireframing, UX Research, Interaction Design, Vendor Management",151452,178198,Design
Lead Product Analyst,Bramblewood Studio,Remote,Contract,"Data-Driven Decision Making, Stakeholder Management, Feature Prioritization, Requirements Gathering, Product Discovery, Customer Journey Mapping, Communication",136147,157794,Product
Senior Technical Product Manager,Aldergate Product,"Toronto, Canada",Full-time,"Requirements Gathering, Data-Driven Decision Making, Market Research, Kanban, KPI Development, Scrum, Roadmap Planning",121979,134772,Product
Intern Product Analyst,Cobblestone UX Co,Singapore,Internship,"Business Analysis, Feature Prioritization, Product Management",29535,37334,Product
Senior UX Researcher,Clearwater UX Studio,"Portland, OR",Internship,"Interaction Design, User Research, Design Systems, Information Architecture, Stakeholder Management",117292,146636,Design
Principal Product Designer,Moonfern Studio,"Atlanta, GA",Full-time,"Adobe XD, Figma, Design Thinking, Roadmap Planning",149540,183120,Design
Senior Associate Product Manager,Harborlight UX,"Sydney, Australia",Part-time,"Competitive Analysis, Feature Prioritization, A/B Test Design, Stakeholder Management, Business Analysis, Data-Driven Decision Making, Roadmap Planning",121683,145445,Product
Associate Product Manager,Wispcraft UX,Remote,Full-time,"Customer Journey Mapping, OKRs, Stakeholder Management, Roadmap Planning, KPI Development, Product Management, Agile Methodology, Interpersonal Skills",85265,109983,Product
Staff Interaction Designer,Fernwave Collective,"London, UK",Full-time,"Persona Development, Responsive Design, Prototyping, Sketch, Design Thinking, UX Research, Roadmap Planning, Interpersonal Skills",150534,178853,Design
Intern UX Designer,Thornbury Digital,"Los Angeles, CA",Internship,"InVision, Information Architecture, Design Critique Facilitation, Git",25450,37939,Design
Senior UX Researcher,Nova Harbor Design,Remote,Internship," Persona Development , Prototyping,   Adobe Photoshop, Miro, UI Design, Design Critique Facilitation, Figma, Sketch, OKRs",117479,145821,Design
UX Designer,Cedarfall Product Co,"Toronto, Canada",Full-time,"Adobe Illustrator, UX Research, Motion Design, Wireframing, Usability Testing, Design Critique Facilitation, Prototyping, Design Thinking",89126,106507,Design
Product Analyst,Fernwave Collective,Remote,Full-time,"Business Analysis, Customer Journey Mapping, OKRs, Scrum, Requirements Gathering, A/B Test Design, Competitive Analysis, Stakeholder Management, Excel",79594,98458,Product
Senior Platform Product Manager,Hazelwick Design,"Dublin, Ireland",Full-time,"Customer Journey Mapping, Feature Prioritization, User Story Mapping, Kanban, KPI Development, Stakeholder Management, Business Analysis, Jira",118594,149995,Product
UX Designer,Thornbury Digital,"Boston, MA",Full-time,"Figma Prototyping, Figma, Design Thinking, UX Research, Wireframing",84706,107797,Design
Intern Interaction Designer,Sterling Vale Tech,Singapore,Internship,"UI Design, Usability Testing, Sketch, Interpersonal Skills",29701,37006,Design
Product Analyst,Meridian Crest Product,"Toronto, Canada",Full-time,"Feature Prioritization, KPI Development, Product Management, User Story Mapping, Data-Driven Decision Making, Market Research, Competitive Analysis",87399,111327,Product
Staff UX Designer,Rustling Oak Studio,"Denver, CO",Full-time,"Design Thinking, Information Architecture, Accessibility (WCAG), UI Design, Adobe XD, Design Systems, Miro, OKRs",144132,174998,Design
Platform Product Manager,Cragmoor Product,"Chicago, IL",Full-time,"Scrum, Stakeholder Management, KPI Development, Confluence",130423,157952,Product
Senior UX/UI Designer,Moonfern Studio,"Denver, CO",Full-time,"Usability Testing, InVision, Miro, Adobe Photoshop, Design Thinking, User Research, Motion Design, OKRs",117452,133065,Design
Technical Product Manager,Silverbrook Design,"Los Angeles, CA",Full-time,"Customer Journey Mapping, Jira, Business Analysis, Feature Prioritization, Stakeholder Management, OKRs, Vendor Management, Git",116209,156518,Product
Principal Visual Designer,Cloverfield UX Studio,"Portland, OR",Full-time,"Design Systems, Adobe Photoshop, User Research, Figma, Motion Design, Sketch, Interaction Design, Adobe XD",158131,168555,Design
Visual Designer,Frostvale Design Labs,Remote,Full-time,"Sketch, UI Design, Wireframing, InVision, Confluence",88836,110896,Design
Intern UX Designer,Kestrel Bay Design,"Sydney, Australia",Part-time,"Motion Design, Prototyping, Sketch",26931,41482,Design
Product Owner Manager,Cinderhall Digital,Remote,Full-time,"Market Research, A/B Test Design, Competitive Analysis",120514,145034,Product
Senior Interaction Designer,Nightshade UX,Remote,Full-time,"Motion Design, Information Architecture, Adobe XD, InVision, Miro, Wireframing, Usability Testing, Design Critique Facilitation, Stakeholder Management",118104,133382,Design
Lead Product Designer,Slate Fox Product,Remote,Full-time,"User Research, Sketch, Figma Prototyping, Persona Development, Accessibility (WCAG), Stakeholder Management",140832,174660,Design
Principal Growth Product Manager,Fernwave Collective,"Bangalore, India",Internship,"SAFe (Scaled Agile Framework), Product Discovery, A/B Test Design, Git",146779,181427,Product
Staff Interaction Designer,Glimmerwell Labs,"Boston, MA",Full-time,"UX Research, Figma, Accessibility (WCAG), Usability Testing, Adobe XD, Miro, Stakeholder Management",147681,170556,Design
UX Researcher,Clearwater UX Studio,"Toronto, Canada",Full-time,"Prototyping, UX Research, Design Systems",91106,109378,Design
Staff Product Designer,Gladewind Labs,Remote,Full-time,"Adobe XD, Accessibility (WCAG), Sketch, Design Systems, Interpersonal Skills",148245,165014,Design
Senior Product Manager,Emberline Studio,"Portland, OR",Internship,"Stakeholder Management, Scrum, OKRs, Business Analysis, Roadmap Planning",113805,132782,Product
Lead Visual Designer,Gladewind Labs,"Berlin, Germany",Full-time,"InVision, Prototyping, Accessibility (WCAG), Interaction Design, Figma Prototyping, Information Architecture, OKRs",143898,161964,Design
Junior Product Designer,Stonebridge Product Co,Remote,Full-time,"Design Critique Facilitation, Adobe XD, Motion Design, Wireframing, Prototyping",59597,81399,Design
Junior Product Manager,Silverbrook Design,"San Francisco, CA",Full-time,"Scrum, User Story Mapping, SAFe (Scaled Agile Framework), Roadmap Planning, Agile Methodology, Product Discovery, Confluence",64217,73639,Product
Intern Growth Product Manager,Nova Harbor Design,"Amsterdam, Netherlands",Internship,"Jira, Customer Journey Mapping, User Story Mapping, Market Research, Stakeholder Management, Product Management",28889,40945,Product
Junior Technical Product Manager,Marlowe Bridge Product,Remote,Full-time,"Market Research, OKRs, SAFe (Scaled Agile Framework), Data-Driven Decision Making, Scrum, Roadmap Planning, A/B Test Design, Feature Prioritization",61300,80594,Product
Junior Technical Product Manager,Vellum Path Design,"Sydney, Australia",Contract,"KPI Development, Kanban, Customer Journey Mapping, Market Research, Competitive Analysis, Product Management",60431,75353,Product
Junior Product Manager,Onyx Bridge Tech,Remote,Full-time,"Requirements Gathering, Market Research, Product Discovery, KPI Development, User Story Mapping, Agile Methodology, Excel",65344,80971,Product
Intern Technical Product Manager,Sterling Vale Tech,"Boston, MA",Internship,"Product Management, Kanban, Product Discovery, Agile Methodology, OKRs",27761,38265,Product
Lead UX/UI Designer,Brightloom Product,"Denver, CO",Contract,"Adobe Photoshop, Information Architecture, Accessibility (WCAG), adobe xd, Sketch, Prototyping, Usability Testing, Agile Methodology, ADOBE XD",147171,167998,Design
Junior Product Owner,Redshale Design,"New York, NY",Full-time,"KPI Development, Roadmap Planning, Competitive Analysis, Data-Driven Decision Making",60845,75090,Product
Junior UX/UI Designer,Marrow Peak Tech,"London, UK",Internship,"Figma Prototyping, Interaction Design, Usability Testing, Miro, Accessibility Design, Figma, Design Thinking, Communication",59958,79166,Design
Senior Product Manager,Ironwood Systems,"Bangalore, India",Full-time,"User Story Mapping, Data-Driven Decision Making, Customer Journey Mapping, SAFe (Scaled Agile Framework), Scrum",120279,143937,Product
Interaction Designer,Kestrel Bay Design,"Amsterdam, Netherlands",Full-time,"Accessibility (WCAG), User Research, Adobe XD, Usability Testing, Responsive Design, InVision, Prototyping, Adobe Illustrator",84699,111189,Design
Principal UX Designer,Nova Harbor Design,"Austin, TX",Full-time,"Information Architecture, UX Research, Persona Development, Design Systems, InVision, Adobe Illustrator, design thinking, UI Design, Stakeholder Management, Communication",158587,168433,Design
Principal Product Designer,Glimmerwell Labs,"New York, NY",Full-time,"Figma, UX Research, User Research, Adobe Photoshop, UI Design, Vendor Management",145523,188383,Design
Staff UX Researcher,Aldergate Product,Remote,Full-time,"Motion Design, Usability Testing, UI Design, Interaction Design, Miro, Accessibility (WCAG), Persona Development, UX Research",151388,181872,Design
Lead Associate Product Manager,Palewind Interactive,"Dublin, Ireland",Full-time,"Kanban, OKRs, Feature Prioritization, Competitive Analysis, User Story Mapping, Business Analysis, Product Discovery, Customer Journey Mapping",140567,170806,Product
Intern Interaction Designer,Thistle & Vane Design,"Austin, TX",Internship,"Adobe Illustrator, Design Critique Facilitation, UX Research, Interpersonal Skills",24371,35504,Design
Junior Product Analyst,Cinderhall Digital,Remote,Full-time,"Agile Methodology, SAFe (Scaled Agile Framework), User Story Mapping, Product Discovery, PRODUCT MANAGEMENT, OKRs, KPI Development,   Data-Driven Decision Making",62051,74535,Product
Staff UI Designer,Marlowe Bridge Product,"Portland, OR",Full-time,"InVision, Adobe XD, UX Research, Accessibility (WCAG), Interaction Design, Vendor Management",151362,167043,Design
Senior Associate Product Manager,Marlowe Bridge Product,Remote,Full-time,"SAFe (Scaled Agile Framework), Business Analysis, Scrum, Jira",119725,133616,Product
Product Analyst Manager,Stonebridge Product Co,Remote,Full-time," Market Research ,  Business Analysis , Roadmap Planning, Data-Driven Decision Making, Agile Methodology, Product Management",131534,155626,Product
Junior UI Designer,Mistwood Labs,Remote,Full-time,"Figma, Persona Development, Miro, InVision, UI Design, Accessibility Design, Interaction Design, Stakeholder Management",56145,81513,Design
Senior UX Designer,Nova Harbor Design,Remote,Full-time,"Information Architecture, Responsive Design, User Research, Design Systems, Roadmap Planning, Stakeholder Management",114879,137685,Design
Intern Product Analyst,Timberlyn Product Co,"Bangalore, India",Internship,"SAFe (Scaled Agile Framework), User Story Mapping, Market Research, Requirements Gathering, Product Discovery, KPI Development, Jira, Kanban, Interpersonal Skills",25464,36077,Product
Intern UI Designer,Harborlight UX,"Bangalore, India",Internship,"Wireframing, Information Architecture, Miro, Sketch, Responsive Design, Prototyping, Accessibility Design",24781,37112,Design
Junior Visual Designer,Thornbury Digital,"Amsterdam, Netherlands",Full-time,"InVision, Persona Development, Accessibility Design, Git",65726,76308,Design
Product Analyst,Everline Studio,Remote,Full-time,"Product Management, KPI Development, OKRs, Feature Prioritization, SAFe (Scaled Agile Framework)",84747,113439,Product
Senior UX Designer,Willowmere Digital,"Seattle, WA",Internship,"Motion Design, InVision, Usability Testing, Sketch, Accessibility (WCAG), Confluence",118897,152587,Design
Principal Product Analyst,Goldleaf Product Studio,"Atlanta, GA",Full-time,"Market Research, Requirements Gathering, Product Discovery, Product Management, Roadmap Planning, Jira, SAFe (Scaled Agile Framework), Feature Prioritization, Communication",147064,168604,Product
Technical Product Manager,Cedarfall Product Co,"Boston, MA",Full-time,"A/B Test Design, Business Analysis, Jira, Agile Methodology, Requirements Gathering, Competitive Analysis, OKRs",118067,156523,Product
