title,company,location,type,skills_required,salary_min,salary_max,category
Lead Operations Analyst,Harborline Ledger Co.,"Austin, TX",Full-time,"NetSuite, Excel, SQL",144820,158043,Business Operations
Financial Planning Analyst,Sterling Financial Partners,Singapore,Full-time,"Supply Chain Analysis, Pricing Strategy, Excel Financial Modeling",83619,91245,"Business, Finance & Analytics"
Auditor Manager,Bluepeak Strategy Group,Remote,Full-time,"NetSuite, SAP, Excel, Procurement",117336,133583,"Business, Finance & Analytics"
Controller,Oakhaven Accounting Partners,"Seattle, WA",Full-time,"Cost-Benefit Analysis, Vendor Management, Agile Methodology, Excel Financial Modeling, Investment Analysis",88282,96099,"Business, Finance & Analytics"
Principal Procurement Analyst,Hollowbrook Wealth Partners,"Boston, MA",Full-time,"Cost-Benefit Analysis, Investment Analysis, P&L Management, Competitive Intelligence, Data-Driven Decision Making, Excel Financial Modeling",154164,164852,"Business, Finance & Analytics"
Credit Analyst Intern,Crestline Advisory Group,"Chicago, IL",Internship,"Supply Chain Analysis, QuickBooks, Cost-Benefit Analysis",30744,36689,"Business, Finance & Analytics"
Portfolio Analyst Intern,Highfield Financial Group,Remote,Internship,"Supply Chain Analysis, KPI Development, QuickBooks, Business Development, Risk Management, Data-Driven Decision Making, Investment Analysis",25722,31490,"Business, Finance & Analytics"
Junior Accounting Manager,Ironwood Financial Group,"Toronto, ON",Internship,"Business Development, Risk Management, Supply Chain Analysis, QuickBooks, Investment Analysis, Agile Methodology",36578,44000,"Business, Finance & Analytics"
Senior Payroll Specialist,Foxglen Advisory Group,Singapore,Full-time,"Cost-Benefit Analysis, Contract Negotiation, Business Development, Excel Financial Modeling, Cost-Benefit Analysis",132794,147009,"Business, Finance & Analytics"
Lead Internal Auditor,Sterling Strategy Group,Remote,Full-time,"Risk Management, Business Development, Vendor Management, Budgeting & Forecasting, Accounting Principles, Excel, Pricing Strategy",150650,164341,"Business, Finance & Analytics"
Senior Financial Analyst,Stonebridge Strategy Group,"Dallas, TX",Contract,"Accounting Principles, NetSuite, Pricing Strategy, Excel Financial Modeling, Risk Management, Investment Analysis, Cost-Benefit Analysis",122391,136276,"Business, Finance & Analytics"
Auditor,Meridian Financial Partners,"San Francisco, CA",Full-time,"Cost-Benefit Analysis, Competitive Intelligence, QuickBooks, Contract Negotiation, Supply Chain Analysis, Excel Financial Modeling,  Vendor Management , Stakeholder Management",88137,96972,"Business, Finance & Analytics"
Junior BI Developer,Highfield Investment Partners,"Boston, MA",Contract,"Budgeting & Forecasting, Procurement, NetSuite, Power BI, Excel",60171,65935,Data & Analytics
Senior Credit Analyst,Foxglen Advisory Group,"San Francisco, CA",Full-time,"Contract Negotiation, Problem Solving, Supply Chain Analysis, Cost-Benefit Analysis, Excel Financial Modeling, Accounting Principles, Business Development",118586,131291,"Business, Finance & Analytics"
Business Analyst,Rivergate Financial Services,"New York, NY",Full-time,"Procurement, NetSuite, Risk Management, Investment Analysis",98517,109661,"Business, Finance & Analytics"
Portfolio Analyst Manager,Rivergate Financial Services,Remote,Part-time,"SAP, KPI Development, Investment Analysis, Supply Chain Analysis, Competitive Intelligence, Procurement, Vendor Management, P&L Management",143808,157156,"Business, Finance & Analytics"
FP&A Analyst Intern,Highfield & Associates,"Chicago, IL",Internship,"Data-Driven Decision Making, KPI Development, Competitive Intelligence",24237,29358,"Business, Finance & Analytics"
Controller,Brambleton Solutions Group,Remote,Full-time,"Pricing Strategy, P&L Management, Procurement, SAP",99692,108721,"Business, Finance & Analytics"
Procurement Analyst Manager,Fernbrook Solutions Group,"Dallas, TX",Full-time,"Investment Analysis, Supply Chain Analysis, KPI Development, Data-Driven Decision Making, NetSuite, Pricing Strategy",134003,142789,"Business, Finance & Analytics"
Procurement Analyst,Highfield & Associates,"London, UK",Full-time,"Cost-Benefit Analysis, Supply Chain Analysis, Procurement",81759,90771,"Business, Finance & Analytics"
Lead Procurement Analyst,Onyx Solutions Group,Remote,Full-time,"Business Development, Excel Financial Modeling, QuickBooks, P&L Management, Supply Chain Analysis, KPI Development, Cost-Benefit Analysis",135554,147788,"Business, Finance & Analytics"
Principal Strategy Analyst,Redwood Financial Partners,"Denver, CO",Full-time,"Contract Negotiation, Supply Chain Analysis, Pricing Strategy",168712,183788,"Business, Finance & Analytics"
Risk Manager,Lakeshore Capital Group,Remote,Full-time,"Cost-Benefit Analysis, P&L Management, Financial Analysis, Accounting Principles, Procurement",88592,94213,"Business, Finance & Analytics"
BI Developer,Sterling Financial Partners,"Chicago, IL",Full-time,"SAP, Tableau, NetSuite",72534,80165,Data & Analytics
Senior Investment Analyst,Falcon Ridge Analytics,"New York, NY",Full-time,"Excel Financial Modeling, Supply Chain Analysis, Vendor Management",129745,146194,"Business, Finance & Analytics"
Senior FP&A Analyst,Onyx Trust Group,"Boston, MA",Full-time,"Supply Chain Analysis, Business Development, Data-Driven Decision Making, Competitive Intelligence, Cost-Benefit Analysis, SQL, KPI Development",122205,140161,"Business, Finance & Analytics"
Junior Business Intelligence Analyst,Harborline & Associates,Remote,Full-time,"SQL, SAP, Risk Management, Pricing Strategy, Salesforce, Procurement, KPI Development, Competitive Intelligence",70901,75503,Data & Analytics
Junior Finance Manager,Lakeshore Ledger Co.,"Atlanta, GA",Part-time,"Investment Analysis, Vendor Management, Cost-Benefit Analysis, Competitive Intelligence, SAP",52010,61643,"Business, Finance & Analytics"
Bookkeeper Intern,Summit Solutions Group,"Charlotte, NC",Internship,"KPI Development, Supply Chain Analysis, Procurement, Risk Management, Investment Analysis, NetSuite",32781,40385,"Business, Finance & Analytics"
Financial Planning Analyst,Crestline Advisory Group,Remote,Full-time,"Procurement, Business Development, Risk Management, Budgeting & Forecasting, SAP, Excel Financial Modeling, Contract Negotiation",93530,104666,"Business, Finance & Analytics"
Senior Financial Planning Analyst,Highfield Investment Partners,"Boston, MA",Full-time,"KPI Development, Business Development, Risk Management, Financial Analysis, NetSuite",101421,119334,"Business, Finance & Analytics"
Staff Strategy Analyst,Pinecrest Consulting,Remote,Full-time,"Competitive Intelligence, Git, Procurement, QuickBooks, Supply Chain Analysis, Cost-Benefit Analysis",142920,156890,"Business, Finance & Analytics"
Senior Tax Analyst,Skyline Strategy Group,"Chicago, IL",Full-time,"Business Development, Data-Driven Decision Making, Competitive Intelligence, Investment Analysis",123393,138824,"Business, Finance & Analytics"
Junior Finance Manager,Rivergate Financial Services,Remote,Full-time,"QuickBooks, KPI Development, Accounting Principles, Budgeting & Forecasting, Cost-Benefit Analysis, Competitive Intelligence",61257,70788,"Business, Finance & Analytics"
Auditor Intern,Brightpath Financial Services,"Charlotte, NC",Internship,"Excel, Cost-Benefit Analysis, Business Development, P&L Management",28177,33637,"Business, Finance & Analytics"
Junior Supply Chain Analyst,Skyline Consulting,"New York, NY",Full-time,"Investment Analysis, QuickBooks, Procurement",69802,77256,Business Operations
Senior Risk Analyst,Redwood Capital Group,"Charlotte, NC",Full-time,"Accounting Principles, Financial Analysis, NetSuite, Investment Analysis, Contract Negotiation, Competitive Intelligence, Pricing Strategy, KPI Development",113575,126990,"Business, Finance & Analytics"
Senior Tax Analyst,Summit & Associates,Remote,Full-time,"Vendor Management, P&L Management, Data-Driven Decision Making, KPI Development, Cost-Benefit Analysis",137831,153000,"Business, Finance & Analytics"
Senior Pricing Analyst,Lakeshore Capital Group,Remote,Full-time,"KPI Development, Investment Analysis, Contract Negotiation, Competitive Intelligence, Pricing Strategy, Vendor Management, Risk Management, Contract Negotiation",106020,115467,"Business, Finance & Analytics"
Junior Payroll Specialist,Rivergate Analytics,Remote,Contract,"Excel Financial Modeling, Procurement, Risk Management, Business Development, Investment Analysis, Pricing Strategy",64191,72433,"Business, Finance & Analytics"
Lead Controller,Summit Solutions Group,"New York, NY",Full-time,"Business Development, Accounting Principles, Competitive Intelligence, Financial Analysis, Contract Negotiation",157180,172680,"Business, Finance & Analytics"
Senior Risk Analyst,Summit & Associates,"Boston, MA",Contract,"Pricing Strategy, Investment Analysis, P&L Management, Supply Chain Analysis, Excel, Cost-Benefit Analysis",134205,144278,"Business, Finance & Analytics"
Junior Financial Planning Analyst,Summit Insights,"Toronto, ON",Contract,"Pricing Strategy, KPI Development, NetSuite, Excel Financial Modeling, SAP, Budgeting & Forecasting",57613,62261,"Business, Finance & Analytics"
Junior BI Developer,Redwood Financial Group,Remote,Part-time,"Supply Chain Analysis, SAP, Cost-Benefit Analysis",67835,77856,Data & Analytics
Lead BI Developer,Kestrel Asset Management,"New York, NY",Full-time,"Excel Financial Modeling, Risk Management, Supply Chain Analysis, SAP, Business Development, Contract Negotiation, Tableau",157067,165888,Data & Analytics
Senior FP&A Analyst,Redwood Wealth Partners,"Dallas, TX",Contract,"QuickBooks, Accounting Principles, NetSuite, Risk Management, Cost-Benefit Analysis, Investment Analysis, Vendor Management",133810,143466,"Business, Finance & Analytics"
Senior Portfolio Analyst,Hollowbrook Wealth Partners,"Seattle, WA",Full-time,"Business Development, Cost-Benefit Analysis, Investment Analysis, Budgeting & Forecasting, Vendor Management, Competitive Intelligence, NetSuite",124306,143960,"Business, Finance & Analytics"
Supply Chain Analyst,Brambleton Solutions Group,"Charlotte, NC",Full-time,"Pricing Strategy, P&L Management,  Cost-Benefit Analysis , Pricing Strategy",78020,86556,Business Operations
Junior Pricing Analyst,Crestline Advisory Group,"Seattle, WA",Full-time,"Financial Analysis, Risk Management, Budgeting & Forecasting, NetSuite",65617,69943,"Business, Finance & Analytics"
Business Analyst,Pinecrest Financial Services,Remote,Full-time,"SQL, Procurement, Supply Chain Analysis, Accounting Principles, Risk Management",76859,83316,"Business, Finance & Analytics"
Junior Portfolio Analyst,Highfield Solutions Group,"Charlotte, NC",Part-time,"Pricing Strategy, SAP, Investment Analysis, Contract Negotiation, Excel Financial Modeling",60511,66448,"Business, Finance & Analytics"
Bookkeeper,Harborline Holdings,"Sydney, Australia",Full-time,"Excel Financial Modeling, P&L Management, Business Development, KPI Development, Competitive Intelligence, Procurement, Investment Analysis",76791,82849,"Business, Finance & Analytics"
Junior Procurement Analyst,Lakeshore Holdings,"Dallas, TX",Full-time,"Supply Chain Analysis, Excel Financial Modeling, Procurement",54518,59623,"Business, Finance & Analytics"
Risk Analyst Intern,Bluepeak Investment Partners,Remote,Internship,"P&L Management, Procurement, Business Development, Presentation Skills",31135,36797,"Business, Finance & Analytics"
Lead Business Intelligence Analyst,Summit Solutions Group,"Boston, MA",Full-time,"SQL, Investment Analysis, Financial Analysis, Financial Modeling, Business Development, Supply Chain Analysis, Tableau, KPI Development",145626,158640,Data & Analytics
Payroll Specialist,Harborline & Associates,"Denver, CO",Full-time,"Vendor Management, Contract Negotiation, Supply Chain Analysis, Risk Management, QuickBooks, Investment Analysis",95527,102952,"Business, Finance & Analytics"
Strategy Analyst,Brambleton Solutions Group,Remote,Full-time,"KPI Development, Data-Driven Decision Making, Financial Analysis",78883,90723,"Business, Finance & Analytics"
Junior Risk Manager,Summit Advisory Group,Remote,Internship,"KPI Development, Investment Analysis, Contract Negotiation, Supply Chain Analysis, Procurement, Accounting Principles, Cost-Benefit Analysis",32719,35916,"Business, Finance & Analytics"
Lead Internal Auditor,Silverbrook Financial Services,"Seattle, WA",Full-time,"Pricing Strategy, Investment Analysis, Risk Management, Data-Driven Decision Making",157816,170184,"Business, Finance & Analytics"
Supply Chain Analyst Intern,Summit Advisory Group,"Dallas, TX",Internship,"Risk Management, Cost-Benefit Analysis, Competitive Intelligence, Business Development, Budgeting & Forecasting",22651,29620,Business Operations
Senior Bookkeeper,Sterling Strategy Group,"Charlotte, NC",Full-time,"Contract Negotiation, NetSuite, Risk Management, Excel, KPI Development, Negotiation, Pricing Strategy, Business Development",119785,136704,"Business, Finance & Analytics"
Finance Manager,Palisade Ventures,"San Francisco, CA",Full-time,"KPI Development, Pricing Strategy, Budgeting & Forecasting, Problem Solving",79983,88252,"Business, Finance & Analytics"
Junior Internal Auditor,Summit Advisory Group,"Charlotte, NC",Full-time,"Excel, Cost-Benefit Analysis, Procurement, Vendor Management, Financial Analysis, Investment Analysis, P&L Management, Risk Management",66490,76155,"Business, Finance & Analytics"
Senior Auditor,Ironwood Strategy Group,"Seattle, WA",Contract,"Excel, Contract Negotiation, Investment Analysis, KPI Development, Budgeting & Forecasting, QuickBooks, Excel Financial Modeling, Financial Analysis",119387,129586,"Business, Finance & Analytics"
Portfolio Analyst Intern,Palisade Capital Group,Remote,Internship,"Competitive Intelligence, KPI Development, Procurement",22899,26898,"Business, Finance & Analytics"
Staff BI Developer,Ravenscroft Strategy Group,"Charlotte, NC",Full-time,"Accounting Principles, Salesforce, KPI Development, Excel, Risk Management, Vendor Management, Financial Modeling",135320,149733,Data & Analytics
Junior Data Analyst,Silverbrook Financial Services,"New York, NY",Full-time,"KPI Development, Contract Negotiation, Communication, Business Development, Supply Chain Analysis, Budgeting & Forecasting",64254,72244,Data & Analytics
Lead Finance Manager,Sterling Strategy Group,Remote,Full-time,"SAP, P&L Management, Financial Analysis, QuickBooks, Competitive Intelligence, Investment Analysis, Investment Analysis",130850,146940,"Business, Finance & Analytics"
FP&A Analyst,Foxglen Strategy Group,"Dallas, TX",Full-time,"Communication, KPI Development, Risk Management, Procurement, Supply Chain Analysis",80251,91813,"Business, Finance & Analytics"
Financial Analyst Manager,Summit Advisory Group,"Chicago, IL",Full-time,"Contract Negotiation, Excel Financial Modeling, P&L Management, NetSuite, Cost-Benefit Analysis, QuickBooks, Supply Chain Analysis",129448,142937,"Business, Finance & Analytics"
Payroll Specialist Intern,Ironwood Strategy Group,Remote,Internship,"Accounting Principles, Budgeting & Forecasting, Excel, SAP, Investment Analysis, Competitive Intelligence, Risk Management, KPI Development",32098,37179,"Business, Finance & Analytics"
Lead Accounting Manager,Highfield & Associates,"Austin, TX",Full-time,"Vendor Management, Cost-Benefit Analysis, Procurement",137406,145938,"Business, Finance & Analytics"
Junior FP&A Analyst,Redwood Financial Partners,"Charlotte, NC",Full-time,"Supply Chain Analysis, Time Management, Business Development, KPI Development, Investment Analysis, Procurement, Contract Negotiation",59288,64277,"Business, Finance & Analytics"
Senior Investment Analyst,Silverbrook Financial Services,"Austin, TX",Part-time,"Business Development, Competitive Intelligence, Budgeting & Forecasting, KPI Development, Accounting Principles, NetSuite, Data-Driven Decision Making, Pricing Strategy",98117,106194,"Business, Finance & Analytics"
Bookkeeper Manager,Ironwood Financial Group,Remote,Full-time,"Negotiation, QuickBooks, Accounting Principles, Supply Chain Analysis, Vendor Management, P&L Management",136654,153651,"Business, Finance & Analytics"
Finance Manager,Ashford Advisory Group,"New York, NY",Full-time,"NetSuite, KPI Development, Investment Analysis, Vendor Management, Accounting Principles, Cost-Benefit Analysis",77248,88561,"Business, Finance & Analytics"
Lead Financial Planning Analyst,Ironwood Financial Group,Remote,Full-time,"NetSuite, Communication, QuickBooks, Cost-Benefit Analysis, Financial Analysis, Business Development",158138,171914,"Business, Finance & Analytics"
Senior Strategy Analyst,Thornwood Insights,"Atlanta, GA",Full-time,"Data-Driven Decision Making, Pricing Strategy, Git, Competitive Intelligence",136014,152406,"Business, Finance & Analytics"
Junior Business Analyst,Fernbrook Solutions Group,Remote,Part-time,"Excel Financial Modeling, SQL, Business Development, Cost-Benefit Analysis, Pricing Strategy, Contract Negotiation",52084,62292,"Business, Finance & Analytics"
Senior Tax Analyst,Foxglen Strategy Group,"Dallas, TX",Full-time,"Financial Analysis, KPI Development, SAP",101871,117983,"Business, Finance & Analytics"
Senior Credit Analyst,Elmgate Advisory Group,"Denver, CO",Full-time,"Pricing Strategy, Excel Financial Modeling, QuickBooks, Cost-Benefit Analysis, KPI Development, Risk Management, Business Development, Data-Driven Decision Making",107802,123619,"Business, Finance & Analytics"
Senior Finance Manager,Rivergate Analytics,"Dallas, TX",Contract,"Budgeting & Forecasting, P&L Management, Pricing Strategy",127520,145980,"Business, Finance & Analytics"
Risk Analyst,Falcon Ridge Analytics,"New York, NY",Part-time,"Excel, Accounting Principles, Cost-Benefit Analysis",95069,101602,"Business, Finance & Analytics"
Junior Business Analyst,Falcon Ridge Analytics,"Chicago, IL",Full-time,"KPI Development, Data-Driven Decision Making, P&L Management, Excel, SAP, Financial Analysis, Pricing Strategy, SQL",67958,71917,"Business, Finance & Analytics"
Lead Tax Analyst,Cobalt Capital Group,"Dallas, TX",Part-time,"Contract Negotiation, KPI Development, Supply Chain Analysis, Business Development, Problem Solving, Cost-Benefit Analysis, P&L Management, Procurement",135154,147398,"Business, Finance & Analytics"
Compliance Analyst Manager,Kestrel Asset Management,"Chicago, IL",Full-time,"Cost-Benefit Analysis, Competitive Intelligence, Vendor Management, NetSuite, Excel Financial Modeling, Contract Negotiation",114918,126944,"Business, Finance & Analytics"
Operations Analyst,Stonebridge Strategy Group,"Denver, CO",Full-time,"Git, Investment Analysis, Excel, Financial Analysis, Competitive Intelligence, Accounting Principles, Vendor Management",84545,98503,Business Operations
Financial Analyst Intern,Thornwood Ledger Co.,Remote,Internship,"Financial Modeling, Excel Financial Modeling, Procurement",37172,42501,"Business, Finance & Analytics"
Senior Business Intelligence Analyst,Ravenscroft Strategy Group,Remote,Full-time,"Excel, Financial Analysis, Supply Chain Analysis, Tableau, Business Development, KPI Development, Data-Driven Decision Making, SQL",117303,130933,Data & Analytics
BI Developer,Crestline Advisory Group,"San Francisco, CA",Contract,"P&L Management, Data-Driven Decision Making, SAP, SQL, Budgeting & Forecasting, Risk Management",81744,94746,Data & Analytics
Credit Analyst Intern,Pinecrest Advisory Group,Remote,Internship,"Procurement, Financial Analysis, DATA-DRIVEN DECISION MAKING, Vendor Management, Excel, Risk Management, Vendor Management",26240,30151,"Business, Finance & Analytics"
Senior Procurement Analyst,Falcon Ridge Financial Group,"Boston, MA",Full-time,"Cost-Benefit Analysis, Pricing Strategy, KPI Development, Budgeting & Forecasting, Contract Negotiation",134536,145990,"Business, Finance & Analytics"
Lead Bookkeeper,Lakeshore Ledger Co.,"Dallas, TX",Full-time,"Investment Analysis, Pricing Strategy, SAP, Risk Management, Financial Analysis, Excel, Business Development",155619,172389,"Business, Finance & Analytics"
Finance Manager,Brightpath Solutions Group,"Chicago, IL",Part-time,"Business Development, Vendor Management, Negotiation, Budgeting & Forecasting",87399,99505,"Business, Finance & Analytics"
Data Analyst Manager,Thornwood Ledger Co.,Remote,Full-time,"Accounting Principles, NetSuite, Financial Modeling, Risk Management, Data-Driven Decision Making, P&L Management",129749,139054,Data & Analytics
Payroll Specialist Intern,Redwood & Associates,Remote,Internship,"Pricing Strategy, Investment Analysis, QuickBooks, Accounting Principles, Vendor Management, Procurement, Excel Financial Modeling, KPI Development",30133,34792,"Business, Finance & Analytics"
Treasury Analyst,Brightpath Trust Group,Remote,Contract,"Investment Analysis, Risk Management, SAP",97850,105913,"Business, Finance & Analytics"
Payroll Specialist Intern,Ironwood Financial Group,Remote,Internship,"Pricing Strategy, SAP, NetSuite, Supply Chain Analysis, Excel, Risk Management, Data-Driven Decision Making, Accounting Principles",27610,33975,"Business, Finance & Analytics"
Business Analyst,Onyx Solutions Group,"New York, NY",Full-time,"Competitive Intelligence, P&L Management, SQL, Cost-Benefit Analysis, Contract Negotiation, Excel Financial Modeling",89141,103202,"Business, Finance & Analytics"
Staff Payroll Specialist,Palisade Capital Group,"Chicago, IL",Full-time,"Vendor Management, P&L Management, Excel Financial Modeling, Investment Analysis",160954,169270,"Business, Finance & Analytics"
Junior Auditor,Harborline & Associates,"Seattle, WA",Part-time," Excel Financial Modeling , Competitive Intelligence, Budgeting & Forecasting, Cost-Benefit Analysis, Time Management, KPI Development",59782,66881,"Business, Finance & Analytics"
Internal Auditor,Ravenscroft Strategy Group,"Dallas, TX",Part-time,"SAP, Stakeholder Management, QuickBooks, Procurement, Budgeting & Forecasting",94982,108158,"Business, Finance & Analytics"
Revenue Analyst,Brambleton Solutions Group,"Seattle, WA",Full-time,"SAP, Budgeting & Forecasting, Competitive Intelligence, Contract Negotiation, Procurement",87280,92956,"Business, Finance & Analytics"
Business Intelligence Analyst,Palisade Holdings,"Boston, MA",Full-time,"SQL, Financial Analysis, Pricing Strategy, KPI Development, SAP, Critical Thinking, Vendor Management, Business Development",72044,80692,Data & Analytics
Junior Risk Manager,Redwood Financial Partners,"New York, NY",Internship,"Cost-Benefit Analysis, Excel Financial Modeling, Accounting Principles, Vendor Management, QuickBooks",31738,38448,"Business, Finance & Analytics"
Lead Risk Manager,Sterling Financial Partners,"Austin, TX",Part-time,"Excel Financial Modeling, Accounting Principles, Business Development, Competitive Intelligence, Budgeting & Forecasting, KPI Development, Financial Analysis, Procurement",157735,170846,"Business, Finance & Analytics"
Junior Pricing Analyst,Palisade Holdings,Remote,Full-time,"SAP, Contract Negotiation, Excel Financial Modeling, Risk Management",62609,72288,"Business, Finance & Analytics"
Lead Data Analyst,Granite Insights,Remote,Full-time,"SAP, Contract Negotiation, SQL, Agile Methodology, Cost-Benefit Analysis",141929,156561,Data & Analytics
Portfolio Analyst,Palisade Investment Partners,"Dublin, Ireland",Full-time,"SAP, Cost-Benefit Analysis, Vendor Management, KPI Development, Budgeting & Forecasting, Procurement, Risk Management, Procurement",100028,107205,"Business, Finance & Analytics"
BI Developer Manager,Bluepeak Strategy Group,"Chicago, IL",Full-time,"P&L Management, NetSuite, Excel, Contract Negotiation, Procurement, Agile Methodology, Salesforce",115636,137944,Data & Analytics
Bookkeeper Intern,Stonebridge Bridge Capital,"New York, NY",Internship,"QuickBooks, Supply Chain Analysis, Communication, Risk Management",35637,39187,"Business, Finance & Analytics"
Junior Finance Manager,Granite Insights,"Chicago, IL",Full-time,"SAP, Competitive Intelligence, Budgeting & Forecasting, Pricing Strategy, Risk Management, Financial Analysis, QuickBooks, Data-Driven Decision Making",62298,69618,"Business, Finance & Analytics"
Senior Auditor,Oakhaven Consulting,Remote,Full-time,"P&L Management, Competitive Intelligence, Supply Chain Analysis, Business Development, Procurement, Communication, Budgeting & Forecasting, Financial Analysis",99110,111343,"Business, Finance & Analytics"
Senior Controller,Skyline Strategy Group,"Dublin, Ireland",Part-time,"Vendor Management, SAP, Investment Analysis, QuickBooks, P&L Management",133906,152007,"Business, Finance & Analytics"
Junior Portfolio Analyst,Thornwood Asset Management,"Denver, CO",Contract,"QuickBooks, Excel Financial Modeling, Financial Analysis, Accounting Principles, Vendor Management, Data-Driven Decision Making",65347,73985,"Business, Finance & Analytics"
Risk Manager,Harborline Holdings,"Chicago, IL",Contract,"Cost-Benefit Analysis, Budgeting & Forecasting, NetSuite, QuickBooks, Investment Analysis, Business Development, Data-Driven Decision Making, Vendor Management",72793,85608,"Business, Finance & Analytics"
Junior Payroll Specialist,Harborline Ledger Co.,"Boston, MA",Part-time,"Data-Driven Decision Making, Contract Negotiation, Supply Chain Analysis, Budgeting & Forecasting, FINANCIAL ANALYSIS, KPI Development, SAP, Procurement, Supply Chain Analysis",71259,76607,"Business, Finance & Analytics"
Accountant,Lakeshore Holdings,Remote,Full-time,"Negotiation, Accounting Principles, QuickBooks, Vendor Management",82111,93187,"Business, Finance & Analytics"
Senior Portfolio Analyst,Highfield & Associates,"New York, NY",Part-time,"KPI Development, Financial Modeling, NetSuite, Financial Analysis, Data-Driven Decision Making, Pricing Strategy, Cost-Benefit Analysis, Vendor Management",100875,111816,"Business, Finance & Analytics"
Junior Accounting Manager,Silverbrook Financial Services,"Chicago, IL",Full-time,"SAP, KPI Development, Risk Management, Budgeting & Forecasting",55332,59292,"Business, Finance & Analytics"
Senior Financial Planning Analyst,Harborline & Associates,"Dublin, Ireland",Full-time,"Accounting Principles, Risk Management, P&L Management, NetSuite, Vendor Management, Procurement, Data-Driven Decision Making, Pricing Strategy",126807,146714,"Business, Finance & Analytics"
Credit Analyst,Brambleton Solutions Group,"Atlanta, GA",Part-time,"Pricing Strategy, Data-Driven Decision Making, KPI Development, Excel Financial Modeling, Financial Analysis, Budgeting & Forecasting, Accounting Principles, Cost-Benefit Analysis",98960,108304,"Business, Finance & Analytics"
Business Analyst,Rivergate Financial Services,"Denver, CO",Full-time,"QuickBooks, Business Development, Excel Financial Modeling, SQL, Excel, Investment Analysis",94642,101657,"Business, Finance & Analytics"
Junior Investment Analyst,Hollowbrook Wealth Partners,"Boston, MA",Full-time,"Procurement, SAP, Excel Financial Modeling",65160,74072,"Business, Finance & Analytics"
Principal Revenue Analyst,Pinecrest Consulting,"Boston, MA",Contract,"P&L Management, Risk Management, NetSuite, Procurement, Business Development, QuickBooks",145206,163192,"Business, Finance & Analytics"
Junior Investment Analyst,Redwood Financial Partners,"Chicago, IL",Full-time,"Pricing Strategy, NetSuite, Cost-Benefit Analysis, Vendor Management, Data-Driven Decision Making, Critical Thinking, Contract Negotiation, KPI Development",63208,71516,"Business, Finance & Analytics"
Procurement Analyst,Pinecrest Advisory Group,"Chicago, IL",Full-time,"NetSuite, SAP, P&L Management, Cost-Benefit Analysis, Vendor Management, Investment Analysis, Procurement",85310,97666,"Business, Finance & Analytics"
Senior Procurement Analyst,Crestline Advisory Group,"Denver, CO",Contract,"QuickBooks, NetSuite, SAP, Data-Driven Decision Making, Business Development",127675,142299,"Business, Finance & Analytics"
Payroll Specialist,Elmgate Advisory Group,Remote,Contract,"QuickBooks, Vendor Management, Cost-Benefit Analysis, Critical Thinking, Procurement, KPI Development, Business Development",84704,95659,"Business, Finance & Analytics"
BI Developer,Kestrel Asset Management,"New York, NY",Full-time,"SQL, Excel, NetSuite, KPI Development, Salesforce, Vendor Management, Risk Management, Financial Analysis",97645,103527,Data & Analytics
Senior Strategy Analyst,Foxglen Advisory Group,"Dallas, TX",Full-time,"Procurement, Pricing Strategy, P&L Management, Excel Financial Modeling, Business Development, NetSuite, Budgeting & Forecasting, Vendor Management",123360,132255,"Business, Finance & Analytics"
Lead Risk Manager,Oakhaven Investment Partners,"London, UK",Full-time,"Competitive Intelligence, KPI Development, Excel Financial Modeling, Cost-Benefit Analysis",144272,158424,"Business, Finance & Analytics"
Senior Credit Analyst,Bluepeak Investment Partners,Remote,Contract,"Contract Negotiation, Competitive Intelligence, Supply Chain Analysis, Excel Financial Modeling, NetSuite",106303,124252,"Business, Finance & Analytics"
Strategy Analyst,Palisade Ventures,Remote,Contract,"Competitive Intelligence, NetSuite, KPI Development, Stakeholder Management",88529,99450,"Business, Finance & Analytics"
Pricing Analyst,Rivergate Wealth Partners,Remote,Part-time,"Pricing Strategy, Investment Analysis, Excel, QuickBooks, Problem Solving, NetSuite",93938,101438,"Business, Finance & Analytics"
FP&A Analyst,Rivergate Analytics,"Boston, MA",Full-time,"Budgeting & Forecasting, SAP, Accounting Principles, QuickBooks, Business Development, Contract Negotiation, Data-Driven Decision Making, Pricing Strategy",82191,95395,"Business, Finance & Analytics"
Accountant Intern,Granite Bridge Capital,Remote,Internship,"Accounting Principles, QuickBooks, P&L Management, Supply Chain Analysis, Stakeholder Management, Investment Analysis, Procurement, Contract Negotiation",36789,41166,"Business, Finance & Analytics"
Junior Revenue Analyst,Oakhaven Consulting,Remote,Full-time,"Presentation Skills, Contract Negotiation, Pricing Strategy, Cost-Benefit Analysis",65922,73661,"Business, Finance & Analytics"
Financial Analyst Manager,Falcon Ridge Analytics,"Dallas, TX",Full-time,"P&L Management, Financial Analysis, Budgeting & Forecasting, NetSuite, Accounting Principles, Competitive Intelligence, Cost-Benefit Analysis, Vendor Management",121000,139546,"Business, Finance & Analytics"
Business Analyst,Thornwood Ledger Co.,"Boston, MA",Full-time,"Excel, KPI Development, NetSuite, Critical Thinking, Budgeting & Forecasting, Competitive Intelligence, Financial Analysis",85430,95754,"Business, Finance & Analytics"
Junior Treasury Analyst,Stonebridge Strategy Group,Remote,Full-time,"Procurement, Competitive Intelligence, Risk Management, NetSuite, Investment Analysis, QuickBooks",59973,68419,"Business, Finance & Analytics"
